website,title,fullLocation,moreInfoLink,venueName,description,startDate,endTime,endDate,image,startTime
http://www.chaddsford.com/root/events/concerts.htm,Summer Nights Under the Stars Outdoor Concert Series,"632 Baltimore Pike Chaddsford, PA 19137",http://www.upcomingevents.com//events/philadelphia/chaddsford-winery/summer-nights-under-the-stars-outdoor-concert-series-5053.asp,Chaddsford Winery,"This series of summer concerts in June, July and August is known far and wide as a wonderful way to spend a relaxing summer evening with friends in a beautiful country setting....and to enjoy a little lively dancin&rsquo; under the stars! Concerts range from Rock'n Roll and Classic Soul to Zydeco and Jazz.Bring a picnic, pick up a chilled bottle of wine, sit back and enjoy! Admission: $22/person, includes a wine tasting, Reservations recommended (610-388-6221).",,,,,
http://www.catellirestaurant.com/,Catelli Restaurant invites you to come celebrate Summer with us!,"Plaza 1000 Main Street, Evesham & Kresson Rds Voorhees, NJ 08043",http://www.upcomingevents.com//events/philadelphia/catelli-ristorante/catelli-restaurant-invites-you-to-come-celebrate-summer-with-us-5061.asp,Catelli Ristorante,"Receive $20 off your next visit to Catelli Ristorante.&nbsp; Sophisticated cuisine and superior service are hallmarks of Catelli Ristorante, one of Zagat's top three restauran...",,,,http://www.upcomingevents.com//images/events/philadelphia/Catellis/GirlsCelebrate_120.jpg,
http://annenbergcenter.org/tickets/?id=116,Christian McBride,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/christian-mcbride-4835.asp,Annenberg Center for the Performing Arts,"Celebrate Black History Month with Philadelphia native and bass phenom Christian McBride as he leads his band in a new jazz opus, The Movement, Revisited, featuring a special collaboration with the Penn Jazz Ensemble and New Spirit of Penn Gospel Choir. With a just-added movement dedicated to the 2009 election of Americas first black president, this monumental work is a tribute to the great icons of the civil rights crusade including Rosa Parks, Muhammad Ali, Malcom X and Rev. Dr. Martin Luther King, Jr. The Movement, Revisited captures musically how their deeds shaped our world and reminds us of our responsibility to pave the way for many to live a better life, says McBride.",02/26/2011,10:00 PM,02/26/2011,,8:00 PM
http://annenbergcenter.org/tickets/?id=132,Pilobolus Dance Theater,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/pilobolus-dance-theater-4870.asp,Annenberg Center for the Performing Arts,"Founded by a group of hippies and jocks at Dartmouth College in 1971, Pilobolus has been a dominant force on the international dance scene amusing, amazing and astonishing audiences with its breathtaking physicality that defies what is humanly possible. An innovative dance vocabulary all its own based on collaboration, weight sharing techniques, improvisation and creative play, has resulted in 100 choreographic works featuring unusual partnering and lifts which often blur the lines between individual performers. Still evolving after 35 years, Pilobolus has received numerous awards including the Berlin Critics Prize, the Brandeis Award and a Primetime Emmy Award.",03/03/2011,9:30 PM,03/03/2011,,7:30 PM
http://annenbergcenter.org/tickets/?id=132,Pilobolus Dance Theater,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/pilobolus-dance-theater-4871.asp,Annenberg Center for the Performing Arts,"Founded by a group of hippies and jocks at Dartmouth College in 1971, Pilobolus has been a dominant force on the international dance scene amusing, amazing and astonishing audiences with its breathtaking physicality that defies what is humanly possible. An innovative dance vocabulary all its own based on collaboration, weight sharing techniques, improvisation and creative play, has resulted in 100 choreographic works featuring unusual partnering and lifts which often blur the lines between individual performers. Still evolving after 35 years, Pilobolus has received numerous awards including the Berlin Critics Prize, the Brandeis Award and a Primetime Emmy Award.",03/04/2011,10:00 PM,03/04/2011,,8:00 PM
http://annenbergcenter.org/tickets/?id=132,Pilobolus Dance Theater,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/pilobolus-dance-theater-4872.asp,Annenberg Center for the Performing Arts,"Founded by a group of hippies and jocks at Dartmouth College in 1971, Pilobolus has been a dominant force on the international dance scene amusing, amazing and astonishing audiences with its breathtaking physicality that defies what is humanly possible. An innovative dance vocabulary all its own based on collaboration, weight sharing techniques, improvisation and creative play, has resulted in 100 choreographic works featuring unusual partnering and lifts which often blur the lines between individual performers. Still evolving after 35 years, Pilobolus has received numerous awards including the Berlin Critics Prize, the Brandeis Award and a Primetime Emmy Award.",03/05/2011,4:00 PM,03/05/2011,,2:00 PM
http://annenbergcenter.org/tickets/?id=132,Pilobolus Dance Theater,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/pilobolus-dance-theater-4873.asp,Annenberg Center for the Performing Arts,"Founded by a group of hippies and jocks at Dartmouth College in 1971, Pilobolus has been a dominant force on the international dance scene amusing, amazing and astonishing audiences with its breathtaking physicality that defies what is humanly possible. An innovative dance vocabulary all its own based on collaboration, weight sharing techniques, improvisation and creative play, has resulted in 100 choreographic works featuring unusual partnering and lifts which often blur the lines between individual performers. Still evolving after 35 years, Pilobolus has received numerous awards including the Berlin Critics Prize, the Brandeis Award and a Primetime Emmy Award.",03/05/2011,10:00 PM,03/05/2011,,8:00 PM
http://www.statetheatrenj.org,A Chorus Line,"15 Livingston Avenue new brunswick, NJ 08901",http://www.upcomingevents.com//events/philadelphia/state-theatre/a-chorus-line-5041.asp,State Theatre,"In an empty theater, on a bare stage, casting for a new Broadway musical is almost complete. For 17 dancers, this audition is the chance of a lifetime. It's what they've worked forwith every drop of sweat, every hour of training, every day of their lives. It's the one opportunity to do what theyve always dreamedto have the chance to dance. This is A Chorus Line, the musical for everyone whos ever had a dream and put it all on the line. Winner of nine Tony Awards, including Best Musical and the Pulitzer Prize for drama, this singular sensation is the longest-running American Broadway musical ever. Now A Chorus Line returns. Come meet the new generation of Broadways best. Tickets: $32-67",03/10/2011,10:00 PM,03/10/2011,,8:00 PM
http://annenbergcenter.org/tickets/?id=138,Nice People Theater Company- Have a Nice Life,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/nice-people-theater-company-have-a-nice-life-4913.asp,Annenberg Center for the Performing Arts,"Following a successful run at the Edinburgh Fringe Festival, Nice People Theatre Companys Have A Nice Life A Therapeutic Musical has been hailed by the Fringe Review as a work of true brilliance. Joined by the British musical director and accompanist, Tom Brady, its the story of seven eccentric characters lives as they come together for better or for worse during a 90-minute weekly group therapy session. Have a Nice Life is a sharp-witted musical comedy about the barriers we put up and what happens when they come crashing down.",03/12/2011,10:00 PM,03/12/2011,,8:00 PM
http://www.annenbergcenter.org/tickets/?id=119,Ladysmith Black Mambazo,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/ladysmith-black-mambazo-4807.asp,Annenberg Center for the Performing Arts,"For more than 40 years, they've married the intricate rhythms and harmonies of their native South African musical traditions to the sounds and sentiments of Christian gospel music. The result is a not-to-be-missed musical and spiritual alchemy that, according to Paul Simon, emanates sheer joy and love and has touched a universal audience representing every corner of the religious, cultural and ethnic landscape.",03/18/2011,10:00 PM,03/18/2011,,8:00 PM
http://www.annenbergcenter.org/tickets/?id=113,Altan,"University of Pennsylvania 3680 Walnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/annenberg-center-for-the-performing-arts/altan-4813.asp,Annenberg Center for the Performing Arts,"Celebrate the 25th anniversary of this legendary traditional Irish band! Hailed by the Boston Globe as the hottest group in the Celtic realm, they have established themselves as one of the top live acts to play traditional Irish music in Ireland and on the world stage, performing in some of the worlds most prestigious concert venues. With their signature Northern Ireland-style twin fiddling and accordion melodies accented by acoustic guitar and bouzouki, youll enjoy tunes from their newly released 25th anniversary album, a compilation of songs recorded over the last 25 years. Dont miss Altan as they return to the Annenberg Center as part of a festive three-continent tour!",03/19/2011,10:00 PM,03/19/2011,,8:00 PM
http://www.statetheatrenj.org,Grease,"15 Livingston Avenue new brunswick, NJ 08901",http://www.upcomingevents.com//events/philadelphia/state-theatre/grease-5043.asp,State Theatre,"The one that you want is back! GREASE, Time Magazine's 2007 pick for #1 musical of the year, is rockin across the country in this new production direct from Broadway.  Now starring Laverne &amp; Shirleys Eddie Mekka (Carmine the big ragu Ragusa) as DJ Vince Fontaine. Take a trip to a simpler time of poodle skirts, drive-ins, and T-birds. Bad boy Danny and the girl next door Sandy fall in love all over again to the tune of your favorite songs: Summer Nights, Greased Lightnin, and We Go Together as well as additional songs from the hit movie: Grease, Hopelessly Devoted to You, and Youre the One That I Want. So throw your mittens around your kittens and Hand Jive the night away with the show thatll make you want to stand up and shout, A-wop-bop-a-loo-bop A-wop-bam-boom!  GREASE! Tickets: $32-67",03/20/2011,5:00 PM,03/20/2011,,3:00 PM
