location,moreInfoLink,timeResult,title,image,date
"Murfreesboro, Tenn.",http://www.cbssports.com/collegebasketball/teams/page/MITNST/middle-tennessee-blue-raiders,,Middle Tenn. Blue Raiders vs Denver,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MITNST.gif,"Mar  7, 2011"
"Miami, Fla.",http://www.cbssports.com/collegebasketball/teams/page/FIU/florida-international-golden-panthers,,FIU Golden Panthers vs Middle Tenn.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FIU.gif,"Feb 25, 2011"
"Miami, Fla.",http://www.cbssports.com/collegebasketball/teams/page/FIU/florida-international-golden-panthers,,FIU Golden Panthers vs @Denver,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FIU.gif,"Mar  6, 2011"
"Boca Raton, Fla.",http://www.cbssports.com/collegebasketball/teams/page/FAU/florida-atlantic-owls,,FAU Owls vs Western Ky.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FAU.gif,"Feb 25, 2011"
"Boca Raton, Fla.",http://www.cbssports.com/collegebasketball/teams/page/FAU/florida-atlantic-owls,,FAU Owls vs Middle Tenn.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FAU.gif,"Feb 27, 2011"
"Boca Raton, Fla.",http://www.cbssports.com/collegebasketball/teams/page/FAU/florida-atlantic-owls,,FAU Owls vs South Alabama,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FAU.gif,"Mar  6, 2011"
"Houston, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSO/texas-southern-tigers,,Texas Southern Tigers vs @Southern U.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSO.gif,"Mar  6, 2011"
"Houston, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSO/texas-southern-tigers,,Texas Southern Tigers vs @Prairie View,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSO.gif,"Mar 11, 2011"
"Houston, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSO/texas-southern-tigers,,Texas Southern Tigers vs Grambling,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSO.gif,"Mar 12, 2011"
"Houston, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSO/texas-southern-tigers,,Texas Southern Tigers vs @Ark.-Pine Bluff,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSO.gif,"Mar 13, 2011"
"Baton Rouge, La.",http://www.cbssports.com/collegebasketball/teams/page/SO/southern-jaguars,,Southern U. Jaguars vs @Alcorn St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SO.gif,"Feb 27, 2011"
"Baton Rouge, La.",http://www.cbssports.com/collegebasketball/teams/page/SO/southern-jaguars,,Southern U. Jaguars vs Prairie View,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SO.gif,"Mar  4, 2011"
"Baton Rouge, La.",http://www.cbssports.com/collegebasketball/teams/page/SO/southern-jaguars,,Southern U. Jaguars vs Texas Southern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SO.gif,"Mar  6, 2011"
"Prairie View, Texas",http://www.cbssports.com/collegebasketball/teams/page/PRARIE/prairie-view-am-panthers,,Prairie View Panthers vs @Southern U.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRARIE.gif,"Mar  4, 2011"
"Prairie View, Texas",http://www.cbssports.com/collegebasketball/teams/page/PRARIE/prairie-view-am-panthers,,Prairie View Panthers vs Texas Southern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRARIE.gif,"Mar 11, 2011"
"Itta Bena, Miss.",http://www.cbssports.com/collegebasketball/teams/page/MSVALST/mississippi-valley-state-delta-devils,,Mississippi Val. Delta Devils vs @Ark.-Pine Bluff,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MSVALST.gif,"Mar 10, 2011"
"Jackson, Miss.",http://www.cbssports.com/collegebasketball/teams/page/JACKST/jackson-state-tigers,,Jackson St. Tigers vs Grambling,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JACKST.gif,"Mar 10, 2011"
"Grambling, La.",http://www.cbssports.com/collegebasketball/teams/page/GRAM/grambling-tigers,,Grambling Tigers vs @Jackson St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GRAM.gif,"Mar 10, 2011"
"Grambling, La.",http://www.cbssports.com/collegebasketball/teams/page/GRAM/grambling-tigers,,Grambling Tigers vs @Texas Southern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GRAM.gif,"Mar 12, 2011"
"Pine Bluff, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARPB/arkansas-pine-bluff-golden-lions,,Ark.-Pine Bluff Golden Lions vs Mississippi Val.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARPB.gif,"Mar 10, 2011"
"Pine Bluff, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARPB/arkansas-pine-bluff-golden-lions,,Ark.-Pine Bluff Golden Lions vs Alabama St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARPB.gif,"Mar 12, 2011"
"Pine Bluff, Ark.",http://www.cbssports.com/collegebasketball/teams/page/ARPB/arkansas-pine-bluff-golden-lions,,Ark.-Pine Bluff Golden Lions vs Texas Southern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ARPB.gif,"Mar 13, 2011"
"Alcorn State, Miss.",http://www.cbssports.com/collegebasketball/teams/page/ALCST/alcorn-state-braves,,Alcorn St. Braves vs Southern U.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALCST.gif,"Feb 27, 2011"
"Montgomery, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALST/alabama-state-hornets,,Alabama St. Hornets vs Alabama A&amp;M,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALST.gif,"Mar 11, 2011"
"Montgomery, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALST/alabama-state-hornets,,Alabama St. Hornets vs @Ark.-Pine Bluff,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALST.gif,"Mar 12, 2011"
"Huntsville, Ala.",http://www.cbssports.com/collegebasketball/teams/page/ALAM/alabama-am-bulldogs,,Alabama A&M Bulldogs vs @Alabama St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ALAM.gif,"Mar 11, 2011"
"Macomb, Ill.",http://www.cbssports.com/collegebasketball/teams/page/WIL/western-illinois-leathernecks,,Western Ill. Leathernecks vs @South Dakota St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WIL.gif,"Feb 25, 2011"
"Macomb, Ill.",http://www.cbssports.com/collegebasketball/teams/page/WIL/western-illinois-leathernecks,,Western Ill. Leathernecks vs @IUPUI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WIL.gif,"Mar  6, 2011"
"Kansas City, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOKC/umkc-kangaroos,,UMKC Kangaroos vs Centenary,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOKC.gif,"Feb 25, 2011"
"Kansas City, Mo.",http://www.cbssports.com/collegebasketball/teams/page/MOKC/umkc-kangaroos,,UMKC Kangaroos vs @Oakland,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOKC.gif,"Mar  6, 2011"
"Cedar City, Utah",http://www.cbssports.com/collegebasketball/teams/page/SUT/southern-utah-thunderbirds,,Southern Utah Thunderbirds vs Oral Roberts,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SUT.gif,"Feb 25, 2011"
"Brookings, S.D.",http://www.cbssports.com/collegebasketball/teams/page/SDAKST/south-dakota-state-jackrabbits,,South Dakota St. Jackrabbits vs Western Ill.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDAKST.gif,"Feb 25, 2011"
"Tulsa, Okla.",http://www.cbssports.com/collegebasketball/teams/page/ORAL/oral-roberts-golden-eagles,,Oral Roberts Golden Eagles vs @Southern Utah,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ORAL.gif,"Feb 25, 2011"
"Tulsa, Okla.",http://www.cbssports.com/collegebasketball/teams/page/ORAL/oral-roberts-golden-eagles,,Oral Roberts Golden Eagles vs North Dakota St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ORAL.gif,"Mar  7, 2011"
"Tulsa, Okla.",http://www.cbssports.com/collegebasketball/teams/page/ORAL/oral-roberts-golden-eagles,,Oral Roberts Golden Eagles vs @IUPUI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ORAL.gif,"Mar  8, 2011"
"Rochester, Mich.",http://www.cbssports.com/collegebasketball/teams/page/OAK/oakland-golden-grizzlies,,Oakland Golden Grizzlies vs UMKC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/OAK.gif,"Mar  6, 2011"
"Rochester, Mich.",http://www.cbssports.com/collegebasketball/teams/page/OAK/oakland-golden-grizzlies,,Oakland Golden Grizzlies vs IPFW,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/OAK.gif,"Mar  8, 2011"
"Rochester, Mich.",http://www.cbssports.com/collegebasketball/teams/page/OAK/oakland-golden-grizzlies,,Oakland Golden Grizzlies vs IUPUI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/OAK.gif,"Mar  9, 2011"
"Fargo, N.D.",http://www.cbssports.com/collegebasketball/teams/page/NDS/north-dakota-state-bison,,North Dakota St. Bison vs IUPUI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NDS.gif,"Feb 25, 2011"
"Fargo, N.D.",http://www.cbssports.com/collegebasketball/teams/page/NDS/north-dakota-state-bison,,North Dakota St. Bison vs @Oral Roberts,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NDS.gif,"Mar  7, 2011"
"Indianapolis, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INDPUR/iupui-jaguars,,IUPUI Jaguars vs @North Dakota St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INDPUR.gif,"Feb 25, 2011"
"Indianapolis, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INDPUR/iupui-jaguars,,IUPUI Jaguars vs Western Ill.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INDPUR.gif,"Mar  6, 2011"
"Indianapolis, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INDPUR/iupui-jaguars,,IUPUI Jaguars vs Oral Roberts,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INDPUR.gif,"Mar  8, 2011"
"Indianapolis, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INDPUR/iupui-jaguars,,IUPUI Jaguars vs @Oakland,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INDPUR.gif,"Mar  9, 2011"
"Fort Wayne, Ind.",http://www.cbssports.com/collegebasketball/teams/page/IUPUFW/ipfw-mastodons,,IPFW Mastodons vs SIUE,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IUPUFW.gif,"Feb 23, 2011"
"Fort Wayne, Ind.",http://www.cbssports.com/collegebasketball/teams/page/IUPUFW/ipfw-mastodons,,IPFW Mastodons vs @Oakland,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IUPUFW.gif,"Mar  8, 2011"
"Shreveport, La.",http://www.cbssports.com/collegebasketball/teams/page/CENTRY/centenary-gentlemen,,Centenary Gentlemen vs @UMKC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CENTRY.gif,"Feb 25, 2011"
"Shreveport, La.",http://www.cbssports.com/collegebasketball/teams/page/CENTRY/centenary-gentlemen,,Centenary Gentlemen vs @Southern Utah,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CENTRY.gif,"Feb 27, 2011"
"San Antonio, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSA/texas-san-antonio-roadrunners,,UT-San Antonio Roadrunners vs N&acute;western St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSA.gif,"Feb 24, 2011"
"San Antonio, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSA/texas-san-antonio-roadrunners,,UT-San Antonio Roadrunners vs @Lamar,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSA.gif,"Feb 27, 2011"
"San Antonio, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSA/texas-san-antonio-roadrunners,,UT-San Antonio Roadrunners vs Texas St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSA.gif,"Mar  3, 2011"
"San Antonio, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSA/texas-san-antonio-roadrunners,,UT-San Antonio Roadrunners vs @Stephen F. Austin,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSA.gif,"Mar  6, 2011"
"San Antonio, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXSA/texas-san-antonio-roadrunners,,UT-San Antonio Roadrunners vs @Texas A&amp;M-CC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXSA.gif,"Mar 10, 2011"
"Arlington, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXARL/texas-arlington-mavericks,,UT-Arlington Mavericks vs Lamar,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXARL.gif,"Feb 24, 2011"
"Arlington, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXARL/texas-arlington-mavericks,,UT-Arlington Mavericks vs @Sam Houston St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXARL.gif,"Feb 27, 2011"
"Arlington, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXARL/texas-arlington-mavericks,,UT-Arlington Mavericks vs Nicholls St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXARL.gif,"Mar  3, 2011"
"Arlington, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXARL/texas-arlington-mavericks,,UT-Arlington Mavericks vs @Texas A&amp;M-CC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXARL.gif,"Mar  6, 2011"
"Arlington, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXARL/texas-arlington-mavericks,,UT-Arlington Mavericks vs @Stephen F. Austin,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXARL.gif,"Mar 10, 2011"
"Corpus Christi, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXAMCORP/texas-am-corpus-christi-islanders,,Texas A&M-CC Islanders vs SE Louisiana,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXAMCORP.gif,"Feb 24, 2011"
"Corpus Christi, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXAMCORP/texas-am-corpus-christi-islanders,,Texas A&M-CC Islanders vs @Stephen F. Austin,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXAMCORP.gif,"Feb 27, 2011"
"Corpus Christi, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXAMCORP/texas-am-corpus-christi-islanders,,Texas A&M-CC Islanders vs @Lamar,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXAMCORP.gif,"Mar  3, 2011"
"Corpus Christi, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXAMCORP/texas-am-corpus-christi-islanders,,Texas A&M-CC Islanders vs UT-Arlington,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXAMCORP.gif,"Mar  6, 2011"
"Corpus Christi, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXAMCORP/texas-am-corpus-christi-islanders,,Texas A&M-CC Islanders vs UT-San Antonio,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXAMCORP.gif,"Mar 10, 2011"
"Corpus Christi, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXAMCORP/texas-am-corpus-christi-islanders,,Texas A&M-CC Islanders vs @Stephen F. Austin,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXAMCORP.gif,"Mar 11, 2011"
"San Marcos, Texas",http://www.cbssports.com/collegebasketball/teams/page/SWTXST/texas-state-san-marcos-bobcats,,Texas St. Bobcats vs Stephen F. Austin,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SWTXST.gif,"Feb 24, 2011"
"San Marcos, Texas",http://www.cbssports.com/collegebasketball/teams/page/SWTXST/texas-state-san-marcos-bobcats,,Texas St. Bobcats vs @N&acute;western St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SWTXST.gif,"Feb 27, 2011"
"San Marcos, Texas",http://www.cbssports.com/collegebasketball/teams/page/SWTXST/texas-state-san-marcos-bobcats,,Texas St. Bobcats vs @UT-San Antonio,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SWTXST.gif,"Mar  3, 2011"
"San Marcos, Texas",http://www.cbssports.com/collegebasketball/teams/page/SWTXST/texas-state-san-marcos-bobcats,,Texas St. Bobcats vs Sam Houston St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SWTXST.gif,"Mar  6, 2011"
"San Marcos, Texas",http://www.cbssports.com/collegebasketball/teams/page/SWTXST/texas-state-san-marcos-bobcats,,Texas St. Bobcats vs @SE Louisiana,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SWTXST.gif,"Mar 10, 2011"
"Beaumont, Texas",http://www.cbssports.com/collegebasketball/teams/page/LAMAR/lamar-cardinals,,Lamar Cardinals vs @UT-Arlington,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LAMAR.gif,"Feb 24, 2011"
"Beaumont, Texas",http://www.cbssports.com/collegebasketball/teams/page/LAMAR/lamar-cardinals,,Lamar Cardinals vs UT-San Antonio,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LAMAR.gif,"Feb 27, 2011"
"Beaumont, Texas",http://www.cbssports.com/collegebasketball/teams/page/LAMAR/lamar-cardinals,,Lamar Cardinals vs Texas A&amp;M-CC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LAMAR.gif,"Mar  3, 2011"
"Beaumont, Texas",http://www.cbssports.com/collegebasketball/teams/page/LAMAR/lamar-cardinals,,Lamar Cardinals vs @Nicholls St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LAMAR.gif,"Mar  6, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs @Texas St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Feb 24, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs Texas A&amp;M-CC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Feb 27, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs @C. Arkansas,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Mar  3, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs UT-San Antonio,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Mar  6, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs UT-Arlington,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Mar 10, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs Texas A&amp;M-CC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Mar 11, 2011"
"Nacogdoches, Texas",http://www.cbssports.com/collegebasketball/teams/page/SFA/stephen-f-austin-lumberjacks,,Stephen F. Austin Lumberjacks vs @Sam Houston St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFA.gif,"Mar 13, 2011"
"Hammond, La.",http://www.cbssports.com/collegebasketball/teams/page/SELOU/southeastern-louisiana-lions,,SE Louisiana Lions vs @Texas A&amp;M-CC,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SELOU.gif,"Feb 24, 2011"
"Hammond, La.",http://www.cbssports.com/collegebasketball/teams/page/SELOU/southeastern-louisiana-lions,,SE Louisiana Lions vs @C. Arkansas,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SELOU.gif,"Feb 27, 2011"
"Hammond, La.",http://www.cbssports.com/collegebasketball/teams/page/SELOU/southeastern-louisiana-lions,,SE Louisiana Lions vs McNeese St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SELOU.gif,"Mar  3, 2011"
