venueLink,title,zip,moreInfo,time,description,venue,city,startDate,images,state,street,endDate
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,Memphis Woodwind Quintet,38152,http://www.livefrommemphis.com/memphiscalendar/details/4931-memphis-woodwind-quintet,07.30.pm,"<p>Mar 22    7:30 PM    <br />Memphis Woodwind Quintet    <br />Works by Phillip Schroeder, Mozart and Vivaldi.  Guest artist, Kevin Sanders, tuba.    <br />Harris Concert Hall    <br />Free","Harris Concert Hall, University of Memphis",Memphis,03/22/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,03/22/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,Contemporary Chamber Players,38152,http://www.livefrommemphis.com/memphiscalendar/details/4932-contemporary-chamber-players,07.30.pm,<p>Mar 24        7:30 PM    <br />Contemporary Chamber Players<br />U of M student composers present their works.    <br />Harris Concert Hall    <br />Free,"Harris Concert Hall, University of Memphis",Memphis,03/24/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,03/24/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,USAF Airmen of Note,38152,http://www.livefrommemphis.com/memphiscalendar/details/4933-usaf-airmen-of-note,07.30.pm,<p>Mar 24        7:30 PM    <br />USAF Airmen of Note<br />The Airmen of Note is the premier jazz ensemble of the United States Air Force.  <br />The Note was created in 1950 to carry on the style and tradition of the Glenn Miller Army Air Forces Dance Band.     <br />Rose Theater    <br />Free,"Harris Concert Hall, University of Memphis",Memphis,03/24/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,03/24/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,"Arun Nadgir, piano; Meredith Blecha, cello",38152,http://www.livefrommemphis.com/memphiscalendar/details/4934-arun-nadgir-piano-meredith-blecha-cello,07.30.pm,"<p>Mar 29    7:30 PM    <br />Arun Nadgir, piano; Meredith Blecha, cello    <br />Winner of the Eastman Piano Concerto Competition and the Steinway Society of Massachusetts Piano Competition, Arun Nadgir has performed in venues including Weill Recital Hall at Carnegie Hall and Steinway Hall in New York City. Cellist Meredith Blecha has participated in the Taos School of Music Festival, the Norfolk Chamber Music Festival and Spoleto Festival USA. She is a member of the Oklahoma City Philharmonic.    <br />Harris Concert Hall    <br />Free","Harris Concert Hall, University of Memphis",Memphis,03/29/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,03/29/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,Sound Fuzion,38152,http://www.livefrommemphis.com/memphiscalendar/details/4935-sound-fuzion,07.30.pm,"<p>Mar 31        7:30 PM    <br />Sound Fuzion    <br />Harris Concert Hall will rock with the contemporary offerings of the 22nd edition of Sound Fuzion. This concert features an exciting ensemble performing the very best of yesterday’s and today’s music.    <br />Harris Concert Hall    <br />$8 General Admission; $5 Non-U of M Students and Seniors; free to U of M Students, Faculty and Staff with ID","Harris Concert Hall, University of Memphis",Memphis,03/31/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,03/31/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,New Sounds,38152,http://www.livefrommemphis.com/memphiscalendar/details/4936-new-sounds,07.30.pm,<p>Apr 3    7:30 PM    <br />New Sounds        <br />Harris Concert Hall    <br />Free,"Harris Concert Hall, University of Memphis",Memphis,04/03/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/03/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,University of Memphis Chamber Choir,38152,http://www.livefrommemphis.com/memphiscalendar/details/4937-university-of-memphis-chamber-choir,04.00.pm,<p>Apr 10    4:00 PM    <br />University of Memphis Chamber Choir        <br />First Congregational Church (1000 S. Cooper)    <br />Free,"Harris Concert Hall, University of Memphis",Memphis,04/10/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/10/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,Luna Nova,38152,http://www.livefrommemphis.com/memphiscalendar/details/4938-luna-nova,07.30.pm,"<p>Apr 11    7:30 PM    <br />Luna Nova    <br />Luna Nova, a group of artists devoted to the music of the 20th and 21st centuries, has performed over ninety concerts in colleges, museums, churches, and concert halls across the country. Its repertoire consists of recognized masterworks as well as works by emerging composers    <br />Communication and Fine Arts Building #137    <br />Free","Harris Concert Hall, University of Memphis",Memphis,04/11/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/11/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,U of M Opera presents Kirke Mechem’s Tartuffe,38152,http://www.livefrommemphis.com/memphiscalendar/details/4939-u-of-m-opera-presents-kirke-mechems-tartuffe,07.30.pm,"<p>Apr 15         7:30 PM    <br />U of M Opera presents Kirke Mechem’s Tartuffe    Based on Molière's farcical play of the same name, Tartuffe tells the story of Orgon, his family, and a supposed holy man named Tartuffe. Tartuffe befriends Orgon, who is so taken by his religious and virtuous message that he gives him free accommodations and access to all the luxuries of a comfortable life. But Orgon's family sees Tartuffe as a con man.    <br />Harris Concert Hall    <br />$10 General Admission; $7 Non-U of M Students and Seniors; Free to U of M Students, Faculty and Staff with ID<br /><br />","Harris Concert Hall, University of Memphis",Memphis,04/15/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/15/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,U of M Opera presents Kirke Mechem’s Tartuffe,38152,http://www.livefrommemphis.com/memphiscalendar/details/4940-u-of-m-opera-presents-kirke-mechems-tartuffe,03.00.pm,"<p>Apr 17        3:00 PM    <br />U of M Opera presents Kirke Mechem’s Tartuffe    Based on Molière's farcical play of the same name, Tartuffe tells the story of Orgon, his family, and a supposed holy man named Tartuffe. Tartuffe befriends Orgon, who is so taken by his religious and virtuous message that he gives him free accommodations and access to all the luxuries of a comfortable life. But Orgon's family sees Tartuffe as a con man.    <br />Harris Concert Hall    <br />$10 General Admission; $7 Non-U of M Students and Seniors; Free to U of M Students, Faculty and Staff with ID","Harris Concert Hall, University of Memphis",Memphis,04/17/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/17/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,University of Memphis Chamber Orchestra,38152,http://www.livefrommemphis.com/memphiscalendar/details/4941-university-of-memphis-chamber-orchestra,07.30.pm,<p>April 18    7:30 PM    <br />University of Memphis Chamber Orchestra    <br />The Triumph of Beethoven    <br />Harris Concert Hall    <br />Free,"Harris Concert Hall, University of Memphis",Memphis,04/18/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/18/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,U of M Percussion Ensemble,38152,http://www.livefrommemphis.com/memphiscalendar/details/4942-u-of-m-percussion-ensemble,07.30.pm,"<p>Apr 18    7:30 PM    <br />U of M Percussion Ensemble    <br />Under the direction of Frank Shaffer, the ensemble will present music from around the world.    <br />Communication and Fine Arts Building #137    <br />Free","Harris Concert Hall, University of Memphis",Memphis,04/18/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/18/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,Southern Comfort Jazz Orchestra,38152,http://www.livefrommemphis.com/memphiscalendar/details/4943-southern-comfort-jazz-orchestra,07.30.pm,"<p>Apr 19        7:30 PM    <br />Southern Comfort Jazz Orchestra<br />The premiere jazz ensemble of the University of Memphis plays jazz repertoire from Ellington to contemporary artists.      <br />Harris Concert Hall    <br />$10 General Admission; $7 Non-U of M Students and Seniors; Free to U of M Students, Faculty and Staff with ID","Harris Concert Hall, University of Memphis",Memphis,04/19/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/19/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,U of M Jazz Singers,38152,http://www.livefrommemphis.com/memphiscalendar/details/4944-u-of-m-jazz-singers,07.30.pm,<p>Apr 20    7:30 PM    <br />U of M Jazz Singers    <br />An evening of jazz vocal arrangements and originals from the tradition of Manhattan Transfer to the contemporary New York Voices.    <br />Harris Concert Hall    <br />Free,"Harris Concert Hall, University of Memphis",Memphis,04/20/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/20/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,U of M Symphonic Band,38152,http://www.livefrommemphis.com/memphiscalendar/details/4945-u-of-m-symphonic-band,07.30.pm,"<p>Apr 21        7:30 PM    <br />U of M Symphonic Band     <br />Entitled Down Home, the program will feature Southern Harmony (Donald Grantham), Second American Folk Rhapsody (Clare Grundman), Down a Country Lane (Aaron Copeland) and Country Band March  (Charles Ives.)    <br />Harris Concert Hall    <br />$8 General Admission; $5 Non-U of M Students and Seniors; free to U of M Students, Faculty and Staff with ID","Harris Concert Hall, University of Memphis",Memphis,04/21/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/21/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,University Band,38152,http://www.livefrommemphis.com/memphiscalendar/details/4946-university-band,07.30.pm,<p>Apr 26    7:30 PM    <br />University Band        <br />Harris Concert Hall    <br />Free<br /><br />,"Harris Concert Hall, University of Memphis",Memphis,04/26/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/26/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,U of M Wind Ensemble,38152,http://www.livefrommemphis.com/memphiscalendar/details/4947-u-of-m-wind-ensemble,07.30.pm,"<p>Apr 27        7:30 PM    <br />U of M Wind Ensemble        <br />Harris Concert Hall    <br />$8 General Admission; $5 Non-U of M Students and Seniors; free to U of M Students, Faculty and Staff with ID","Harris Concert Hall, University of Memphis",Memphis,04/27/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/27/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/176-university-theatre-cbu,Freedom Riders: Documentary Screening and Discussion,38104,http://www.livefrommemphis.com/memphiscalendar/details/4950-freedom-riders-documentary-screening-and-discussion,07.00.pm  - 09.00.pm,"<p>Freedom Riders: Documentary Screening and Discussion<br />Thursday, March 3, 2011, 7 p.m. to 9 p.m.<br />University Theater<br />Christian Brothers University<br />650 E Parkway South<br />A one-hour preview of the upcoming PBS film and Q&amp;A with Ernest “Rip” Patton, Jr., who took part in the May 1961 Greyhound Freedom Ride. Free and open to the public. For more info: Michele Phillips (901) 452-1776 or     ' );  document.write( addy23321 );  document.write( '' );  //-->    ' );  //-->  This e-mail address is being protected from spambots. You need JavaScript enabled to view it    ' );  //-->  .<br /><br />","University Theatre, CBU",Memphis,03/03/2011,,TN,650 E Parkway South,03/03/2011
