startDate,parkName,fullAddress,startHour,endDate,image,endHour,phone,title,moreInfo,desc
04/03/2011,Rockefeller State Park Preserve,"Rockefeller State Park Preserve, NY",10:00 AM,04/03/2011,http://nysparks.state.ny.us/events/images/c0146d15-c4a2-4266-a8b8-cb2702946ecf.gif,03:00 PM,,Fly Fishing Course - Session 3,http://nysparks.state.ny.us/events/event.aspx?e=59-2838.0,"Meet at the Pocantico River at 10:00 a.m. Session 3 Overview: Casting PracticeLunch (bring a bag lunch)Putting it all together (Fly-fishing) - Question and Answer/Conclusion *Bring Fly rod, reel, tackle, waders or hip boots, bag lunch and water."
04/10/2011,Rockefeller State Park Preserve,"Rockefeller State Park Preserve, NY",10:00 AM,04/10/2011,http://nysparks.state.ny.us/events/images/68f08e5b-5266-4f25-96d6-a7d10466c2e6.gif,03:00 PM,,Fly Fishing Course - Session 4,http://nysparks.state.ny.us/events/event.aspx?e=59-2839.0,"Session 4 Overview:Putting it all together: fly-fishing on the Pocatico River *Bring Fly rod, reel, tackle, waders or hip boots, bag lunch and water."
04/23/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",11:00 AM,04/23/2011,http://nysparks.state.ny.us/events/images/0592795e-5ac5-474c-b247-de0d5755d7d8.JPG,04:00 PM,,The Chancellor's Sheep & Wool Showcase,http://nysparks.state.ny.us/events/event.aspx?e=16-2810.0,"Shearing, spinning, dyeing, knitting and weaving demonstrations, exhibition of various breeds of sheep and other wool bearing animals, wool emporium, music &amp; food $8 per vehicle -event feeRain Date – April 24"
05/08/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",01:00 PM,05/08/2011,http://nysparks.state.ny.us/events/images/cd734d2a-46b2-4931-a49b-fcebde0a53f8.JPG,03:00 PM,,Mother's Day Tea,http://nysparks.state.ny.us/events/event.aspx?e=16-2812.0,"Lovely tea and hors d'œuvres spread and garden tour$12 per person, reservation required"
05/14/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,05/14/2011,http://nysparks.state.ny.us/events/images/a5174a82-4df8-4033-82bc-4042509539f7.jpg,11:00 AM,,Guided Bird Walk,http://nysparks.state.ny.us/events/event.aspx?e=16-2813.0,"Experience Clermont's stunning grounds from a new perspective as you enjoy a walk with our experienced bird watchers. These grounds are some of the best for bird watching in our area, representing a variety of waterfront, parkland and forested habitats. $3 per personLove this event? Check out the monthly Saturday Bird Walk Series programs held one Saturday morning of every month during the spring, summer and fall:June 18, July 16, August 20, September 10, October 8"
06/04/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",10:00 AM,06/04/2011,http://nysparks.state.ny.us/events/images/dc015f7b-f4a4-409c-89f6-535d44d63a36.JPG,02:00 PM,,Hudson Bush Plant Sale & Exchange,http://nysparks.state.ny.us/events/event.aspx?e=16-2814.0,More than 30 vendors of heritage and heirloom plants. Call for tickets to Early Buyers' Breakfast at 9AM $5 per vehicle - event fee
06/18/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,06/18/2011,http://nysparks.state.ny.us/events/images/a7a8c849-ff03-4aa1-85d5-d0d775dca7e2.jpg,11:00 AM,,Guided Bird Walk,http://nysparks.state.ny.us/events/event.aspx?e=16-2815.0,"Experience Clermont's stunning grounds from a new perspective as you enjoy a walk with our experienced bird watchers. These grounds are some of the best for bird watching in our area, representing a variety of waterfront, parkland and forested habitats.Fee: $3 per personLove this event? Check out the monthly Saturday Bird Walk Series programs held one Saturday morning of every month during the spring, summer and fall: July 16, August 20, September 10, October 8"
06/25/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",11:00 AM,06/25/2011,,01:00 PM,,Children's Play Day,http://nysparks.state.ny.us/events/event.aspx?e=16-2816.0,Learn about the lives of children 200 years ago. Try out their clothes and games. Recommended for children 6-12. Program is free to all
07/04/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",02:00 PM,07/04/2011,http://nysparks.state.ny.us/events/images/73faf6c3-41d9-475e-ac06-b9f86f8d1fa7.JPG,10:00 PM,,An Old-Fashioned Independence Day,http://nysparks.state.ny.us/events/event.aspx?e=16-2817.0,"Join us for 18th century music, entertainment, food and the Saugerties fireworks display $8 per vehicle -event fee$10 after 8 PM"
07/16/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,07/16/2011,http://nysparks.state.ny.us/events/images/834293cd-6a82-4088-9fa2-40d52ae2efbc.jpg,11:00 AM,,Guided Bird Walk,http://nysparks.state.ny.us/events/event.aspx?e=16-2818.0,"Experience Clermont's stunning grounds from a new perspective as you enjoy a walk with our experienced bird watchers. These grounds are some of the best for bird watching in our area, representing a variety of waterfront, parkland and forested habitats. Fee: $3 per person Love this event? Check out the monthly Saturday Bird Walk Series programs held one Saturday morning of every month: August 20, September 10, October 8"
07/16/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",06:00 PM,07/16/2011,http://nysparks.state.ny.us/events/images/cda31c93-f2e4-4919-9836-a0010bde0101.JPG,09:00 PM,,Sunset Concert,http://nysparks.state.ny.us/events/event.aspx?e=16-2819.0,Band TBA Evening concert on the lawn at Clermont $10 per car
07/23/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",11:00 AM,07/23/2011,http://nysparks.state.ny.us/events/images/f35be315-0cfb-44cf-ae55-a594bd0f998b.jpg,01:00 PM,,Children's Play Day,http://nysparks.state.ny.us/events/event.aspx?e=16-2820.0,Learn to play croquet on Clermont's historic croquet courts. Cold lemonade provided. Recommended for children 6-12Program is free to all.
07/23/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",11:00 AM,07/23/2011,http://nysparks.state.ny.us/events/images/51287293-8204-493d-b6a0-9fcce1c606d1.jpg,01:00 PM,,Children's Play Day,http://nysparks.state.ny.us/events/event.aspx?e=16-2821.0,Learn to play croquet on Clermont's historic croquet courts. Cold lemonade provided. Recommended for children 6-12Program is free to all.
08/01/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,08/05/2011,http://nysparks.state.ny.us/events/images/3106770a-b424-4639-a1c9-144f15cd198d.JPG,02:00 PM,,"Junior History Club, Session I",http://nysparks.state.ny.us/events/event.aspx?e=16-2822.0,"Junior History Club, Session I $120 per child, $105 per child for Friends of Clermont members"
08/08/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,08/12/2011,http://nysparks.state.ny.us/events/images/5b22d9be-ff22-4721-b830-bb513d6e71e8.JPG,02:00 PM,,"Junior History Club, Session II",http://nysparks.state.ny.us/events/event.aspx?e=16-2823.0,"Junior History Club, Session II $120 per child, $105 per child for Friends of Clermont members"
08/20/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,08/20/2011,http://nysparks.state.ny.us/events/images/001ee801-8bb6-4a06-a943-609f273dcc04.jpg,11:00 AM,,Guided Bird Walk,http://nysparks.state.ny.us/events/event.aspx?e=16-2824.0,"Experience Clermont's stunning grounds from a new perspective as you enjoy a walk with our experienced bird watchers. These grounds are some of the best for bird watching in our area, representing a variety of waterfront, parkland and forested habitats.Fee:$3 per person Love this event? Check out the monthly Saturday Bird Walk Series programs held the 3rd Saturday morning of every month during the spring, summer and fall:September 10, October 8"
09/10/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,09/10/2011,http://nysparks.state.ny.us/events/images/9c01ebdf-31cb-4cc0-a8ce-2711ebf6f925.jpg,11:00 AM,,Guided Bird Walk,http://nysparks.state.ny.us/events/event.aspx?e=16-2825.0,"Experience Clermont's stunning grounds from a new perspective as you enjoy a walk with our experienced bird watchers. These grounds are some of the best for bird watching in our area, representing a variety of waterfront, parkland and forested habitats. Fee: $3 per personLove this event? Check out the monthly Saturday Bird Walk Series programs held one Saturday morning of every month during the spring, summer and fall: October 8"
09/17/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,09/18/2011,http://nysparks.state.ny.us/events/images/2b9120cb-3247-4b99-9e19-e8c51e1c6cf0.jpg,04:00 PM,,Croquet Tournament,http://nysparks.state.ny.us/events/event.aspx?e=16-2826.0,"Entry fee $20 per person, includes lunch. Spectators welcome!"
10/08/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",09:00 AM,10/08/2011,,11:00 AM,,Guided Bird Walk,http://nysparks.state.ny.us/events/event.aspx?e=16-2827.0,"Experience Clermont's stunning grounds from a new perspective as you enjoy a walk with our experienced bird watchers. These grounds are some of the best for bird watching in our area, representing a variety of waterfront, parkland and forested habitats. Fee: $3 per person"
10/08/2011,Old Croton Aqueduct State Historic Park,"Old Croton Aqueduct State Historic Park, NY",10:00 AM,10/09/2011,http://nysparks.state.ny.us/events/images/8efa782c-8cfe-461e-9e24-9d9bd108eee9.jpg,05:00 PM,,Aquefest,http://nysparks.state.ny.us/events/event.aspx?e=96-2835.0,"Music- Kite flying- Arts and crafts- much more! It's all free, but donations welcome! Join the Friends, renew your membership, purchase Aqueduct maps, caps, t-shirts, too!  Stay tuned for the entire AQUEFEST schedule of events."
10/21/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",06:00 PM,10/22/2011,http://nysparks.state.ny.us/events/images/1cfea74b-f0b4-4048-821b-b6b1573f6690.JPG,10:00 PM,,Legends by Candlelight Spook Tours,http://nysparks.state.ny.us/events/event.aspx?e=16-2828.0,"Candlelight tours of the museum and grounds; ghosts and spooks of the museum's history. Tours at 6:30, 7:00, 7:30, 8:00, 8:30, 9:00, 9:30 p.m. $10 per adult, $5 per child, all Friends of Clermont $5, reservations encouraged"
10/28/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",06:00 PM,10/29/2011,http://nysparks.state.ny.us/events/images/24a5e409-20af-433e-80f2-586602a94637.JPG,10:00 PM,,Legends by Candlelight Spook Tours,http://nysparks.state.ny.us/events/event.aspx?e=16-2829.0,"Candlelight tours of the museum and grounds; ghosts and spooks of the museum's history. Tours at 6:30, 7:00, 7:30, 8:00, 8:30, 9:00, 9:30 p.m. $10 per adult, $5 per child, all Friends of Clermont $5, reservations encouraged"
12/10/2011,Clermont State Historic Site,"Clermont State Historic Site, NY",05:00 PM,12/10/2011,http://nysparks.state.ny.us/events/images/b2c32c3c-c0ff-4f5c-9778-a8655a470f1d.JPG,07:00 PM,,Friends of Clermont Holiday Party,http://nysparks.state.ny.us/events/event.aspx?e=16-2831.0,Free for members; guests $10
02/26/2011,Schoharie Crossing State Historic Site,"Schoharie Crossing State Historic Site, NY",10:00 AM,02/26/2011,,12:00 PM,(518) 829-7516,Springtime Walks and Workshops:  Mohawk Language Workshop,http://nysparks.state.ny.us/events/event.aspx?e=27-2888.0,"Fee $5 per person. Open to all ages. David Cornelius, Mohawk Mohican director of NativEd and an independent scholar will teach the basics of the Mohawk Language for the beginner. He will explain how French and Latin are similar but also how Native American languages differ from European languages. Cornelius will teach simple sayings along with some of the famous Mohawk Thanksgiving address."
03/12/2011,Schoharie Crossing State Historic Site,"Schoharie Crossing State Historic Site, NY",10:00 AM,03/12/2011,,01:00 PM,(518) 829-7516,Springtime Walks and Workshops: Dream Catchers: A Native American Tradition,http://nysparks.state.ny.us/events/event.aspx?e=27-2889.0,"Fee $35 per person. Registration required! CallVisitor Center to register. Historically, the Native Americans of the Great Plains hung the dream catchers in the tipi or lodge, and also on a baby's cradle board. Legend has it that the good dreams pass through the center hole to the sleeping person. The bad dreams are trapped in the web where they perish in the light of dawn. Mohawk Zelda Hotaling will show you how to recycle the fibers of the earth to create your own custom piece. Like the tipi, the dream catcher has become a universal symbol of the Pan-American Movement. Visit www.zeldahotaling.com for more info"
02/26/2011,Nissequogue River State Park,"Nissequogue River State Park, NY",10:00 AM,02/26/2011,,12:00 PM,(631) 581-1072,Winter Birding,http://nysparks.state.ny.us/events/event.aspx?e=110-2942.0,"Adult Adventures: Join us for a birding adventure through the park's varied habitats. We will walk by the pond, through the woods and to the salt marsh discussing all the birds we see along the way. Bring your binoculars or borrow a pair of ours. $4.00 per adult."
03/06/2011,Caumsett State Historic Park,"Caumsett State Historic Park, NY",02:15 AM,03/06/2011,,04:00 AM,,Birding Basics For Beginners,http://nysparks.state.ny.us/events/event.aspx?e=23-3020.0,Adult Adventures: This hands on program will introduce adults to birds and their adaptations. It will provide information on where to go and what to get to learn more. Binoculars are recommended. Approximately one mile; much sitting. 2:15 - 4:00 pm aprrox. $4.00 per adult.
