longitude,email,state,zipcode,address,city,venue,tickets,dates,latitude,times,location,moreInfoLink,ticketPhone,website,title
-79.777823,flyhaviland@triad.rr.com,NC,27405,900 16th street,Greensboro,Greensboro School of Creativity,$140,06/20/2011-06/24/2011,36.1084419,9am - 1pm,"Greensboro School of Creativity, Greensboro",http://www.gotriadscene.com/event/detail/441165395/Wellness_Wonders_Summer_camp,336 218-1252,http://www.greensboroschoolofcreativity.org/,Wellness Wonders Summer camp!
-79.761722,info@SewCottage.com,NC,27214,1718 Northbay Drive,Browns Summit,Sew Cottage Sewing Classes,,06/20/2011-07/21/2011,36.182917,Week 1 June 20-23 2011,"Sew Cottage Sewing Classes, Browns Summit",http://www.gotriadscene.com/event/detail/441166681/Kids_Summer_Sewing_Camp,336-207-1826,http://www.SewCottage.com,Kids Summer Sewing Camp
-79.9911917,,NC,,2213 Oak Ridge Rd,Oak Ridge,Jp Looney's,FREE,03/23/2011-03/21/2012,36.172645,6pm - 8pm,"Jp Looney's, Oak Ridge",http://www.gotriadscene.com/event/detail/441165441/Kids_Karaoke,336-643-1570,,Kid's Karaoke
-80.000758,,NC,27260,613 E. Washington St,High Point,Changing Tides Culture Center,Free,03/12/2011-04/16/2011,35.9613919,3:00pm - 5:00pm,"Changing Tides Culture Center, High Point",http://www.gotriadscene.com/event/detail/441164211/Opening_Reception,336-989-0047,http://www.highpointfineartguild.com,Opening Reception
-80.6192046,keithv@jsclark.com,NC,27030,1129 Greenhill Rd,Mount Airy,Cross Creek Country Club,Tickets are $20 for adults and $10 for children ages 12 and under. Tickets include food and beverage.,04/13/2011,36.5385119,6:30pm,"Cross Creek Country Club, Mount Airy",http://www.gotriadscene.com/event/detail/441173551/The_Wolfpack_Clubs_Coaches_Caravan_Stops_in_Mt_Airy,(336)789-1000,,The Wolfpack Club’s Coaches Caravan Stops in Mt. Airy
-80.0978184,,NC,27360,72 Winding Creek Road,Thomasville,Winding Creek Golf Course,$50 per player $200 per team. This price includes Green Fees and cart fee.,04/30/2011,35.9011433,Shotgun Start at 8:00 am,"Winding Creek Golf Course, Thomasville",http://www.gotriadscene.com/event/detail/441171686/1st_Annual_Telworx_Relay_For_Life_Benefit_Golf_Tournament,,,1st Annual Telworx Relay For Life Benefit Golf Tournament
-79.777823,flyhaviland@triad.rr.com,NC,27405,900 16th street,Greensboro,The Sanctuary/GSO school of creativity,$8 per class introductory rate,01/17/2011-06/22/2011,36.1084419,Mondays 6:15 - 7:15pm,"The Sanctuary/GSO school of creativity, Greensboro",http://www.gotriadscene.com/event/detail/441091035/YOGA_come_as_you_are,336 218-1252,,YOGA -come as you are
-79.8078525,tickets@racetonowhere.com,NC,27408,1305 Battleground Ave.,Greensboro,Carousel Luxury Cinemas,Tickets are $10 online in advance and $15 at the door.,04/04/2011,36.0861039,7:00pm,"Carousel Luxury Cinemas, Greensboro",http://www.gotriadscene.com/event/detail/441182563/Race_to_Nowhere,925-310-4242,http://www.racetonowhere.com,"""Race to Nowhere"""
-79.8323173,,NC,,4301 Lawndale Drive,Greensboro,Natural Science Center of Greensboro,$5/person,04/08/2011,36.1314512,"7pm, 8pm and 9pm","Natural Science Center of Greensboro, Greensboro",http://www.gotriadscene.com/event/detail/441182223/Laser_Retro_OmniSphere_Show_,336-288-3769,,“Laser Retro” OmniSphere Show
-79.9250409,,NC,27282,5635 Riverdale Drive,Jamestown,Furnitureland South,This event is free to the public.,04/04/2011,35.975095,11:00am-12:00pm,"Furnitureland South, Jamestown",http://www.gotriadscene.com/event/detail/441172005/Paula_Deen_Live_at_Furnitureland_South,336.822.3000,http://www.furniturelandsouth.com/promos/paula-deen-event.aspx,Paula Deen Live at Furnitureland South!
-79.822644,,NC,27403,1819 Spring Garden Street,Greensboro,The Blind Tiger,,04/05/2011,36.063257,Doors: 7:30pm,"The Blind Tiger, Greensboro",http://www.gotriadscene.com/event/detail/441179101/The_Whigs_w_Company_of_Thieves_and_Lake_Isle,336.272.9888,,"The Whigs, w/ Company of Thieves and Lake Isle"
-80.2401027,boxoffice@uncsa.edu,NC,27127,1533 S Main St,NC School of the Arts<br />						Winston-Salem,Watson Hall,FREE,04/05/2011,36.0769745,7:30pm,"Watson Hall, Winston-Salem",http://www.gotriadscene.com/event/detail/441165725/Flute_Class_Recital,336-721-1945,http://www.uncsa.edu/performances,Flute Class Recital
-79.777823,contact@onlinebrandcamp.com,NC,27405,900 Sixteenth Street,Greensboro,Greensboro School of Creativity,$110.00,04/07/2011,36.1084419,6:30PM-8:00PM,"Greensboro School of Creativity, Greensboro",http://www.gotriadscene.com/event/detail/441183191/Marketing_and_Brand_Building_for_Artists_6_week_course,336.303.1780,http://obcmarketingforartists.eventbrite.com/,Marketing and Brand Building for Artists (6 week course)
-79.790268,,NC,27401,341 S. Elm St.,Greensboro,The Green Bean,FREE,04/05/2011,36.068758,7:30pm-9:00pm,"The Green Bean, Greensboro",http://www.gotriadscene.com/event/detail/441182441/Science_on_Tap_Lecture_Series_Vaccines_Are_the_Fears_Justified,No tickets required,http://www.uncg.edu/rsh/scienceandsociety/,Science on Tap Lecture Series: Vaccines: Are the Fears Justified?
-80.242493,,NC,27101,600 S. Main St.,Winston-Salem,Old Salem Museums and Gardens,$21/Adults; $10/Children ages 6-16,04/09/2011,36.087143,9:30am-4:30pm,"Old Salem Museums and Gardens, Winston-Salem",http://www.gotriadscene.com/event/detail/441146611/George_Washington_and_the_Land,336-721-7350,http://www.oldsalem.org/george-washington.html,George Washington and the Land
-79.8256684,Contact@GilmoreShows.com,NC,27403,1921 W. Lee St.,Greensboro,Greensboro Coliseum Complex,"$7/Adult, $1/Child (6-12) Admission good all 3 days with your FREE return pass from show desk. Advance discount and group tickets available through promoter",04/08/2011-04/10/2011,36.0597573,"Fri. 10-8, Sat. 10-6, Sun. 11-5","Greensboro Coliseum Complex, Greensboro",http://www.gotriadscene.com/event/detail/441167013/Craftsmens_Spring_Classic_Arts_Crafts_Festival,336-282-5550,http://www.gilmoreshows.com/craftsmens_classics_greensboro_spring.shtml,Craftsmen's Spring Classic Arts & Crafts Festival
-79.793932,,NC,27408,600 Battleground Avenue,Greensboro,Kickback Jack's Restaurant,Free,04/07/2011,36.079488,6:30-8:30 pm,"Kickback Jack's Restaurant, Greensboro",http://www.gotriadscene.com/event/detail/441183029/Guilford_YPR_Monthly_Meeting_and_Officer_Elections_wSenator_Andrew_Brock_,,http://www.guilfordypr.com,Guilford YPR Monthly Meeting and Officer Elections w/Senator Andrew Brock
-79.8125755,,NC,26168,1408 Walker Ave.,Greensboro,UNCG Softball Stadium,,04/06/2011,36.0684068,3 p.m. and 5 p.m.,"UNCG Softball Stadium , Greensboro",http://www.gotriadscene.com/event/detail/441180125/UNCG_softball_vs_Liberty_University_doubleheader,336-334-3250,http://www.uncgspartans.com/sports/sball/index,"UNCG softball vs. Liberty University, doubleheader"
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,Free,04/09/2011,36.0664287,1-4 p.m.,"Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/441154049/Spring_Community_Day_Happy_70th,(336) 334-5770,http://weatherspoon.uncg.edu,Spring Community Day: Happy 70th!
-80.2412499,,NC,27101,211 East Third Street,Winston-Salem,Krankies Coffee & Lounge,$7,04/09/2011,36.098222,7 p.m.,"Krankies Coffee & Lounge, Winston-Salem",http://www.gotriadscene.com/event/detail/441182009/2nd_Annual_Breath_of_Life_Fundraiser_for_Cystic_Fibrosis_Foundation,Tickets sold at door,http://blog.nouvellesoiree.com/2011/03/join-us-for-the-2nd-annual-breath-of-life-event-winston-salem-charity-benefit-coordinators/,2nd Annual Breath of Life Fundraiser for Cystic Fibrosis Foundation
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,Free,04/12/2011,36.0664287,12 p.m.,"Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/441154053/Noon_the_Spoon_Tour,(336) 334-5770,http://weatherspoon.uncg.edu,Noon @ the 'Spoon Tour
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,Free,04/14/2011,36.0664287,5:30-6:30 p.m.,"Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/441154061/Artist_Talk_Tom_Otterness,(336) 334-5770,http://weatherspoon.uncg.edu,Artist Talk: Tom Otterness
-79.79185,,NC,27401,310 S. Greene St.,Greensboro,Carolina Theatre,$9.50,04/14/2011,36.069728,8pm,"Carolina Theatre, Greensboro",http://www.gotriadscene.com/event/detail/441181167/Large_Group_Going_to_See_Hairspray,336-383-7508,,Large Group Going to See Hairspray!
,,NC,27411,1601 East Market Street,Greensboro,Dudley Memorial Building on the campus of North Carolina A&T State University,This event is FREE and open to the public,03/18/2011-04/15/2011,,"Opening Reception - Friday March 18, 2011 5:30 - 7:30","Dudley Memorial Building on the campus of North Carolina A&T State University, Greensboro",http://www.gotriadscene.com/event/detail/441177559/AT_StudentFaculty_Annual_Spring_Art_Exhibition,336.334.3209,http://www.cas.ncat.edu/~vpa/,A&T Student/Faculty Annual Spring Art Exhibition
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,"$50 member, $65 nonmember",02/12/2011-04/16/2011,36.073792,1st session: Feb 12 - Mar 12 1pm-3pm,"Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441083525/Sketchbook_for_Kids,,,Sketchbook for Kids
-79.802046,,NC,27406,1700 Orchard St.,Greensboro,Caldcleugh Multicultural Arts Center,,03/26/2011-04/16/2011,36.0495469,12-2 P.M.,"Caldcleugh Multicultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441144491/The_Designer_in_Me,,http://www.fads4me.com,The Designer in Me
-78.8322576,www.nccoast.org,NC,28570,3609 N.C. 24,Newport,NC Coastal Federation,,04/16/2011,35.0479956,8:00 a.m. - 4:00 p.m.,"NC Coastal Federation , Newport",http://www.gotriadscene.com/event/detail/441172713/NC_Native_Plant_Festival,252-393-8185,http://www.nccoast.org,NC Native Plant Festival
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,FREE,01/08/2011-04/17/2011,36.0664287,"Tue, Wed, Fri: 10am-5pm; Thu: 10am-9pm; Sat-Sun: 1pm-5pm; closed on Mondays.","Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/440858967/Judy_Pfaff_Falk_Visiting_Artist,,http://weatherspoon.uncg.edu,Judy Pfaff: Falk Visiting Artist
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,FREE,01/23/2011-04/17/2011,36.0664287,"Tue, Wed, Fri: 10am-5pm;","Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/440858973/Stacy_Lynn_Waddell_The_Evidence_of_Things_Unseen,,http://weatherspoon.uncg.edu,Stacy Lynn Waddell: The Evidence of Things Unseen
-79.807182,,NC,27402,527 Highland Avenue,Greensboro,"The Gallery at the Gatewood, located on the UNCG Campus",Free,03/18/2011-04/17/2011,36.065288,Monday - Saturday 9:00 a.m. - 6:00 p.m.,"The Gallery at the Gatewood, located on the UNCG Campus, Greensboro",http://www.gotriadscene.com/event/detail/441104311/Triplette_Exhibition_Faces_of_Faith,,http://www.uncg.edu/art/,Triplette Exhibition: Faces of Faith
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,Free,04/20/2011,36.0664287,12 p.m.,"Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/441154063/Gallery_Talk_WAM_70,(336) 334-5770,http://weatherspoon.uncg.edu,Gallery Talk: WAM @ 70
-79.788531,,NC,27401,200 N. Davie Street,Greensboro Cultural Center<br />						Greensboro,Green Hill Center for NC Art,Free,04/20/2011,36.073792,5:30-6:30 pm,"Green Hill Center for NC Art, Greensboro",http://www.gotriadscene.com/event/detail/441174271/Artist_Talk_with_Andre_Leon_Gray,336.333.7460,http://greenhillcenter.org,Artist Talk with André Leon Gray
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,"$56 members, $70 nonmembers",01/13/2011-04/21/2011,36.073792,"1st session: Jan 13 -Feb 24, Thursday 6:30pm-8:30pm","Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441083385/Weaving_Class,,,Weaving Class
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,$125/4days,04/18/2011-04/21/2011,36.073792,Spring Break Camp for Teens,"Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441083495/Digital_Darkroom_for_Teens,,,Digital Darkroom for Teens
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,Free,04/21/2011,36.0664287,6:30 p.m.,"Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/441154065/Sustainability_Film_Another_Corleone_Another_Sicily,(336) 334-5770,http://weatherspoon.uncg.edu,Sustainability Film: Another Corleone: Another Sicily
-79.796364,,NC,,223 N Edgeworth Street,Greensboro,Weir-Jordan House,FREE,04/23/2011,36.0746899,11 am - 4 pm,"Weir-Jordan House, Greensboro",http://www.gotriadscene.com/event/detail/441166373/Posh_Peddlers_Spring_Celebration,336-298-1607,http://www.poshpeddlers.com,Posh Peddlers' Spring Celebration
-79.099438,,NC,27278,"121 N. Churton Street, Hillsborough",,Hillsborough Gallery of Arts,Free,03/22/2011-04/24/2011,36.076419,Monday - Thursday 11-6,"Hillsborough Gallery of Arts,",http://www.gotriadscene.com/event/detail/441172461/Walkable_Hillsborough,919-732-5001,http://www.hillsboroughgallery.com,Walkable Hillsborough
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,"$80-member, $98-nonmember",02/08/2011-04/26/2011,36.073792,Metal Fabrication: Mar 22-April 26 (6pm-8:30pm),"Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441083229/Jewelry_Classes,,,Jewelry Classes
-79.788531,,NC,27401,200 N. Davie Street,Greensboro Cultural Center<br />						Greensboro,Green Hill Center for NC Art,Free,04/27/2011,36.073792,5:30-6:30 pm,"Green Hill Center for NC Art, Greensboro",http://www.gotriadscene.com/event/detail/441103091/Transient_Transfer_Greensboro_Community_Forum_,,http://transienttransfer.com/,"Transient Transfer Greensboro, Community Forum"
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,,01/04/2011-04/28/2011,36.073792,8:30am-1pm,"Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441083573/Pint_Sized_Picassos_Art_based_preschool_program,,,Pint Sized Picassos - Art based preschool program
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,,01/21/2011-04/29/2011,36.073792,Standard Day: 8:30am-3pm,"Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441083591/Artventure_Days_Art_days_when_school_is_out,,,Artventure Days: Art days when school is out
,,NC,27403,1109 Coliseum Blvd.,Greensboro,"GlasTile,Inc.",,02/26/2011-04/30/2011,,Vase Slumping: Feb 26 10am-3pm,"GlasTile,Inc., Greensboro",http://www.gotriadscene.com/event/detail/441083517/Fused_Glass_Arts,,,Fused Glass Arts
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,FREE,02/05/2011-05/01/2011,36.0664287,"Tue, Wed, Fri: 10am-5pm; Thu: 10am-9pm; Sat-Sun: 1pm-5pm; closed on Mondays.","Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/440858975/Weatherspoon_Art_Museum_70_Years_of_Collecting,,http://weatherspoon.uncg.edu,Weatherspoon Art Museum: 70 Years of Collecting
-79.805565,,NC,27412,500 Tate Street,UNCG University<br />						Greensboro,Weatherspoon Art Museum,Free,05/01/2011,36.0664287,2-4 p.m.,"Weatherspoon Art Museum, Greensboro",http://www.gotriadscene.com/event/detail/441154071/MFA_Thesis_Reception,(336) 334-5770,http://weatherspoon.uncg.edu,MFA Thesis Reception
-79.788531,,NC,27401,200 N. Davie Street,Greensboro Cultural Center<br />						Greensboro,Green Hill Center for NC Art,Free,05/06/2011,36.073792,6-8pm,"Green Hill Center for NC Art, Greensboro",http://www.gotriadscene.com/event/detail/441174301/First_Friday_Meet_the_Artist_The_Shop,336.333.7460,http://greenhillcenter.org,First Friday & Meet the Artist @ The Shop
-80.2465086,,NC,27101,207 W. 6th Street,Winston-Salem,Urban Artware,,05/06/2011,36.1013181,"7pm-10pm, in conjunction with First Friday Gallery Hop (show on view thru May 28th)","Urban Artware, Winston-Salem",http://www.gotriadscene.com/event/detail/441180806/Curious_Glow_the_rise_of_Professor_Wunderbar_New_paintings_by_Julie_Armbruster,,,“Curious Glow: the rise of Professor Wunderbar” New paintings by Julie Armbruster
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,,10/23/2010-05/07/2011,36.073792,10:00am - 1:00pm,"Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/440956273/Saturday_Enrichment_Workshops,,http://www.africanamericanatelier.org/workshops.html,Saturday Enrichment Workshops
-79.788531,,NC,27401,200 N. Davie St.,Greensboro,Greensboro Cultural Arts Center,"$20 member, $30 nonmember",02/19/2011-05/07/2011,36.073792,From Rags to Bags:,"Greensboro Cultural Arts Center, Greensboro",http://www.gotriadscene.com/event/detail/441083551/Fashion_Classes_for_Teens,,,Fashion Classes for Teens
-79.8232095,,NC,27203,Sunset Avenue,Asheboro,Bicentennial Park - Asheboro,"Free admission, fees for food",05/07/2011,35.7061355,9 a.m. - 4 p.m.,"Bicentennial Park - Asheboro, Asheboro",http://www.gotriadscene.com/event/detail/441199637/Art_MayHam,336-626-1240,,Art May-Ham
,irongatefarm@mebtel.net,NC,27302,6540 Lynch Store Road,Mebane,The Winery at Iron Gate Farm,free,05/08/2011,,2 - 4 pm,"The Winery at Iron Gate Farm, Mebane",http://www.gotriadscene.com/event/detail/441166429/Mothers_Day_at_the_Vineyard,919-304-9463,http://www.irongatevineyards.com,Mother's Day at the Vineyard
-79.8856824,,NC,27410,"Commons Gallery, Guilford College, 5800 W. Friendl",Greensboro,Guilford College Founders Hall Gallery,FREE!,04/22/2011-05/08/2011,36.127028,10am-10pm,"Guilford College Founders Hall Gallery, Greensboro",http://www.gotriadscene.com/event/detail/441182281/RIPE_Guilford_College_Senior_Thesis_Art_Exhibition,336-316-2438,,RIPE: Guilford College Senior Thesis Art Exhibition
-79.777823,info@greensboroschoolofcreativity.org,NC,27405,900 Sixteenth Street,Greensboro,Greensboro School of Creativity,"See our website for individual class listing, details and fees.",04/03/2011-05/08/2011,36.1084419,Times vary depending on class,"Greensboro School of Creativity, Greensboro",http://www.gotriadscene.com/event/detail/441181189/Spring_I_Session,336 617 3328,http://www.greensboroschoolofcreativity.org,Spring I Session
