longitude,image,description,date,venue,latitude,moreInfoLink,title
,,"Providence Bruins is taking place on Sunday, March 6, 2011 at Dunkin' Donuts Center (One LaSalle Sq) Providence, Rhode Island, United States. Purchase tickets online here.","March 6, 2011",Dunkin' Donuts Center,,http://www.clubzone.com/events/291611/providence/dunkin-donuts-center/t4-providence-bruins-2011-3-6,Providence Bruins
,,Live Music - Terry Allen - No Cover<br>  <br>  @<br>  The Lucky Devil<br>  <br>  The First Friday Of the Month<br>  10PM - 2AM<br><p>Click Here for Guest List</p>,,The Lucky Devil,,http://www.clubzone.com/events/286813/phoenix/the-lucky-devil/live-music-terry-allen-no-cover,Live Music - Terry Allen - No Cover
-112.07421875,http://images.clubzone.com/events/images/312855/312855-1.jpg,The Biffos<br>  <br>  @<br>  Seamus McCaffrey&#39;s Irish Pub &amp; Restaurant<br>  <br>  Every First Friday of the month<br>  <br>  Seamus McCaffrey&#39;s Irish Pub &amp; Restaurant&nbsp; Presents The Biffos<br>,,Seamus Mc Caffrey Irish Pub,33.4503784179688,http://www.clubzone.com/events/312855/phoenix/seamus-mc-caffrey-irish-pub/the-biffos,The Biffos
-112.07421875,,Pat Roberts &amp; the Heymakers<br>  <br>  @<br>  Seamus McCaffrey&#39;s Irish Pub &amp; Restaurant<br>  <br>  Every Second Friday of Each Month<br>  <br>  Seamus McCaffrey&#39;s Irish Pub &amp; Restaurant Presents Pat Roberts &amp; the Heymakers<br>,,Seamus Mc Caffrey Irish Pub,33.4503784179688,http://www.clubzone.com/events/312871/phoenix/seamus-mc-caffrey-irish-pub/pat-roberts-and-the-heymakers,Pat Roberts & the Heymakers
,,Dj Jon dread Hip-hop Reggae funk<br>  <br>  <br>  @<br>  The Lucky Devil<br>  Second Friday of Every Month<br>  <br>  The Lucky Devil Presents Dj jon dread Hip-hop Reggae funk<br><p>Click Here for Guest List</p>,,The Lucky Devil,,http://www.clubzone.com/events/313000/phoenix/the-lucky-devil/dj-jon-dread-hip-hop-reggae-funk,Dj Jon dread Hip-hop Reggae funk
-122.334953308105,http://images.clubzone.com/events/images/332111/332111-1.jpg,"FRIDAY - JANUARY 7TH, 2011<br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  Have you  BOOM BLAPed  yet?!?<br>  Join Bassdrop Music &amp; The Midnight Sons for another installment of our banged out BOOM BLAP night at CONTOUR!! Come show your support for your local glitch &amp; grime, whomps &amp; wobble&#39;s DJ&#39;s as they electrify the night!   <br>  <br>  <br>  <br>  <br>    <br>  <br>  <br>  DOORS OPEN @ 9PM<br>  <br>  21+ EVENT<br>  <br>  <br>  <br>  Located @:<br>  CONTOUR<br>   807 1st Ave<br>   Seattle, WA, 98104<br>  <br>  <br>  <br>  Friday&#39;s DJ&#39;s:<br>  <br>  <br>  <br>  NOISEMAKER<br>  Seattle, WA<br>  <br>  NoiseMaker ignites crowds like the anti-fireman of the sound revolution,   a peaceful warrior and artist who sets to flames all who hear his   unique and expressive style. His weapon is a smart-bomb of beats, an   imaginative interpretation of music which is virtually an orgy of genres   from glitch to hip-hop to dub step to 80&rsquo;s pop hits to drum and bass  to  thug rap from the eastern suburbs of Paris.Unafraid to take risks,  he  chops up everything from Rage Against the Machine to Justin  Timberlake  with no apologies and with much love from his audience.You  better hold  on tight kids, this is the red pill.<br>  <br>  The crowd salivates  for his thick, heavy bass; scratch that, the  obese bass, the shamelessly  sticky grinding ribcage-rattling  thunderfunk that drives humans into  transcendent madness. This  commander of crunk never fails to stimulate  his ever-present crowd, his  dynamic musical designs produce an  environment where die-hard fans  collide with wanderers who step onto the  dance floor with, &ldquo;who the,  how the, what the hell is this?&rdquo; on their  tongues in response to his  original and engaging performance, and the  room explodes with the  passion of the new, the bold, and the fresh,  which NoiseMaker loves to  deliver- you can see it in his eyes. <br>  <br>  <br>  <br>  <br>  <br>  <br>  KAT1LYST<br>  Seattle, WA<br>  <br>  Shane Caldwell or Kat1lyst began his musical endeavors at the age of 18   when he attended his first electronic music event at NAF Studio&#39;s. Only  a  few weeks after this happening did Shane seek out the resources  needed  to start creating such amazing gap-less transitions from record  to  record he had herd these other Dj&#39;s doing. <br>  <br>  In a few short months  Shane had learned the main key elements needed to  rock a dance floor  from a well established Dj and good friend Aj  Spider Sorbello who was  very knowledgeable musically at a young age.  Instantly Shane was brought  on by Love Tribe Productions and was rockin  dance floors around seattle  under the name Frankie Dubs playing Nu  Skool Break Beats and Electro  House. After a yaer or so was picked up  by Next Level Music as a  resident at the club known as Club FX.<br>  <br>  After about 7 years of  playing these genres in Washington, Oregon and  Canada Shane decided it  was time to start a new musical journey and put  djing on stand-by and  devoted every bit of him self to learning the  foundation of producing  music. Loving the tempo and sound of hip hop  beats and the quirky dirty  sounds of electronic music Shane started  fusing the two sounds together  and shortly after discovering The Glitch  Mob, Shane knew instantly this  is what he represents. <br>  <br>  Now after two years Kat1lyst was born  from the bass pumping grime known  as Glitch Hop and has been once again  destroying clubs with a mix of  duubstep, glitch hop and his own  production as Kat1lyst to be quickly  brought on board of bassdrop music  who consist of very well rounded and  like minded friends who love and  push this bass music culture.<br>  <br>  Kat1lyst  recently joining up with  fellow local dj and long time friend  Pressha to form the notorious duo  known as Partners In Grime to cozza  frenzy on this planet with bass and  beats.<br>  <br>  <br>  <br>  <br>  <br>  Get Excited <br>  Seattle, WA<br>  <br>  <br>  <br>  Click below to check-out past BOOM BLAPs!<br>  <br>  <br>  <br>    DOORS OPEN @ 9PM<br>  <br>  21+EVENT  <br>  <br>  Located @:<br>  CONTOUR<br>   807 1st Ave<br>   Seattle, WA, 98104<br>  <br>  <br>  BASSDROP MUSIC EVENTS:<br>  BOOM BLAP! 1.7.11<br>  NiT GriT - 1.19.11<br>  BOOM BLAP! 2.4.11<br>  REBEL MUSIC *Unofficial Bassnectar Afterparty/Bob Marley Remembrance* - 2.5.11   <br>  <br>",,Contour,47.6032981872559,http://www.clubzone.com/events/332111/seattle/contour/boom-blap-a-double-mix-launch-party,BOOM BLAP A double mix launch party
-122.284286499023,http://images.clubzone.com/events/images/325561/325561-1.jpg,"&nbsp;30 AND OVER! This is for the grown and sexy people!! Party @ One Of The Premier Night Clubs In The NW!!! Every first Friday of each month.&nbsp;  &nbsp;  It&#39;s First Fridays! @ The Royal Esquire Club 5016 Rainier Ave S, Seattle, Wa (206) 723-2811, 30 &amp; Over  &nbsp;  With Dj Mikki Z In The Mixx keeping it moving all night long. See you there.",,The Royal Esquire Club,47.5566291809082,http://www.clubzone.com/events/325561/seattle/the-royal-esquire-club/first-friday,First Friday
-122.334953308105,http://images.clubzone.com/events/images/332113/332113-1.jpg,"FRIDAY - FEBRUARY 4TH<br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  proudly present...<br>    <br>  <br>  BOOM BLAP! <br>  <br>  <br>  <br>  Located at:<br>  Contour<br>  807 1st Ave<br>    Seattle, WA, 98104<br>  <br>  <br>  Follow Bassdrop Music:<br>  <br>  <br>  <br>  <br>  <br>  featuring:<br>  <br>  <br>  <br>  NASTYNASTY<br>  Oakland, CA<br>  Frite-Nite :: Planet Mu :: Robox Neo-Tech<br>  <br>  <br>  <br>  <br>  PRESSHA<br>  Seattle, WA<br>  Bassdrop Music<br>  <br>  <br>  <br>  <br>  DUBBLE PENETRATION<br>  Seattle, WA<br>  Bassdrop Music<br>  <br>  <br>  <br>  <br>  TRIP DUB<br>  Seattle, WA<br>  The Midnight Sons<br>  <br>  <br>  <br>  <br>  More details to be announced, please check back for official post.<br>  <br>  <br>  <br>  <br>  BASSDROP MUSIC EVENTS:<br>  BOOM BLAP! 1.7.11<br>  NiT GriT - 1.19.11<br>  BOOM BLAP! 2.4.11<br>  REBEL MUSIC *Unofficial Bassnectar Afterparty/Bob Marley Remembrance* - 2.5.11<br>  <br>  <br>  <br>  Follow Bassdrop Music:<br>",,Contour,47.6032981872559,http://www.clubzone.com/events/332113/seattle/contour/boom-blap-with-nastynasty,BOOM BLAP with NastyNasty
-122.331314086914,,"Pow Wow<br>  <br>  @<br>  <br>  Re-Bar<br>  <br>  First Friday of each Month<br>  <br>  DJ Spirit Fingaz and DJ Not So Good host Seattle&#39;s newest night of ""Dirty-Electro""! Pow-Wow Celebrates the Essentials Of Human Culture. . Art + Music + Dance come down here and getintoit!<br>",,Re-bar,47.6163330078125,http://www.clubzone.com/events/314434/seattle/re-bar/pow-wow,Pow Wow
-122.345138549805,http://images.clubzone.com/events/images/183384/183384-7.jpg,"Friday, April 2nd, 2010<br>  DISCO SUPERHEROES<br>  <br>  @<br>  <br>  See Sound Lounge<br>  <br>",,See Sound Lounge,47.6127281188965,http://www.clubzone.com/events/183384/seattle/see-sound-lounge/disco-superheroes,Disco Superheroes
-122.34016418457,http://images.clubzone.com/events/images/286897/286897-1.jpg,"DJ Friskie Fingers<br>  <br>  @<br>  Alibi Room<br>  First Friday of Every Month<br>  <br>  DJ Friskie Fingers spinning hip hop, r &amp; b, old school, and crowd favorites",,Alibi Room,47.6088371276855,http://www.clubzone.com/events/286897/seattle/alibi-room/dj-friskie-fingers,DJ Friskie Fingers
-156.496932983398,,"Maui.Party Feb 25-27,2011<br>  <br>  Talent:<br>  TBA (To Be Announced)<br>  <br>  Info:<br>  EARLY-BIRD PRICES! TICKET PRICES REFLECTED ARE GOOD THROUGH DEC 31. ON JAN 1, 2011 TICKET PRICES INCREASE! PURCHASE NOW AND SAVE!!<br>  <br>  Maui Party Package Options<br>  Dances &amp; Activities Only includes: All Dances, including Anniversary Bash, Hikes, Beach Party, Club Nights and After-hours Parties. (See ""Official Schedule"" below)<br>  <br>  Complete Weekend Pass includes: All dances, including the Anniversary Bash, Hikes, Beach Party, Club Nights, After-hours Parties, PLUS the Friday Workshop and Event T-Shirt, (See ""Official Schedule"" below)<br>  Early Bird Deadlines&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 12/31/10&nbsp;&nbsp;&nbsp; 02/15/11&nbsp;&nbsp; After 2/15/11<br>  <br>  Complete Weekend Pass&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $115&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $130&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $150<br>  Complete Off-Island Pass&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $95&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $110&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; $130<br>  Dances &amp; Activities Only&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $60&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $75&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $95<br>  <br>  What happens when you take a bunch of your friends, one amazingly magical island, and add in 3 nights of dancing?&nbsp; Maui. Party.&nbsp; Do we really need to say anything else?<br>  <br>  Probably not, but we will anyways!<br>  <br>  What is Maui. Party.?&nbsp; Well, Its a Party.&nbsp; On Maui.&nbsp; (Why do people keep asking me this?&nbsp; I thought the name was quite clear?)&nbsp; More to the point, it is a DANCE Party.&nbsp; On Maui. <br>  <br>  Really, when you are at a party with your dance friends, especially ones you haven&#39;t seen for a while, doesn&#39;t dancing break out spontaneously?&nbsp; Now pair that with some amazing DJs, live music, and adventures around the island, and you&#39;ll see what we&#39;re getting at here.&nbsp; It&#39;s a lindy exchange, it&#39;s a party, it&#39;s Maui.&nbsp; It&#39;s all that and a bag of chips (you bring the chips - we got enough of all that to share). <br>  <br>  So Come Dance, Come Play, Come Soak up the sun.&nbsp; Who knows, you&#39;ll probably even see some whales.&nbsp; Just don&#39;t feed them the chips.&nbsp; They eat plankton, not potatoes.<br>  <br>  Maui. Party. Feb 25-27, 2011<br>  <br>  Official Schedule<br>  <br>  Thursday, Feb 24: Unofficial opener. Thursday nights in the triangle. Live Music &amp; Good food! The fun starts in Kihei, whether you&#39;re Salsa dancing at Lulu&rsquo;s with Neto &amp; Barbara, dancing to Vince Esquire at Kahales, or hip hop at The Tiki Lounge, this area of the island has something for everyone. Get out by 8 or 9pm and find your dance bliss!<br>  <br>  Late Night Sushi @ Sansei&#39;s after&hellip;. Karaoke and half off from 10pm-1am&hellip;yum! Yum!<br>  <br>  Then over to Ambrosia&rsquo;s for last call, Maui Style!<br>  <br>  Fri Feb 25: Official opening of Maui. Party.<br>  <br>  8pm: Official Welcoming Dance! @ the MAPA studios in Wailuku. Pick up your registration packets and t-shirts, meet your hosts and house mates if you haven&#39;t already contacted them, and dance, Dance, DANCE!<br>  <br>  Latenite dancing, party and pancakes @ Jason&#39;s - 12am &ndash; whenever! Come experience the goodness. Late nite pancakes and munchies will be provided. O, yea!!!!!!<br>  <br>  Sat Feb 26: Hiking Day! Get out and explore Maui!<br>  <br>  3 different levels of hikes offered as part of the activities, go and explore Maui!<br>  <br>  Evening: Dance at Makawao Union Hall - SwingMaui&#39;s birthday bash w/ live music and amazing dessert pupus! This is a Maui Formal affair (think nice aloha shirt). 7:30pm-11:00 pm.<br>  <br>  Latenite = Warehouse Party! @ Felicia&#39;s in Haiku from 11:30pm - whenever.<br>  <br>  Sun Feb 27: Beach day!<br>  <br>  Wake up and chill @ da beach, with dj&#39;ed music, lunch BBQ and Beach dancing!<br>  <br>  Evening &amp; Latenite, 7pm - ?? @ Three&#39;s Restaurant &amp; Bar. &ldquo;Any Swing Goes&rdquo; late night dance with food and drink specials at one of our favorite local spots, back at the triangle.<br>  <br>  Mon Feb 28: Staying around another day?<br>  <br>  Join us at our weekly social dance!<br>  <br>  Monday eve: 6pm-8pm, Special Swing Class with social dancing from 8pm-10pm<br>  <br>  Afterward, head to Ambrosia for more live music in a special and intimate venue!<br>  <br>  Show Starts at<br>  8:00PM PST<br>","February 25, 2011",Swing Maui,20.6345272064209,http://www.clubzone.com/events/322808/maui/swing-maui/mauiparty,Maui.Party
-122.34016418457,http://images.clubzone.com/events/images/286913/286913-1.jpg,DJ Frank<br>  <br>  @<br>  Alibi Room<br>  Second Friday of Every Month<br>  <br>  DJ Frank spinning turntabilism,,Alibi Room,47.6088371276855,http://www.clubzone.com/events/286913/seattle/alibi-room/dj-frank,DJ Frank
-122.322402954102,http://images.clubzone.com/events/images/332578/332578-1.jpg,"HollyHood features the best party rock, electro, Bmore & top 40 music <br><br><br>Party with DJ Tigerbeat & friends - every 2nd & 4th Friday at HG Lodge. Get ready to hit the dance floor all night!<br><br><br>Soundcloud.com/Tigerbeat206",,HG Lodge,47.6142845153809,http://www.clubzone.com/events/332578/seattle/hg-lodge/hollyhood-at-hg-lodge,HollyHood at HG Lodge
