state,address,authors,city,moreInfoAuthor,time,date,authorImg,authorBio,location,moreInfoLink,title
IL,150 N State St,Mark Childress,Chicago,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,12:00 PM,03/21/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",BORDERS #405,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
MS,160 Courthouse Square,Mark Childress,Oxford,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:00 PM,03/23/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",SQUARE BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
MS,"202 Banner Hall, 4465 I55 North",Mark Childress,Jackson,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,05:00 PM,03/24/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",LEMURIA BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading/Signing
CA,695 East Colorado Boulevard,Mark Childress,Pasadena,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:00 PM,03/29/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",VROMAN'S,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading and Signing
CA,1644 Haight Street,Mark Childress,San Francisco,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:30 PM,03/31/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",BOOKSMITH,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading and Signing
CA,51 Tamal Vista Boulevard,Mark Childress,Corte Madera,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:00 PM,04/01/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",BOOK PASSAGE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
CA,1501 Vermont St.,Mark Childress,San Francisco,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,02:00 PM,04/02/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",BOOKS INC BERKELEY,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Meet & Greet/Reading
NC,3522 Wade Avenue,Mark Childress,Raleigh,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:30 PM,04/04/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",QUAIL RIDGE BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
NC,720 Ninth Street,Mark Childress,Durham,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:00 PM,04/05/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",REGULATOR BOOKSHOP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
NC,752 Martin Luther King Jr Blvd,Mark Childress,Chapel Hill,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:00 PM,04/06/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",FLYLEAF BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
NC,4139 Park Road Shopping Center,Mark Childress,Charlotte,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:00 PM,04/07/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",PARK ROAD BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
SC,14427 Ocean Hwy,Mark Childress,Pawleys Island,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,11:00 AM,04/08/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",LITCHFIELD BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Luncheon
NC,55 Haywood Street,Mark Childress,Asheville,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,07:00 PM,04/09/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",MALAPROPS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading/Signing
FL,265 Aragon Avenue,Mark Childress,Coral Gables,http://www.hachettebookgroup.com/authors_Mark-Childress-(1074649).htm,08:00 PM,04/28/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1074649_215x340.jpg,"Mark Childress was born in Monroeville, Alabama. He is the author of six previous novels and three books for children. He has lived in Ohio, Indiana, Mississippi, Louisiana, Georgia, California, Costa Rica, and currently lives in Key West, Florida. /P&gt;",BOOKS & BOOKS,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Mark Childress Reading & Signing
NY,91 Old Country Road,Jen Calonita,Carle Place,http://www.hachettebookgroup.com/teens_authors_Jen-Calonita-(1074152).htm,2:00 PM,03/05/2011,http://www.hachettebookgroup.com/_images/Contributors/1074152_215x340(2)_rdax_195x297_80.jpg,"It's no secret how Jen Calonita knows the inside scoop on young Hollywood. Over the past eight years, as a Senior Entertainment Editor at Teen People, and an entertainment journalist for Entertainment Weekly, Glamour and Marie Claire, Jen has interviewed everyone from Lindsay Lohan to Ashton Kutcher. She lives in New York with her husband Mike, son Tyler and their Chihuahua, Captain Jack Sparrow.",BARNES & NOBLE #2216,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Jen Calonita Reading and signing
NJ,197 Rock Road,Wendy Mass,Glen Rock,http://www.hachettebookgroup.com/kids_authors_Wendy-Mass-(1010621).htm,4:00 PM,03/17/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1010621_215X340.jpg,"WENDY MASS<br>  	I grew up in Livingston, New Jersey, about 45 minutes from New York City. I was always a big reader, the flashlight-under-the-covers type of kid. In fourth grade my best friend and I competed to see who could read more books. For every book we read, we got to add a segment to the larger-than-life construction-paper inchworm that our teacher had cleverly coined a ""bookworm."" Our friendly competition turned us both into life-long readers, and me into a writer. My first story was co-written with my two younger sisters. It starred my cat Muffin who magically transformed into a goat and then terrorized the neighborhood dogs. In junior high my mother took to calling me Harriet the Spy because I was always taking notes and listening in on the phone extensions. By high school I was working at the town public library, the local bookstore, editing the literary magazine, and taking creative writing classes at universities over the summer. I was also writing the essays for my friends' college applications!  	   As an English major at Tufts, I knew I wanted to write, but I wasn't sure if it would be books, magazines, or television. After graduation I moved to Los Angeles and tried my hand at different aspects of the entertainment industry. I worked for a literary agent, a television casting company, and became a script reader for a film producer. But it just didn't seem like the right fit at the time. I decided to go to graduate school to focus. Once I was there, I quickly realized that what I really wanted to do was to write for children and young adults. Those were the books that I loved growing up, the ones that I read over and over, the ones that still live inside me. I wanted to give something back to that especially difficult time in a young person's life. I moved back east and while writing on the side, began a career in publishing as a book editor at various houses in New York City and Connecticut. I co-created a teenage literary journal and continued filling notebooks with story ideas. The opportunity presented itself for me to write nonfiction, and I took it. Over the next six years I published eight books for teenagers on different educational topics. While this was rewarding, it was still fiction that made my heart beat the fastest. Needless to say, I was thrilled to hear that Little, Brown is publishing A Mango-Shaped Space in April, 2003.     Some of my favorite web sites: Greatergood.com, Hungersite.com (just a click a day sends food to hungry people), Amazon, Ebay, Internet Movie Database (imdb.com), The Onion, and Wheresgeorge.com (you enter the serial number of your dollar bills, stamp the web site info on the bill, then spend them and track where they wind up). Hampsterdance.com still makes me smile.     Favorite childhood books: The Chronicles of Narnia, Are You There God, It's Me Margaret, all the books by Edward Eager and Beverly Cleary, the Encyclopedia Brown and Danny Dunn books, The Phantom Tollbooth, and A Bridge to Terabithia, which was the first book to make me cry. Charlotte's Web was the second. As I got a little older: The Cat Ate My Gymsuit, books by Paul Zindel, and my favorite&#151;a novel called Allegra Maud Goldman about a young girl who always knew exactly who she was. Now: Anything by Alice Hoffman, Robert Jordan, Ray Bradbury, Francesca Lia Block. Recent favorites: Bee Season, White Oleander, Hotel World, and Carter Beats the Devil.    <p>Listen to me talk about ""Leap Day"" and ""A Mango-Shaped Space"": <br>","BOOKS, BYTES & BEYOND",http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Wendy Mass Reading and signing
