moreInfo,contactPhone,title,website,zipcode,endDate,street,state,fees,startDate,city,venueName,description,time
http://www.visitmaine.com/event/2157/moose_mainea_craft_fair/,(207) 695-2702,Moose Mainea Craft Fair,"<a href=""http://www.mooseheadlake.org/"" class=""uvt_eweb"">www.mooseheadlake.org/</a>",04441,05/28/2011,Downtown,ME,<p>no charge</p>,05/28/2011,Greenville,The Katahdin Steamship Parking Lot,"<p>An event of the Moosehead Lake Region&#039;s yearly Moose Mainea Celebration. Area crafters host thier yearly Moose Mainea Craft Fair in downtown Greenville. Lots for moose memoribelia, collectables and much more.</p>",<p>9 am- 4pm</p>
http://www.visitmaine.com/event/7805/3rd_annual_taste_of_oob/,207-934-5714,3rd Annual Taste of OOB,"<a href=""http://www.oob365.com/index.html"" class=""uvt_eweb"">www.oob365.com/index.html</a>",04064,05/1/2011,Old Orchard Street,ME,,05/1/2011,Old Orchard Beach,,"<p>From local restaurants to clothing stores to jewelry to chiropractors, come down and see what the town of Old Orchard Beach has to offer. Over 100 local vendors will be lining the street. Fun and games for people of all ages.</p>",
http://www.visitmaine.com/event/6656/portland_ovations_brings_knuffle_bunny_a_cautionary_musical/,(207) 773-3150,Portland Ovations brings KNUFFLE BUNNY: A CAUTIONARY MUSICAL,"<a href=""http://portlandovations.org/shows/2010-11/knuffle_bunny_a_cautionary_musical/"" class=""uvt_eweb""><span title=""&hellip;le_bunny_a_cautionary_musical/"">portlandovations.org/shows/2010-11/knuff&hellip;</span></a>",04101,05/13/2011,20 Myrtle Street,ME,<p>$10</p>,03/13/2011,Portland,Merrill Auditorium,"<p>Based on his beloved Caldecott Honor-winning picture book, six-time Emmy Award winner Mo Willems joins Grammy Award-winning composer Michael Silversher to lovingly celebrate the heart and heartache that can only come from a family visit to the local laundromat. But, before you know it things go horribly, hilariously wrong. Chock full of adventure, song, and gigantic dancing laundry, Knuffle Bunny: A Cautionary Musical tells a tale of firsts: a stuffed animal&#039;s first trip in the laundry, a little girl&#039;s first words, and a Daddy&#039;s first time dealing with his child going &quot;boneless.&quot;</p>",<p>2 pm</p>
http://www.visitmaine.com/event/8066/jon_mclaughlin_pop_rock_songwriting_icon/,(207) 774-4527,"JON MCLAUGHLIN, POP ROCK SONGWRITING ICON","<a href=""http://www.thelandingatpinepoint.com/"" class=""uvt_eweb"">www.thelandingatpinepoint.com/</a>",04074,05/1/2011,353 Pine Point Road,ME,<p>PREMIER: $22.00** MEZZANINE: $22.00** RESERVED: $15.00* * A $2.50 processing fee is added per ticket sale. A $10.00 Food &amp; Beverage minimum purchase is require</p>,05/1/2011,Scarborough,The Landing at Pine Point,"<p>An exceptional singer, songwriter and pianist who is currently experiencing rising acclaim with his warm refreshing approach. McLaughlin opened on Kelly Clarkson&#039;s My December Tour &amp; has also toured extensively with similarly styled and popular singer-songwriter, Sara Bareilles. He has recorded with Jason Mraz for the Randy Jackson duets-album. In 2008 Jon McLaughlin appeared as himself in the film Enchanted starring Amy Adams and Patrick Dempsey singing &quot;So Close&quot;, which led to a performance at the 2008 Academy Awards. In 2010 the song was used in Disney California Adventure&#039;s World of Color show. Catch a rising star here at The Landing at Pine Point</p><p>***All Ages Welcome***</p><p>CABARET SEATING:</p>","<p>6:30 doors, 7pm opener, 8pm SHOW</p>"
http://www.visitmaine.com/event/8035/climbing_poetree/,207-288-5015,Climbing PoeTree,"<a href=""http://www.coa.edu"" class=""uvt_eweb"">www.coa.edu</a>",04609,05/1/2011,105 Eden St.,ME,<p>$10</p>,05/1/2011,Bar Harbor,Gates Community Center,"<p>Climbing PoeTree, a multi-media performance.</p>",<p>8:00PM</p>
http://www.visitmaine.com/event/7158/pso_sunday_classical_daphnis_and_chloe/,(207) 773-6128,PSO Sunday Classical: Daphnis and Chloe,"<a href=""http://www.portlandsymphony.com/"" class=""uvt_eweb"">www.portlandsymphony.com/</a>",04101,05/1/2011,20 Myrtle Street,ME,<p>$15.30-$50.40</p>,05/1/2011,Portland,Merrill Auditorium,"<p>Robert Moody, Conductor</p><p>Janet Polk, Bassoon</p><p>Oratorio Chorale</p><p>Wagner	Prelude and Liebestod from Tristan und Isolde</p><p>Mozart		Bassoon Concerto No. 1 K. 191</p><p>Ravel		Daphnis et Chloe</p><p>MUSICIAN MOMENT: &quot;Thanks to a heavy snowstorm, there were maybe 100 people in the audience when I first played this Mozart concerto with the PSO. I hope that the weather will be better this time around!&quot; -- Janet Polk is the PSO&#039;s principal bassoonist</p><p>Get the most out of the music:</p><p>Concert Conversation at 1:15 PM</p><p>PostConcert Q&amp;A with the artists</p>",<p>2:30 PM</p>
http://www.visitmaine.com/event/6136/the_syringa_tree_by_pamela_gien/,207-774-0465,&quot;The Syringa Tree&quot; by Pamela Gien,"<a href=""http://www.portlandstage.org"" class=""uvt_eweb"">www.portlandstage.org</a>",04101,05/22/2011,25A Forest Avenue,ME,"<p>Please call the Box Office for performance dates, times and ticket prices. Discounts are available for groups of 10 or more.</p>",05/3/2011,Portland,Portland Stage,"<p>A deeply evocative story about the abiding love between two families - one black, one white - that spans four generations of South Africans. One actress brings twenty four very different characters to vibrant life on stage, revealing not just the complexities of the world they share, but also their shared humanity.</p>",<p>Tuesday Thru Sunday</p>
http://www.visitmaine.com/event/7159/pso_tuesday_classical_daphnis_and_chloe/,(207) 773-6128,PSO Tuesday Classical: Daphnis and Chloe,"<a href=""http://www.portlandsymphony.com/"" class=""uvt_eweb"">www.portlandsymphony.com/</a>",04101,05/3/2011,20  Myrtle Street,ME,<p>$15.30-$50.40</p>,05/3/2011,Portland,Merrill Auditorium,"<p>Robert Moody, Conductor</p><p>Janet Polk, Bassoon</p><p>Oratorio Chorale</p><p>Wagner	Prelude and Liebestod from Tristan und Isolde</p><p>Mozart		Bassoon Concerto No. 1 K. 191</p><p>Ravel		Daphnis et Chloe</p><p>MUSICIAN MOMENT: &quot;Thanks to a heavy snowstorm, there were maybe 100 people in the audience when I first played this Mozart concerto with the PSO. I hope that the weather will be better this time around!&quot; -- Janet Polk is the PSO&#039;s principal bassoonist</p><p>Get the most out of the music:</p><p>Concert Conversation at 1:15 PM</p><p>PostConcert Q&amp;A with the artists</p>",<p>7:30 PM</p>
http://www.visitmaine.com/event/7984/the_syringa_tree_by_pamela_gien/,207-774-0465,&quot;The Syringa Tree&quot; by Pamela Gien,"<a href=""http://www.portlandstage.org"" class=""uvt_eweb"">www.portlandstage.org</a>",04101,05/22/2011,25A Forest Avenue,ME,"<p>Please call the Box Office for performance dates, times and ticket prices. Discounts are available for groups of 10 or more.</p>",05/3/2011,Portland,Portland Stage,"<p>A deeply evocative story about the abiding love between two families - one black, one white - that spans four generations of South Africans. This &quot;tour de force&quot; for one actress brings twenty four very different characters to vibrant life on stage, revealing not just the complexities of the world they share - their dreams, struggles, laughter, and losses - but their shared humanity.</p>",<p>Tuesday Thru Sunday</p>
http://www.visitmaine.com/event/8067/michael_dutra_sings_frank_sinatra/,(207) 774-4527,MICHAEL DUTRA sings FRANK SINATRA,"<a href=""http://www.thelandingatpinepoint.com/"" class=""uvt_eweb"">www.thelandingatpinepoint.com/</a>",04074,05/6/2011,353 Pine Point Road,ME,<p>Tickets: Premier Seats &amp; Mezzanine $59.95pp ( Table of 4)  Reserved Seats $55.95 (Table of 8) 21+ | No Minors | No Refunds  This event is produced by Cityside Events</p>,05/6/2011,Scarborough,The Landing at Pine Point,"<p>Welcome the spectacular Michael Dutra to The Landing at Pine Point for a TRIBUTE TO FRANK SINATRA DINNER SHOW &amp; DANCE. Wearing the signature Sinatra fedora, bathed in expressive mood lighting and with vintage mic in hand, Dutra brings his luxurious supper club elegance to The Landing. We&#039;ll feature this outstanding performer as you enjoy a delicious Italian style meal created specifically for this evening. Following this fantastic show, JIM CIAMPI &amp; THE CITYSIDE EVENTS BAND will follow with dancing throughout this great spring event. Tickets for this will cretainly sell out so book your table now.</p><p>6:30pm Doors Open</p><p>7:00pm Dinner w Dessert &amp; Frank Sinatra Show (Italian Style Menu &amp; Dessert TBA)</p><p>8:30pm till 11:30pm</p><p>Dancing with Jim Ciampi &amp;</p>","<p>6:30 doors, 7pm opener, 8pm SHOW</p>"
http://www.visitmaine.com/event/6952/visiting_mr_green/,(207) 873-7000,Visiting Mr. Green,"<a href=""http://www.operahouse.org/index.php/studio-theatre/visiting-mr-green.html"" class=""uvt_eweb""><span title=""&hellip;tre/visiting-mr-green.html"">www.operahouse.org/index.php/studio-thea&hellip;</span></a>",04901,05/16/2011,"93 Main Street, 1st  Floor of The Center",ME,<p>$12/$10 plus processing fee</p>,05/6/2011,Waterville,Studio Theater of the Waterville Opera House,"<p>When an elderly Jewish drycleaner walks into the path of an oncoming yuppie&#039;s car, a judge with a sense of humor requires the young man to pay a series of weekly visits to his victim. What starts out as an Odd couple-style comedy becomes a surprising story about the dangers of intolerance and isolation.</p>","<p>Fri &amp; Sat 7:30 pm, Sun 2:00 pm</p>"
http://www.visitmaine.com/event/6662/portland_ovations_brings_gadelle/,(207) 773-3150,Portland Ovations brings GADELLE,"<a href=""http://portlandovations.org/shows/2010-11/gadelle/"" class=""uvt_eweb""><span title=""&hellip;le/"">portlandovations.org/shows/2010-11/gadel&hellip;</span></a>",04101,05/7/2011,88 Bedford Street,ME,<p>$34 Students: $10</p>,05/7/2011,Portland,"Hannaford Hall, USM Campus","<p>The distinct French-Acadian sound of Gadelle combines high energy music and tapped-out beats with hard-soled shoes. A four member, female ensemble, Gadelle embodies the great legacy of traditional Acadian music lovingly passed down from generation to generation among residents of close-knit island communities by way of &quot;kitchen parties.&quot; Gadelle reflects the continuing vitality of this tradition, with emphasis on making audiences feel intimately connected to the emotions of Acadian culture and caught up in rhythms of the music.</p>",<p>8 pm</p>
http://www.visitmaine.com/event/7039/hctor_del_curtos_eternal_tango_quartet/,(207) 236-2823,H~ctor Del Curto&#039;s Eternal Tango Quartet,"<a href=""http://www.baychamberconcerts.org/PAS1011Hector.php"" class=""uvt_eweb""><span title=""&hellip;php"">www.baychamberconcerts.org/PAS1011Hector&hellip;</span></a>",04843,05/8/2011,29 Elm Street,ME,"<p>$45 prime seating/$25 value seating for adults, $8 for ages 18 and under. Discounts available for subscribers and groups of 8 or more. For more information call (207) 236-2823 or (888) 707-2770; e-mail info@baychamberconcerts.org; or go online at www.baychamberconcerts.org.</p>",05/8/2011,Camden,Camden Opera House,"<p>Heralded by The New York Times as a &quot;splendid player,&quot; with special mention for his &quot;wistful, piercing solos on the bandone~n,&quot; Argentinean musician H~ctor Del Curto has captivated audiences around the world. He has shared the stage with such world-renowned tango legends as Astor Piazzolla and Osvaldo Pugilese. Come experience tango at its finest with H~ctor Del Curto&#039;s Eternal Tango Quartet, as they create a rousing milonga (tango event) for dancers and listeners.</p>",<p>7:00 p.m.</p>
http://www.visitmaine.com/event/8069/john_pizzarelli-_in_concert_world_renowned_guitarist_singer/,(207) 774-4527,JOHN PIZZARELLI- IN CONCERT * World Renowned Guitarist &amp; Singer,"<a href=""http://www.thelandingatpinepoint.com/"" class=""uvt_eweb"">www.thelandingatpinepoint.com/</a>",04074,05/12/2011,353 Pine Point Road,ME,<p>PREMIER: $40.00** MEZZANINE: $40.00** RESERVED: $35.00*  Pick your seat and view dinner menu online under &quot;SHOWS&quot; tab  * A $2.50 processing fee will be added to each ticket sale. ** A $10.00 Food and Beverage minimum purchase is required for all PREM</p>,05/12/2011,Scarborough,The Landing at Pine Point,"<p>John Pizzarelli, the world-renowned jazz guitarist and singer, was called &quot;Hip with a wink&quot; by Town &amp; Country, &quot;madly creative&quot; by the Los Angeles Times and &quot;the genial genius of the guitar&quot; by The Toronto Star. After his recent smash success with the Boston Pops, he was hailed by the Boston Globe for &quot;reinvigorating the Great American Songbook and re-popularizing jazz.&quot; And the Seattle Times called him &quot;a tour de force&quot; and &quot;a rare entertainer of the old school.&quot; Mr. Pizzarelli thoroughly dazzled our audience last year with his rapport, humor and absolutely fantastic musicianship. This show is a &quot;MUST SEE&quot;</p><p>DOORS: 6:30PM</p><p>DINNER SERVICE 6:3O TIL 9:00PM</p><p>OPENER: 7:00PM</p><p>CURTAIN: 8:00PM</p>","<p>6:30 doors, 7pm opener, 8pm SHOW</p>"
http://www.visitmaine.com/event/8048/harry_and_the_potters/,207-288-5015,Harry and the Potters,"<a href=""http://www.coa.edu"" class=""uvt_eweb"">www.coa.edu</a>",04609,05/14/2011,105 Eden St.,ME,<p>$10</p>,05/14/2011,Bar Harbor,Gates Community Center,<p>&quot;Imagine if Harry Potter quit the quidditch team and started a punk rock band.&quot;</p>,<p>8:00PM</p>
http://www.visitmaine.com/event/6663/portland_ovations_brings_john_the_revealator/,(207) 773-3150,Portland Ovations brings JOHN THE REVEALATOR,"<a href=""http://portlandovations.org/shows/2010-11/phil_klines_john_the_revelator_featuring_lionheart/"" class=""uvt_eweb""><span title=""&hellip;klines_john_the_revelator_featuring_lionheart/"">portlandovations.org/shows/2010-11/phil_&hellip;</span></a>",04101,05/15/2011,20 Myrtle Street,ME,<p>$38 Students: $10</p>,05/15/2011,Portland,Merrill Auditorium,"<p>Considered one of the most significant works of the past decade, composer Phil Kline&#039;s John the Revelator is a gorgeous and powerful Mass for the 21st century. John the Revelator finds inspiration in the writings of Samuel Beckett and poet David Shapiro, early American hymns, shape-note singing and the events of 9/11. Acclaimed for their &quot;smoothly blended and impeccably balanced sound&quot; (The New York Times), Lionheart is joined by municipal organist Ray Cornils and Portland String Quartet for this unique presentation. The concert will feature a new work for organ by Kline, commissioned in part by Portland Ovations and Friends of the Kotzschmar Organ.</p>",<p>3 pm</p>
http://www.visitmaine.com/event/7294/sing_a_cappella_--maine-ly_harmony_with_back_bay_four_quartet/,293-3406,Sing A cappella --Maine-ly Harmony with Back Bay Four Quartet,"<a href=""http://concertsatjewett.com/"" class=""uvt_eweb"">concertsatjewett.com/</a>",04330,05/15/2011,46 University Drive,ME,"<p>$10, students $5, ages 12 &amp; under free.</p>",05/15/2011,Augusta,,"<p>Maine-ly Harmony is an award winning group of women a cappella singers. Started in 1989, the group has performed at the State House, Waterville Opera House, Portland Sea Dogs, and more. The Chorus will be joined by award winning mens&#039; barbershop group, Back Bay Four.</p>",<p>2-4 PM</p>
