startdate,hours,enddate,website,title,moreInfoLink,city,address,venue,description,email,tel,zipcode,image,state
"Jun 3, 2010",Wednesday to Sunday: 12 to 5 PM,"30, 2010",http://www.laartcore.org,"Marco Abbamondi, Caterina Arciprete, Mirko Baricchi,",http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,120 Judge John Aiso St.,LA ARTCORE at Union Center for the Arts,Latitude 34-40 - Italian Artist Exchange,info@laartcore.net,(213) 617-4274,90012.0,http://www.artforum.com/uploads/guide.001/id07615/exhibition.jpg,CA
"Jun 3, 2010","12 to 4 pm, Thursday to Sunday.","30, 2010",http://www.laartcore.org,"Fabio Borrelli, Stefano Ciannella, Daniela Morante, Gloria Pastore",http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,"Brewery Complex, 650A South Avenue 21",LA ARTCORE BREWERY ANNEX,Latitude 34-40 - Italian Artist Exchange,info@laartcore.org,(323) 276-9320,90031.0,http://www.artforum.com/uploads/guide.001/id07616/exhibition.jpg,CA
"Jun 4, 2010",Tuesday - Saturday 11-6 PM,"25, 2010",http://www.agora-gallery.com,AGORA GALLERY PRESENTS:,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,530 West 25th Street,Agora Gallery,"United in Art: An Exhibition of Fine Art from England, Wales, Scotland &amp; Ireland, Elements of Abstraction, Enigmatic Realms <br />MECENAVIE: Paris - New York: Here we &#8220;Art""",info@agora,212 2264151,10001.0,http://www.artforum.com/uploads/guide.001/id07337/exhibition.jpg,NY
"Jun 2, 2010",,"26, 2010",http://www.amoseno.org,Marina Reiter,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,Brooklyn,111 Front Street #202,Amos Eno Gallery,Endless Summer,amosenogallery@gmail.com,(718) 237-3001,11201.0,http://www.artforum.com/uploads/guide.001/id07872/exhibition.jpg,NY
"Jun 2, 2010","Tue to Sat, 11 - 6","23, 2010",http://creongallery.com,Bradley Rubenstien,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,"238 East 24 St, 1B",CREON Gallery,The Order of Angels,norm@creongallery.com,646,10010.0,http://www.artforum.com/uploads/guide.001/id07035/exhibition.jpg,NY
"Jun 2, 2010",Wed. - Sun. Noon to Six,"27, 2010",http://jamesfuentes.com,John McAllister,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,35 St. James Place,James Fuentes LLC,Much Pretty Reverie,info@jamesfuentes.com,212,10038.0,http://www.artforum.com/uploads/location.000/id05440/location.jpg,NY
"Jun 3, 2010","Mon-Sat 10-7, Sun 11-7","25, 2010",http://www.martinlawrence.com,"Come sail away with Martin Lawrence Galleries and British Impressionist, Kerry Hallam. New original works on canvas, mixed-media works on nautical charts and hand-pulled serigraphs.",http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,"457 West Broadway, Soho",Martin Lawrence Galleries,,soho@martinlawrence.com,212 995 8865,10012.0,http://www.artforum.com/uploads/guide.001/id07310/exhibition.jpg,NY
"Jun 4, 2010",Thursday through Sunday 1-7pm,"27, 2010",http://www.parkersbox.com,Rob List Performances,http://www.artforum.com/guide/country=US&place=New%20York&page_id=6&show=scheduled,Brooklyn,193 Grand Street,Parker's Box,"Rob List with Melissa Cisneros, Diego Gil, Constance Neuenschwander, Olivia Reschovsky, Tjebbe Roelofs and David Weber-Krebs.",info@parkersbox.com,1 718 388 2882,11211.0,http://www.artforum.com/uploads/guide.001/id07617/exhibition.jpg,NY
"May 7, 2010","Sat.- Mon., Wed.-Thurs. 10:30 a.m.&#65533;5:30 p.m.; Fri. 10:30-8:00 p.m.; Closed Tues.","Mar 21, 2011",http://www.moma.org,Pictures by Women: A History of Modern Photography,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,11 West 53rd Street,MoMA - The Museum of Modern Art,"Over 200 masterworks and new acquisitions from the collection by women artists, including Diane Arbus, Berenice Abbott, and Cindy Sherman.",info@moma.org,(212) 708-9400,10019.0,http://www.artforum.com/uploads/guide.001/id06322/exhibition_large.jpg,NY
"Jun 17, 2010","Thursday through Saturday, noon to six","26, 2010",http://www.westernbridge.org,Josh Faught,http://www.artforum.com/guide/country=US&place=Seattle&show=scheduled,Seattle,"3412 Fourth Avenue South, PO BOX 24687",Western Bridge,New Year 11,info@westernbridge.org,206-838-7444,98124.0,http://www.artforum.com/uploads/guide.001/id06928/exhibition.jpg,WA
"Jun 12, 2010",Tue-Fri 11-5 Sat 12-5 Sun 1-4,"27, 2010",http://www.drkrm.com,Frank Melleno,http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,"2121 San Fernando Road, Suite 3",drkrm.gallery,The Fairoaks Project,drkrmgallery@gmail.com,323 223-6867,90065.0,http://www.artforum.com/uploads/guide.001/id05866/exhibition.jpg,CA
"Jun 4, 2010",Tuesday - Saturday 11-6 PM,"25, 2010",http://www.agora-gallery.com,AGORA GALLERY PRESENTS:,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,530 West 25th Street,Agora Gallery,"United in Art: An Exhibition of Fine Art from England, Wales, Scotland &amp; Ireland, Elements of Abstraction, Enigmatic Realms <br />MECENAVIE: Paris - New York: Here we &#8220;Art""",info@agora,212 2264151,10001.0,http://www.artforum.com/uploads/guide.001/id07337/exhibition.jpg,NY
"Jun 10, 2010",Wednesday-Sunday 12-6pm,"27, 2010",http://www.christinaray.com,"CHRISTINA RAY is pleased to announce Collection, a group exhibition of small works by Darlene Charneco, Beka Goedde, Alice Jarry, Heather L. Johnson, Jason Kachadourian, David Kesting, Zaun Lee, Rober",http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,"30 Grand Street, Ground Floor",Christina Ray,,info@christinaray.com,212 334 0204,10013.0,http://www.artforum.com/uploads/guide.001/id07778/exhibition.jpg,NY
"Jun 23, 2010",,"Jun 23, 2011",http://www.creativetime.org,This multi-channel sound installation is a site-specific work commissioned for the High Line. The piece will fill the 14th Street Passage with sound recordings of bells taken from New York City.,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,59 East 4th Street 6E,Creative Time,,staff@creativetime.org,1 212 206 6674,10003.0,http://www.artforum.com/uploads/guide.001/id08070/exhibition.jpg,NY
"Jun 3, 2010","Mon-Sat 10-7, Sun 11-7","25, 2010",http://www.martinlawrence.com,"Come sail away with Martin Lawrence Galleries and British Impressionist, Kerry Hallam. New original works on canvas, mixed-media works on nautical charts and hand-pulled serigraphs.",http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,"457 West Broadway, Soho",Martin Lawrence Galleries,,soho@martinlawrence.com,212 995 8865,10012.0,http://www.artforum.com/uploads/guide.001/id07310/exhibition.jpg,NY
"Jun 4, 2010",Thursday through Sunday 1-7pm,"27, 2010",http://www.parkersbox.com,Rob List Performances,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,Brooklyn,193 Grand Street,Parker's Box,"Rob List with Melissa Cisneros, Diego Gil, Constance Neuenschwander, Olivia Reschovsky, Tjebbe Roelofs and David Weber-Krebs.",info@parkersbox.com,1 718 388 2882,11211.0,http://www.artforum.com/uploads/guide.001/id07617/exhibition.jpg,NY
"Jun 4, 2010",T-F 11-5 pm All first Fridays 5-12 and by appt.,"28, 2010",http://www.artboxindy.com,This unique art and literacy project couples the making of art with the with the joy of reading. The students raise money for their school's art supplies by auctioning the art they create.,http://www.artforum.com/guide/country=US&place=Indianapolis&show=scheduled,Indianapolis,217 West 10th st. ste. 140,ARTBOX,,jason@artboxindy.com,317 955 2450,46202.0,http://www.artforum.com/uploads/guide.001/id08112/exhibition_large.jpg,IN
"Jun 4, 2010",240 277 5457,"25, 2010",http://www.eexxttrraa.com/,"Liminal Refraction is a collaborative installation of sculpture created by Nik Pence and Alyse Ronayne. Potential lies in liminal space, that literal threshold in which time and space are suspended.",http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,2222 Sepviva Street,extra extra,,mail@eexxttrraa.com,,19125.0,http://www.artforum.com/uploads/guide.001/id08067/exhibition.jpg,PA
"Jul 2, 2010",240 277 5457,"26, 2010",http://www.eexxttrraa.com/,"SUSPECT DEVICE is an exhibition of work from four artists employing sculpture, animation, and two-dimensional renderings to explore how aesthetics act in tandem with our environments mechanization.",http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,2222 Sepviva Street,extra extra,,mail@eexxttrraa.com,,19125.0,http://www.artforum.com/uploads/guide.001/id08069/exhibition.jpg,PA
"Jul 1, 2010","Wednesday - Friday 12pm - 8pm, Saturday - Sunday 11am - 5pm","31, 2010",http://www.icaphila.org,"This July, Philadelphia artist Anthony Campuzano will transform ICA's second floor gallery into a freeform art school and working artists' studio, both free and open to the public.",http://www.artforum.com/guide/country=US&place=Philadelphia&show=scheduled,Philadelphia,"University of Pennsylvania, 118 South 36th Street","ICA - Institute of Contemporary Art, Philadelphia",,info@icaphila.org,1 215 898 5911,19104.0,http://www.artforum.com/uploads/guide.001/id05981/exhibition.jpg,PA
"Jul 4, 2010","After opening reception, Saturdays &amp; Sundays 1-4PM","24, 2010",http://juliuscaesarchicago.com,Gil Rocha,http://www.artforum.com/guide/country=US&place=Chicago&show=scheduled,Chicago,3311 West Carroll Avenue,Julius Caesar,,julius@juliuscaesarchicago.com,,60624.0,http://www.artforum.com/uploads/location.000/id07203/location.jpg,IL
"Jul 10, 2010","Saturdays and Sundays, 1-4pm, and by appointment","30, 2010",http://www.royalnonesuchgallery.com,Alula Editions works in collaboration with artists to create repeat patterns for textiles that defy expectations and move beyond purely aesthetic considerations.,http://www.artforum.com/guide/country=US&place=Oakland&show=scheduled,Oakland,4231 Telegraph Ave.,Royal NoneSuch Gallery,,royalnonesuchgallery@gmail.com,(415) 690-3041,94609.0,http://www.artforum.com/uploads/guide.001/id08214/exhibition.jpg,CA
"Jul 10, 2010",Weds. - Sat. 12-5 PM,"31, 2010",http://www.jancargallery.com,,http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,961 Chung King Road,Jancar Gallery,<i><b>RENA SMALL -Early Polaroids 1975-1982</i></b> <br /><i><b>CLAIRE NEREIM</i></b> <br /><i><b>KATHRIN BURMESTER</i></b>,info@jancargallery.com,213  625-2522,90012.0,http://www.artforum.com/uploads/guide.001/id08168/exhibition.jpg,CA
"Jul 1, 2010","12 to 4 pm, Thursday to Sunday.","25, 2010",http://www.laartcore.org,Nancy Kyes,http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,"Brewery Complex, 650A South Avenue 21",LA ARTCORE BREWERY ANNEX,,info@laartcore.org,(323) 276-9320,90031.0,http://www.artforum.com/uploads/guide.001/id08277/exhibition.jpg,CA
"Jul 10, 2010","Tues - Sat, 12-6pm during exhibitions","24, 2010",http://www.mkgallery.com,Alternative Press Magazine 25th Anniversary Art Show,http://www.artforum.com/guide/country=US&place=Los Angeles&show=scheduled,Los Angeles,170 South La Brea Ave,Merry Karnowsky Gallery,,mkgallery@att.net,323,90036.0,http://www.artforum.com/uploads/guide.001/id07836/exhibition.jpg,CA
"Jul 10, 2010",Tuesday- Friday: 10 to 5 - Saturday: 10 to 3,"31, 2010",http://www.dlfinearts.com,Gallery artists,http://www.artforum.com/guide/country=US&place=Miami&show=scheduled,Miami,2043 North Miami Avenue,Diana Lowenstein Fine Art,Season Review 2009 | 2010,info@dlfinearts.com,1 305 576 1804 -,33127.0,http://www.artforum.com/uploads/guide.001/id08555/exhibition.jpg,FL
"Jul 9, 2010",,"31, 2010",http://www.gallerydiet.com,Fabienne Lasserre What is Found There,http://www.artforum.com/guide/country=US&place=Miami&show=scheduled,Miami,174 NW 23rd Street,Gallery Diet,What is Found There,info@gallerydiet.com,305,33127.0,http://www.artforum.com/uploads/location.000/id08169/location.jpg,FL
"Jul 3, 2010",Tuesday - Saturday 11 a.m. - 6 p.m. and by appointment,"30, 2010",http://www.therymergallery.com,SNAP,http://www.artforum.com/guide/country=US&place=Nashville&show=scheduled,Nashville,233 Fifth Avenue North,The Rymer Gallery,"Fine art photography by Thomas Petillo, <br />Christopher Rodrigues, Caleb Charland, and Matt Mikulla <br />Also featuring sculptures by Chris Ellis",info@therymergallery.com,615,37219.0,http://www.artforum.com/uploads/guide.001/id08275/exhibition.jpg,TN
"Sep 16, 2009",Thurs-Mon 11am-6pm,"Dec 31, 2012",http://www.diaart.org,Sol LeWitt,http://www.artforum.com/guide/country=US&place=Beacon&show=scheduled,Beacon,3 Beekman Street,Dia: Beacon,Drawing Series. . .,info@diaart.org,845 440 0100,12508.0,http://www.artforum.com/uploads/guide.000/id10066/exhibition_large.jpg,NY
"Jul 1, 2010",,"31, 2010",http://www.artcurrents.org,The KIT Collaboration + Robert Saucier: Virutorium,http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York City,"547 W. 27th St., 5th floor",AC Institute,Owen Mundy: You Never Close Your Eyes Anymore <br />Hannah Ross: I Have Plagiarized <br />Jennifer Wroblewski: Get Free <br />,h.c@earthlink.net,,10001.0,http://www.artforum.com/uploads/guide.001/id08097/exhibition.jpg,NY
"Jul 1, 2010",,"30, 2010",http://www.carolinanitsch.com,"EV Day, Richard DuPont, Alyson Shotz",http://www.artforum.com/guide/country=US&place=New York&show=scheduled,New York,534 West 22nd Street,Carolina Nitsch Project Room,What Is It?,info@carolinanitsch.com,212-645 2030,10011.0,http://www.artforum.com/uploads/location.000/id07202/location.jpg,NY
"Jul 1, 2010",Tuesday - Saturday 11am - 5pm.,"30, 2010",http://www.janetbordeninc.com,STUFF,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,560 Broadway,"Janet Borden, Inc.",,mail@janetbordeninc.com,212,10012.0,http://www.artforum.com/uploads/location.000/id01674/location.jpg,NY
"Jul 1, 2010",,"30, 2010",http://www.johnconnellypresents.com,Jeronimo Elespe,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,625 West 27th Street,John Connelly Presents,,info@johnconnellypresents.com,1 212 3379563,10001.0,http://www.artforum.com/uploads/guide.001/id08122/exhibition.jpg,NY
"Jul 1, 2010","Tues-Sat, 10-6PM","30, 2010",http://www.metropictures.com,group show,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,519 West 24th Street,Metro Pictures,Swell: Art 1950-2010,gallery@metropictures.com,1 212 2067100,10011.0,http://www.artforum.com/uploads/guide.001/id08404/exhibition.jpg,NY
"Jul 1, 2010",10 am - 6 pm,"30, 2010",http://www.teamgal.com,Team is pleased to present a group exhibition organized by Miriam Katzeff. Forced Exposure will run from the 1st of July through the 30th of July 2010.,http://www.artforum.com/guide/country=US&place=New%20York&page_id=7&show=scheduled,New York,83 Grand Street,Team,,office@teamgal.com,1 212,10013.0,http://www.artforum.com/uploads/guide.001/id08467/exhibition.jpg,NY
"Jul 1, 2010",Tuesday to Saturday 10am-6pm,"31, 2010",http://www.yvon-lambert.com,Christmas in July,http://www.artforum.com/guide/country=US&place=New%20York&page_id=7&show=scheduled,New York,550 West 21st Street,YVON LAMBERT NEW YORK,Group Show,newyork@yvon,212 242 3611,10011.0,http://www.artforum.com/uploads/location.000/id01209/location.jpg,NY
"Jun 30, 2010","Sat.- Mon., Wed.-Thurs. 10:30 a.m.&#65533;5:30 p.m.; Fri. 10:30-8:00 p.m.; Closed Tues.","Sep 12, 2011",http://www.moma.org,Contemporary Art from the Collection,http://www.artforum.com/guide/country=US&place=New%20York&page_id=8&show=scheduled,New York,11 West 53rd Street,MoMA - The Museum of Modern Art,"This installation from MoMA's rich contemporary art collection highlights debates around economics, politics, gender, and ethnicity.",info@moma.org,(212) 708-9400,10019.0,http://www.artforum.com/uploads/guide.001/id07003/exhibition_large.jpg,NY
"Jul 15, 2010","Thursday through Saturday, noon to six","31, 2010",http://www.westernbridge.org,Eli Hansen and Oscar Tuazon,http://www.artforum.com/guide/country=US&place=Seattle&show=scheduled,Seattle,"3412 Fourth Avenue South, PO BOX 24687",Western Bridge,New Year 13,info@westernbridge.org,206-838-7444,98124.0,http://www.artforum.com/uploads/guide.001/id06928/exhibition.jpg,WA
"Jul 17, 2010","Tuesday  - Sunday 12pm - 5pm, Closed Mondays &amp; Major Holidays","Apr 1, 2011",http://www.skidmore.edu/tang,"Paula Hayes: Understory, creates living artworks that intimately connect people with the natural environment. Her glass terrariums and indoor plantings fill the Tang's Payne Room.",http://www.artforum.com/guide/country=US&place=Saratoga Springs&show=scheduled,Saratoga Springs,"Skidmore College, 815 North Broadway",The Frances Young Tang Teaching Museum and Art Gallery,,tang@skidmore.edu,1 518 580 8080,12866.0,http://www.artforum.com/uploads/guide.001/id08242/exhibition.jpg,NY
"Jun 23, 2010",,"Jun 23, 2011",http://www.creativetime.org,This multi-channel sound installation is a site-specific work commissioned for the High Line. The piece will fill the 14th Street Passage with sound recordings of bells taken from New York City.,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,59 East 4th Street 6E,Creative Time,,staff@creativetime.org,1 212 206 6674,10003.0,http://www.artforum.com/uploads/guide.001/id08070/exhibition.jpg,NY
"Jul 1, 2010","Tues-Sat, 10-6PM","30, 2010",http://www.metropictures.com,group show,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,519 West 24th Street,Metro Pictures,Swell: Art 1950-2010,gallery@metropictures.com,1 212 2067100,10011.0,http://www.artforum.com/uploads/guide.001/id08404/exhibition.jpg,NY
