date,venue,address,website,lastDate,phone,moreInfoLink
11/17/2010,Buffalo & Erie County Historical Society,"25 Nottingham Ct,   Buffalo, NY 14216",http://www.buffalohistory.org,11/17/2010,(716) 873-9644,http://calendar.artvoice.com/event/14745/fact-fiction-amp-spectacle-the-trial-of-the-red-jacket-vintage-d
11/17/2010,Buffalo & Erie County Historical Society,"25 Nottingham Ct,   Buffalo, NY 14216",http://www.buffalohistory.org,11/17/2010,(716) 873-9644,http://calendar.artvoice.com/event/14333/niagara-square-the-evolution-of-a-premier-residential-address-to
11/17/2010,Buffalo & Erie County Public Library,"1 Lafayette Square,   Buffalo, NY 14203",http://www.buffalolib.org,11/17/2010,(716) 858-8900,http://calendar.artvoice.com/event/14464/the-ideal-book-william-morris-and-the-kelmscott-press-through-ja
11/17/2010,Karpeles Manuscript Museum (Porter Hall),"453 Porter Ave,   Buffalo, NY 14201",http://www.rain.org/~karpeles,11/17/2010,(716) 885-4139,http://calendar.artvoice.com/event/14049/fourteen-presidents-before-washington-through-dec-31
11/17/2010,Karpeles Manuscript Museum (Porter Hall),"453 Porter Ave,   Buffalo, NY 14201",http://www.rain.org/~karpeles,11/17/2010,(716) 885-4139,http://calendar.artvoice.com/event/14048/nursery-rhymes-original-illustrations-from-some-of-the-most-famo
11/13/2010,Stillwater,"483 Delaware Ave,   Buffalo, NY 14202",http://www.thestillwater.com,11/13/2010,(716) 884-9283,http://calendar.artvoice.com/event/11508/dj-sweetz
11/09/2010,464 Gallery,"464 Amherst St,   Buffalo, NY 14207",http://www.mindweb.us/464.html,11/09/2010,(716) 983-2112,http://calendar.artvoice.com/event/14881/step-by-step-joe-conti
11/18/2010,Club 101 Seneca Niagara Casino and Hotel,"310 4th St,   Niagara Falls, NY 14303",,11/18/2010,(716) 299-1100,http://calendar.artvoice.com/event/14892/lmt-connection
11/09/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/09/2010,(716) 882-8700,http://calendar.artvoice.com/event/12765/beyondin-western-new-yok-alternating-currents-work-by-kai-althof
11/09/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/09/2010,(716) 882-8700,http://calendar.artvoice.com/event/14931/forty-the-sabres-in-the-nhl-a-photographics-and-multimedia-celeb
11/09/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/09/2010,(716) 882-8700,http://calendar.artvoice.com/event/11620/remix-sol-lewitt-through-february-27
11/09/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/09/2010,(716) 882-8700,http://calendar.artvoice.com/event/11619/telling-tales-small-sculpture-and-other-work-through-april-17
11/09/2010,Benjaman Art Gallery,"419 Elmwood Ave,   Buffalo, NY 14222",http://www.benartgallery.com,11/09/2010,(716) 886-0898,http://calendar.artvoice.com/event/14697/dalis-angels-original-works-from-the-dr-edmund-klein-collection
11/09/2010,Benjaman Art Gallery,"419 Elmwood Ave,   Buffalo, NY 14222",http://www.benartgallery.com,11/09/2010,(716) 886-0898,http://calendar.artvoice.com/event/13618/the-color-of-life-a-retrospective-of-painting-by-chuck-fee-wong-
11/09/2010,Blink Gallery,"466 Amherst St,   Buffalo, NY 14207",http://www.MINDWEB.us/Blink.html,11/09/2010,(716) 983-2112,http://calendar.artvoice.com/event/14880/mike-parker-drawings-of-the-human-figure-free-amp-open-to-the-pu
11/09/2010,Buffalo Big Print,"78 Allen St,   Buffalo, NY 14202",http://buffalobigprint.com,11/09/2010,(716) 884-1777,http://calendar.artvoice.com/event/14799/barb-schmitt-recent-paintings
11/09/2010,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://www.yournewburchfieldpenney.com,11/09/2010,(716) 878-6011,http://calendar.artvoice.com/event/12768/beyondin-western-new-york-alternating-currents-work-by-michael-b
11/09/2010,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://www.yournewburchfieldpenney.com,11/09/2010,(716) 878-6011,http://calendar.artvoice.com/event/12372/dominance-and-affection-new-work-by-bethany-krull-through-jan-30
11/09/2010,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://www.yournewburchfieldpenney.com,11/09/2010,(716) 878-6011,http://calendar.artvoice.com/event/9888/works-by-charles-carey-rumsey-through-jan-11
11/09/2010,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://www.apswny.com,11/09/2010,(716) 854-7457,http://calendar.artvoice.com/event/14448/altars--15th-annual-el-dia-de-los-muertos-celebration-amp-exhibi
11/09/2010,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://www.apswny.com,11/09/2010,(716) 854-7457,http://calendar.artvoice.com/event/14795/visible-scale-selected-amp-new-works-by-ginny-obrien-
11/09/2010,CEPA Gallery,"617 Main St,   Buffalo, NY 14203",http://www.cepagallery.org,11/09/2010,(716) 856-2717,http://calendar.artvoice.com/event/12771/beyondin-western-new-york-alternating-currents-work-by-stefan-pe
11/09/2010,Campos Photography,"1016 Niagara Falls Blvd,   Tonawanda, NY 14150",http://www.camposgroup.com,11/09/2010,(716) 837-1016,http://calendar.artvoice.com/event/14458/fauxtales-exhibition-by-chuck-tingley-through-nov-27
11/09/2010,Carnegie Art Center,"240 Goundry St,   North Tonawanda, NY 14120",http://www.carnegieartcenter.org,11/09/2010,(716) 694-4400,http://calendar.artvoice.com/event/12769/beyondin-western-new-york-alternating-currents-work-by-lisa-neig
11/09/2010,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,11/09/2010,(716) 286-8200,http://calendar.artvoice.com/event/12770/beyondin-western-new-york-alternating-currents-work-by-elizabeth
11/09/2010,Czurles-Nelson Gallery,"1300 Elmwood Ave,   Buffalo, NY 14222",http://buffalostate.edu/design/gallery.xml,11/09/2010,(716) 878-3549,http://calendar.artvoice.com/event/14574/chasing-chinese-folk-art-exhibition-through-nov-12
11/09/2010,El Buen Amigo,"114 Elmwood Ave,   Buffalo, NY 14201",http://bit.ly/abbIfe,11/09/2010,(716) 885-6343,http://calendar.artvoice.com/event/14449/altars--15th-annual-el-dia-de-los-muertos-celebration-amp-exhibi
11/09/2010,El Museo,"91 Allen St,   Buffalo, NY 14202",http://www.elmuseobuffalo.org,11/09/2010,(716) 464-4692,http://calendar.artvoice.com/event/14446/altars--15th-annual-el-dia-de-los-muertos-celebration-amp-exhibi
11/09/2010,El Museo,"91 Allen St,   Buffalo, NY 14202",http://www.elmuseobuffalo.org,11/09/2010,(716) 464-4692,http://calendar.artvoice.com/event/12772/beyondin-western-new-york-alternating-currents-work-by-michelle-
11/09/2010,Genessee Community College,"1 R Stephen Hawley Dr,   Batavia, NY 14020",http://www.genesee.edu,11/09/2010,(585) 343-0055,http://calendar.artvoice.com/event/13022/a-documentation-of-dutch-culture--creative-writing-amp-photograp
11/09/2010,Hallwalls,"341 Delaware Ave,   Buffalo, NY 14202",http://www.hallwalls.org,11/09/2010,(716) 854-1694,http://calendar.artvoice.com/event/12773/beyondin-western-new-york-alternating-currents-work-by-jason-ber
11/09/2010,Jewish Center of Greater Buffalo/Benderson Family Building,"Benderson Building,   	Getzville, NY 14068",http://www.jccbuffalo.org,11/09/2010,(716) 688-4033,http://calendar.artvoice.com/event/11956/rethreads-mixed-media-by-dianne-baker-through-nov-28
11/09/2010,Kenan Center,"433 Locust St,   Lockport, NY 14094",http://www.kenancenter.org,11/09/2010,(716) 433-2617,http://calendar.artvoice.com/event/14008/niagara-frontier-watercolor-society-exhibit-through-nov-14
11/09/2010,Niagara County Community College Gallery,"3111 Saunders Settlement Rd,   Sanborn, NY 14132",http://niagaracc.suny.edu/academics/fine_arts/art_gallery.php,11/09/2010,(716) 614-5975,http://calendar.artvoice.com/event/13648/faculty-exhibition-through-nov-20
11/09/2010,Nina Freudenheim Gallery,"140 North St,   Buffalo, NY 14201",http://ninafreudenheimgallery.com,11/09/2010,(716) 822-5777,http://calendar.artvoice.com/event/14463/john-pfahl-metamorphoses-de-la-terre-through-dec-1
11/09/2010,Queen City Gallery,"617 Main St,   Buffalo, NY 14203",http://queencitygallery.tripod.com,11/09/2010,(716) 856-2839,http://calendar.artvoice.com/event/14461/elvis-at-the-aud-a-photographic-celebration-collection-of-rarely
11/09/2010,Sp@ce 224,"224 Allen St,   Buffalo, NY 14201",http://www.224allen.com,11/09/2010,(716) 523-1219,http://calendar.artvoice.com/event/14447/altars--15th-annual-el-dia-de-los-muertos-celebration-amp-exhibi
11/09/2010,Squeaky Wheel,"712 Main St,   Buffalo, NY 14202",http://www.squeaky.org,11/09/2010,(716) 884-7172,http://calendar.artvoice.com/event/12774/beyondin-western-new-york-alternating-currents-work-by-geoffrey-
11/09/2010,The Neighborhood Collective,"810 Elmwood Ave,   Buffalo, NY 14222",http://www.annieadams.com/TNC.html,11/09/2010,,http://calendar.artvoice.com/event/14418/photography-by-ann-peterson-photos-from-ireland-england-scotland
11/09/2010,UB Anderson Gallery,"1 Martha Jackson Pl,   Buffalo, NY 14214",http://www.ubartgalleries.org,11/09/2010,(716) 829-3754,http://calendar.artvoice.com/event/12775/beyondin-western-new-york-alternating-currents-work-by-barbara-l
11/09/2010,UB Anderson Gallery,"1 Martha Jackson Pl,   Buffalo, NY 14214",http://www.ubartgalleries.org,11/09/2010,(716) 829-3754,http://calendar.artvoice.com/event/8294/cravens-world-the-human-aesthetic-annette-cravens-multimillion-d
11/09/2010,UB Art Gallery at Center for the Arts,"Center for the Arts,   Buffalo, NY 14228",http://www.ubartgalleries.org,11/09/2010,(716) 645-6913,http://calendar.artvoice.com/event/12776/beyondin-western-new-york-alternating-currents-artpark-1974ndash
11/09/2010,Western New York Artists Group/Art Dialogue Gallery,"1 Linwood Ave,   Buffalo, NY 14209",http://www.wnyag.com,11/09/2010,(716) 885-2251,http://calendar.artvoice.com/event/14211/annual-regional-exhibition-through-nov-12
11/09/2010,Western New York Book Arts Center,"468 Washington St,   Buffalo, NY 14203",,11/09/2010,(716) 903-6875,http://calendar.artvoice.com/event/12777/beyondin-western-new-york-alternating-currents-work-by-joel-bren
11/09/2010,"Life Transition Center, Inc.","150 Bennett Rd,   Cheektowaga, NY 14227",http://www.lifetransitionscenter.com,11/09/2010,(716) 836-6450,http://calendar.artvoice.com/event/15110/a-small-retrospective-by-paulette-arida-jurek-
11/09/2010,Kenan Center,"433 Locust St,   Lockport, NY 14094",http://www.kenancenter.org,11/09/2010,(716) 433-2617,http://calendar.artvoice.com/event/14217/niagara-frontier-watercolor-society-fall-members-exhibit-through
11/09/2010,Jamestown Community College,"525 Falconer St,   Jamestown, NY 14701",http://www.sunyjcc.edu,11/09/2010,(716) 388-1000,http://calendar.artvoice.com/event/13576/global-vision-selections-from-the-permanent-collection-through-d
11/09/2010,Karpeles Manuscript Museum (North Hall),"220 North St,   Buffalo, NY 14201",http://www.rain.org/~karpeles,11/09/2010,(716) 886-3656,http://calendar.artvoice.com/event/13693/a-fiction-of-structures--buffalo-inspired-movie-posters-by-micha
11/09/2010,UB Art Gallery at Center for the Arts,"Center for the Arts,   Buffalo, NY 14228",http://www.ubartgalleries.org,11/09/2010,(716) 645-6913,http://calendar.artvoice.com/event/13630/artpark-19741984-work-from-ten-years-of-the-artists-residency-pr
11/10/2010,464 Gallery,"464 Amherst St,   Buffalo, NY 14207",http://www.mindweb.us/464.html,11/10/2010,(716) 983-2112,http://calendar.artvoice.com/event/14881/step-by-step-joe-conti
11/10/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/10/2010,(716) 882-8700,http://calendar.artvoice.com/event/12765/beyondin-western-new-yok-alternating-currents-work-by-kai-althof
11/10/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/10/2010,(716) 882-8700,http://calendar.artvoice.com/event/14931/forty-the-sabres-in-the-nhl-a-photographics-and-multimedia-celeb
11/10/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/10/2010,(716) 882-8700,http://calendar.artvoice.com/event/11620/remix-sol-lewitt-through-february-27
11/10/2010,Albright Knox Art Gallery,"1285 Elmwood Ave,   Buffalo, NY 14222",http://www.albrightknox.org,11/10/2010,(716) 882-8700,http://calendar.artvoice.com/event/11619/telling-tales-small-sculpture-and-other-work-through-april-17
11/10/2010,Benjaman Art Gallery,"419 Elmwood Ave,   Buffalo, NY 14222",http://www.benartgallery.com,11/10/2010,(716) 886-0898,http://calendar.artvoice.com/event/14697/dalis-angels-original-works-from-the-dr-edmund-klein-collection
11/10/2010,Benjaman Art Gallery,"419 Elmwood Ave,   Buffalo, NY 14222",http://www.benartgallery.com,11/10/2010,(716) 886-0898,http://calendar.artvoice.com/event/13618/the-color-of-life-a-retrospective-of-painting-by-chuck-fee-wong-
11/10/2010,Blink Gallery,"466 Amherst St,   Buffalo, NY 14207",http://www.MINDWEB.us/Blink.html,11/10/2010,(716) 983-2112,http://calendar.artvoice.com/event/14880/mike-parker-drawings-of-the-human-figure-free-amp-open-to-the-pu
11/10/2010,Buffalo Big Print,"78 Allen St,   Buffalo, NY 14202",http://buffalobigprint.com,11/10/2010,(716) 884-1777,http://calendar.artvoice.com/event/14799/barb-schmitt-recent-paintings
11/10/2010,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://www.yournewburchfieldpenney.com,11/10/2010,(716) 878-6011,http://calendar.artvoice.com/event/12768/beyondin-western-new-york-alternating-currents-work-by-michael-b
11/10/2010,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://www.yournewburchfieldpenney.com,11/10/2010,(716) 878-6011,http://calendar.artvoice.com/event/12372/dominance-and-affection-new-work-by-bethany-krull-through-jan-30
11/10/2010,Burchfield Penney Art Center,"1300 Elmwood Ave,   Buffalo, NY 14222",http://www.yournewburchfieldpenney.com,11/10/2010,(716) 878-6011,http://calendar.artvoice.com/event/9888/works-by-charles-carey-rumsey-through-jan-11
11/10/2010,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://www.apswny.com,11/10/2010,(716) 854-7457,http://calendar.artvoice.com/event/14448/altars--15th-annual-el-dia-de-los-muertos-celebration-amp-exhibi
11/10/2010,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://www.apswny.com,11/10/2010,(716) 854-7457,http://calendar.artvoice.com/event/14795/visible-scale-selected-amp-new-works-by-ginny-obrien-
11/10/2010,CEPA Gallery,"617 Main St,   Buffalo, NY 14203",http://www.cepagallery.org,11/10/2010,(716) 856-2717,http://calendar.artvoice.com/event/12771/beyondin-western-new-york-alternating-currents-work-by-stefan-pe
11/10/2010,Campos Photography,"1016 Niagara Falls Blvd,   Tonawanda, NY 14150",http://www.camposgroup.com,11/10/2010,(716) 837-1016,http://calendar.artvoice.com/event/14458/fauxtales-exhibition-by-chuck-tingley-through-nov-27
11/10/2010,Carnegie Art Center,"240 Goundry St,   North Tonawanda, NY 14120",http://www.carnegieartcenter.org,11/10/2010,(716) 694-4400,http://calendar.artvoice.com/event/12769/beyondin-western-new-york-alternating-currents-work-by-lisa-neig
11/10/2010,Castellani Art Museum,"Niagara University Campus,   	Niagara Falls, NY 14305",http://purple.niagara.edu/cam,11/10/2010,(716) 286-8200,http://calendar.artvoice.com/event/12770/beyondin-western-new-york-alternating-currents-work-by-elizabeth
11/10/2010,College Street Gallery,"244 Allen St,   Buffalo, NY 14201",http://collegestreetgallery.tripod.com/collegestreet.htm,11/10/2010,(716) 882-9727,http://calendar.artvoice.com/event/14942/college-street-gallery-coop-featuring-work-by-laura-hovind-john-
11/10/2010,Czurles-Nelson Gallery,"1300 Elmwood Ave,   Buffalo, NY 14222",http://buffalostate.edu/design/gallery.xml,11/10/2010,(716) 878-3549,http://calendar.artvoice.com/event/14574/chasing-chinese-folk-art-exhibition-through-nov-12
11/10/2010,El Buen Amigo,"114 Elmwood Ave,   Buffalo, NY 14201",http://bit.ly/abbIfe,11/10/2010,(716) 885-6343,http://calendar.artvoice.com/event/14449/altars--15th-annual-el-dia-de-los-muertos-celebration-amp-exhibi
11/10/2010,El Museo,"91 Allen St,   Buffalo, NY 14202",http://www.elmuseobuffalo.org,11/10/2010,(716) 464-4692,http://calendar.artvoice.com/event/14446/altars--15th-annual-el-dia-de-los-muertos-celebration-amp-exhibi
11/10/2010,El Museo,"91 Allen St,   Buffalo, NY 14202",http://www.elmuseobuffalo.org,11/10/2010,(716) 464-4692,http://calendar.artvoice.com/event/12772/beyondin-western-new-york-alternating-currents-work-by-michelle-
11/10/2010,Enjoy The Journey Art Gallery,"1168 Orchard Park Rd,   West Seneca, NY 14224",http://www.etjgallery.com,11/10/2010,(716) 675-0204,http://calendar.artvoice.com/event/15093/images-that-speak-of-family-photo-contest-through-nov-27-
11/10/2010,Genessee Community College,"1 R Stephen Hawley Dr,   Batavia, NY 14020",http://www.genesee.edu,11/10/2010,(585) 343-0055,http://calendar.artvoice.com/event/13022/a-documentation-of-dutch-culture--creative-writing-amp-photograp
11/10/2010,Hallwalls,"341 Delaware Ave,   Buffalo, NY 14202",http://www.hallwalls.org,11/10/2010,(716) 854-1694,http://calendar.artvoice.com/event/12773/beyondin-western-new-york-alternating-currents-work-by-jason-ber
11/10/2010,Jewish Center of Greater Buffalo/Benderson Family Building,"Benderson Building,   	Getzville, NY 14068",http://www.jccbuffalo.org,11/10/2010,(716) 688-4033,http://calendar.artvoice.com/event/11956/rethreads-mixed-media-by-dianne-baker-through-nov-28
11/10/2010,Kenan Center,"433 Locust St,   Lockport, NY 14094",http://www.kenancenter.org,11/10/2010,(716) 433-2617,http://calendar.artvoice.com/event/14008/niagara-frontier-watercolor-society-exhibit-through-nov-14
11/10/2010,Niagara County Community College Gallery,"3111 Saunders Settlement Rd,   Sanborn, NY 14132",http://niagaracc.suny.edu/academics/fine_arts/art_gallery.php,11/10/2010,(716) 614-5975,http://calendar.artvoice.com/event/13648/faculty-exhibition-through-nov-20
11/10/2010,Nina Freudenheim Gallery,"140 North St,   Buffalo, NY 14201",http://ninafreudenheimgallery.com,11/10/2010,(716) 822-5777,http://calendar.artvoice.com/event/14463/john-pfahl-metamorphoses-de-la-terre-through-dec-1
11/10/2010,Queen City Gallery,"617 Main St,   Buffalo, NY 14203",http://queencitygallery.tripod.com,11/10/2010,(716) 856-2839,http://calendar.artvoice.com/event/14461/elvis-at-the-aud-a-photographic-celebration-collection-of-rarely
