longitude,eventPhoneNumber,state,image,street,city,price,description,venue,latitude,moreInfoLink,zipCode,title,website
-87.6836,847-475-1875 ext. 2,,http://chicago.metromix.com/content_image/thumbnail/3x4/180/1867754,927 Noyes St.,Evanston,$20; $10 for students,"<p>In his comedic solo show, Chicago writer-performer James Anthony Zoccoli explores his experiences growing up in an interracial family during the late '70s. Presented as part of Next Theatre Company's Dark Night Series.</p>  <p>&nbsp;</p><br>",Next Theatre Company,42.0584,http://chicago.metromix.com/theater/theater_event/wiggerlover-white-boy-black/1867754/content,,Wiggerlover (white boy + black dad = grey areas),http://chicago.metromix.com/theater/theater/next-theatre-company-evanston/135694/content
-87.5803,773-684-1414,,,5700 S. Lake Shore Drive,Chicago,"Free with general admission, $9-$15","<p>Tackle more than 50 hands-on activities exploring the human mind, body and spirit in the museum's newest permanent exhibit, spanning 15,000 square feet.</p><br>",Museum of Science and Industry,41.7924,http://chicago.metromix.com/museums/museum_exhibit/you-the-experience-hyde-park-university-of/1490953/content,,You! The Experience,http://chicago.metromix.com/museums/childrens/museum-of-science-and-hyde-park-university-of/136967/content
-87.6068,312-595-5600,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/1895627,800 E. Grand Ave.,Chicago,$44-$75,<p>Shakespeare's tragedy of two young lovers and their warring families. Queensland Theatre Company artistic director Gale Edwards directs.<br></p><br>,Chicago Shakespeare Theater on Navy Pier,41.8922,http://chicago.metromix.com/theater/theater_event/romeo-and-juliet-streeterville/1895627/content,,Romeo and Juliet,http://chicago.metromix.com/theater/theater/chicago-shakespeare-theater-on-streeterville/142063/content
-87.636,312-742-7736,,,2391 N. Stockton Drive,Chicago,Free,"<p>A display of begonias, hibiscus and other flowering plants.</p><br>",Lincoln Park Conservatory,41.9255,http://chicago.metromix.com/events/museum_exhibit/summer-tropical-flower-show-lincoln-park/1685609/content,,Summer Tropical Flower Show,http://chicago.metromix.com/leisure/recreation_facilities/lincoln-park-conservatory-lincoln-park/133627/content
-87.5803,773-684-1414,,,5700 S. Lake Shore Drive,Chicago,"Free with general admission, $9-$15","<p>An interactive exhibit looks at tornadoes, lightning, fire, tsunamis, sunlight, avalanches and atoms in motion. Artifacts on display include the first copy of Sir Isaac Newton&rsquo;s 1704 physics book &ldquo;Opticks&rdquo; and Robert Millikan&rsquo;s oil drop apparatus used in 1923 during his Nobel Prize-winning experiment to measure the charge of a single electron.</p>  <p>&nbsp;</p><br>",Museum of Science and Industry,41.7924,http://chicago.metromix.com/museums/museum_exhibit/science-storms-hyde-park-university-of/1718044/content,,Science Storms,http://chicago.metromix.com/museums/childrens/museum-of-science-and-hyde-park-university-of/136967/content
-87.6555,312-633-0630,,http://chicago.metromix.com/content_image/thumbnail/3x4/180/1929860,1105 W. Chicago Ave.,Chicago,$15-$25,"<p>The Midwest premiere of a drama by Tony Award-winner Quiara Alegria Hudes (""In the Heights"") in which a Cuban-American woman and her estranged Jewish daughter discover the meaning of family as they head west on a spontaneous road trip.</p><br>",Chicago Dramatists,41.8963,http://chicago.metromix.com/theater/theater_event/26-miles-river-west/1929860/content,,26 Miles,http://chicago.metromix.com/theater/theater/chicago-dramatists-river-west/134969/content
-87.6317,312-642-4600,,,1601 N. Clark St.,Chicago,Free with museum admission; $12-$14. Free on Mondays and for kids ages 12 and under,"<p>More than 50 garments and heirlooms used in Chicago weddings are arranged chronologically, showing how fashions and traditions have changed during the last 150 years.</p><br>",Chicago History Museum,41.9112,http://chicago.metromix.com/museums/museum_exhibit/i-do-chicago-ties-gold-coast/1792536/content,,I Do! Chicago Ties the Knot,http://chicago.metromix.com/museums/history/chicago-history-museum-gold-coast/133702/content
-87.6743,773-347-1350,,http://chicago.metromix.com/content_image/thumbnail/3x4/180/2001479,1802 W. Berenice Ave.,Chicago,$20; $15 for students,"<p>Signal Ensemble Theatre remounts its musical biography, which spans the years 1966-69 and explores the life and work of Rolling Stones co-founder and guitarist Brian Jones, who drowned in 1969.</p><br>",Signal Ensemble Theatre,41.9515,http://chicago.metromix.com/theater/theater_event/aftermath-chicago/2001479/content,,Aftermath,http://chicago.metromix.com/theater/theater/signal-ensemble-theatre-north-center/137339/content
-87.6219,312-280-2660,,,220 E. Chicago Ave.,Chicago,"Free with general admission, $7-$12. Tuesdays free",<p>Tim Louis Graham's exhibition includes a cage-like structure made from four connected chain-link fencing panels and an archival film still of Conrad Schumann defecting from East Germany in 1961 by jumping over the barbed wire barrier that would become the Berlin Wall.</p>  <p>Exhibit openings coincide with First Fridays.</p><br>,Museum of Contemporary Art,41.8968,http://chicago.metromix.com/museums/museum_exhibit/12-x-12-new/1829761/content,,12 x 12: New Artists/New Work,http://chicago.metromix.com/museums/alternative_art/museum-of-contemporary-art-gold-coast/136436/content
-87.6492,773-871-3000,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/2041222,2433 N. Lincoln Ave.,Chicago,$32-$40; $20 previews through Dec. 5; $50 for Dec. 8 performance,<p>An adaptation of Frank Capra's holiday film of the same title is performed as a radio show with live music and Foley sound effects.</p><br>,Victory Gardens Biograph Theater,41.9258,http://chicago.metromix.com/events/theater_event/its-a-wonderful-life-sheffield-de-paul/2041222/content,,It's a Wonderful Life: Live at the Biograph!,http://chicago.metromix.com/theater/theater/victory-gardens-biograph-theater-sheffield-de-paul/143514/content
-87.6652,800-838-3006,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/2095964,1420 W. Irving Park Rd.,Chicago,$18; $10 preview Sept. 9,"<p>Chemically Imbalanced Comedy remounts its 2008 production of this comic play--penned by David and Amy Sedaris--which follows the adventures of a female cheeseball-making expert with a sweating problem who escapes a religious community and finds work at a family restaurant run by recovering alcoholics.</p>  <p>Sept. 16: ""The Book of Liz"" is the featured show for Theater Thursdays. Tickets cost $25 and include a post-show reception with wine and cheeseballs (Amy Sedaris' recipe) and discussion with the cast.</p><br>",Chemically Imbalanced Theater,41.9545,http://chicago.metromix.com/theater/theater_event/the-book-of-liz-chicago/2095964/content,,The Book of Liz,http://chicago.metromix.com/theater/theater/chemically-imbalanced-theater-chicago/242963/content
-87.634,773-755-5100,,,2430 N. Cannon Drive,Chicago,$6-$9. Includes general admission,"<p>The American premiere of this exhibit traces the history of monarch butterflies through paintings, photos and videos.</p><br>",Peggy Notebaert Nature Museum,41.9264,http://chicago.metromix.com/museums/museum_exhibit/sanctuary-flight-of-the-lincoln-park/1914875/content,,Sanctuary: Flight of the Majestic Monarch,http://chicago.metromix.com/arts-culture/childrens/peggy-notebaert-nature-museum-lincoln-park/142555/content
-87.6515,866-811-4111,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/2096138,1001 W. Roosevelt Rd.,Chicago,$25-$28; $22 for previews through Aug. 12; $15 students,"<p>John-Michael Tebelak and Stephen Schwartz's rock-music retelling of the gospel of Matthew.</p>  <p>&gt;&gt; Read our Q&amp;A with ""Gospell"" cast member Justin Berkobien</p><br>",Provision Theater,41.8665,http://chicago.metromix.com/theater/theater_event/godspell-little-italy-university-village/2096138/content,,Godspell,http://chicago.metromix.com/theater/theater/provision-theater-little-italy-university-village/1229474/content
-87.7851,847-835-5440,,,1000 Lake Cook Rd.,Glencoe,$3-$5,"<p>See replicas of the White House and Comiskey Park along a track running more than 1,600 feet with more than 5,000 landscaping props.</p><br>",Chicago Botanic Garden,42.1524,http://chicago.metromix.com/museums/museum_exhibit/model-railroad-garden-landmarks-chicago/1917069/content,,Model Railroad Garden: Landmarks of America,http://chicago.metromix.com/leisure/recreation_facilities/chicago-botanic-garden-glencoe/135030/content
-87.6295,312-443-3800,,http://chicago.metromix.com/content_image/thumbnail/3x4/180/2099671,170 N. Dearborn St.,Chicago,$30-$76,John Judd                                                                          <p>Chicago actor John Judd stars as Scrooge in Tom Creamer's stage adaptation of Charles Dickens' classic tale about the true meaning of Christmas.</p><br>,Goodman Theatre,41.8848,http://chicago.metromix.com/theater/theater_event/a-christmas-carol-loop/2099671/content,,A Christmas Carol,http://chicago.metromix.com/theater/theater/goodman-theatre-loop/143104/content
-87.6317,312-642-4600,,,1601 N. Clark St.,Chicago,Free with general admission; $12-$14. Free on Mondays and for kids ages 12 and under,"<p>Images, artifacts and interactive displays chronicle various conflicts in the U.S. over the meaning of freedom, from from the formation of unions to women&rsquo;s suffrage to Japanese internment.</p>  <p>&nbsp;</p><br>",Chicago History Museum,41.9112,http://chicago.metromix.com/museums/museum_exhibit/facing-freedom-gold-coast/1925540/content,,Facing Freedom,http://chicago.metromix.com/museums/history/chicago-history-museum-gold-coast/133702/content
-87.6664,773-278-1500,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/2117046,1543 W. Division St.,Chicago,$25; $15 previews through Sept. 12,"<p>A six-person cast takes on multiple roles in a humorous retelling of the ancient story ""The Arabian Nights,"" reset in the world of modern Middle Eastern politics.</p><br>",Chopin Theatre,41.9034,http://chicago.metromix.com/theater/theater_event/1001-west-town/2117046/content,,1001,http://chicago.metromix.com/theater/theater/chopin-theatre-west-town/135760/content
-87.6219,312-280-2660,,,220 E. Chicago Ave.,Chicago,"Free with general admission, $7-$12. Free on Tuesdays",<p>A presentation of 60 pieces of work by the iconic American sculptor is accompanied by about 20 sculptures from seven contemporary artists that Calder has influenced.</p><br>,Museum of Contemporary Art,41.8968,http://chicago.metromix.com/museums/museum_exhibit/alexander-calder-and-contemporary-gold-coast/1985190/content,,"Alexander Calder and Contemporary Art: Form, Balance, Joy",http://chicago.metromix.com/museums/alternative_art/museum-of-contemporary-art-gold-coast/136436/content
-88.074,773-660-2341,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/2125114,4100 Illinois Route 53,Lisle,$13-$19 includes Morton Arboretum admission,"<p>The audience hikes to various locations between scenes at this outdoor performance of Thornton Wilder's Pulitzer Prize-winning drama about the cycle of life, death and rebirth as told through the experiences of an up-and-coming baseball star, the studious girl he marries and the residents in their small town. BYO blanket or camp chair.</p>  <p>Also in production at the North Park Village Nature Center and the Historic Pullman Clock Tower Administration Building.</p><br>",Morton Arboretum,41.8134,http://chicago.metromix.com/theater/theater_event/our-town-chicago/2125114/content,,Our Town,http://chicago.metromix.com/museums/recreation_facilities/morton-arboretum-lisle/134957/content
-87.6187,312-922-9410,,,1400 S. Lake Shore Drive,Chicago,$24-$29; $20 for kids ages 3-11. Includes general admission,"<p>Explore the science, history and impact of climate change and learn about alternative energy sources that can reduce reliance on fossil fuels.</p><br>",Field Museum,41.8626,http://chicago.metromix.com/museums/museum_exhibit/climate-change-chicago/2008320/content,,Climate Change,http://chicago.metromix.com/museums/museum/field-museum-chicago/136928/content
-87.6453,773-329-1088,,http://chicago.metromix.com/content_image/thumbnail/4x3/180/2134025,621 W. Belmont Ave.,Chicago,$25; $15 for students,"<p>In this world premiere drama by Jennifer Barclay (""Freedom, NY""), set in a society where activities are monitored, a man invents a story to win his neighbor's heart. When a stranger interrupts their reclusive lifestyle, dark secrets surface.</p><br>",Red Tape Theatre,41.94,http://chicago.metromix.com/theater/theater_event/obscura-a-voyeuristic-love-chicago/2134025/content,,Obscura: A Voyeuristic Love Story,http://chicago.metromix.com/theater/musical/red-tape-theatre-chicago/146212/content
-87.6242,312-443-3600,,,111 S. Michigan Ave.,Chicago,"$10-$18, includes museum admission. Thursdays free after 5 p.m.",<p>More than 60 photographs of buildings designed by the architect and mentor to Frank Lloyd Wright are on display along with sketches and drawings by Sullivan and fragments from his destroyed works.</p><br>,Art Institute of Chicago,41.8807,http://chicago.metromix.com/museums/museum_exhibit/looking-after-louis-sullivan-grant-park-museums/2009731/content,,"Looking After Louis Sullivan: Photographs, Drawings and Fragments",http://chicago.metromix.com/museums/art/art-institute-of-chicago-grant-park-museums/136880/content
