moreinfo,phone,title,website,state,zipcode,city,startDate,address,description,venue
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83519,412-681-3713,Soulful Sunday,http://www.docspalcepittsburgh.com,PA,15232,Pittsburgh,,5442 Walnut St.,"Chillout housey vibe, presented by aDesusParty.",Doc's Place
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:77163,412-766-0234,Open Stage,,PA,15202,Avalon,,512 Ohio River Blvd.,,East Coast House & Sports Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:65468,412-921-5566,Gary Prisby,,PA,15205,Crafton,,4214 Steubenville Pike,,The Fireside Inn
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:68755,412-682-0320,Give A Man A Break,,PA,15224,Pittsburgh,,4509 Liberty Ave.,Sunday night soul w/ DJ Ian Friend.,Howlers Coyote Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:41875,412-488-0777,The Shelf Life,,PA,15203,Pittsburgh,,140 S. 18th St.,,Jekyl &#38; Hyde
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80891,412-363-6012,Amazing DJ Night,,PA,15206,Pittsburgh,,6012 Penn Circle South,Rotating DJs/genres.,Kelly's Bar & Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53419,412-277-7615,Hip Hop Nite,,PA,15222,Pittsburgh,,1400 Smallman St.,DJs from 106.7 WAMO.,Krobar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:84424,412-367-9610,Open Stage,http://perrytownedrafthouse.com/,PA,15237,McCandless,,1002 Perry Highway,,Perrytowne Draft House
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83132,412-761-1258,DJ Diane,http://www.rustydory.com,PA,15202,Avalon,,850 Ohio River Blvd.,,Rusty Dory
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:40943,412-431-4668,The Upstage Nation,,PA,15203,Pittsburgh,,1306 E. Carson Street,"DJ EzLou & N8theSk8. Electro, post punk, industrial, new wave, alternative dance.",Smiling Moose
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:71967,412-381-8454,Sunday Funday w/ Steve Ford,,PA,15203,Pittsburgh,,2003 E. Carson St.,,Tiki Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87512,412-697-1336,Eric Susoeff Trio,http://www.thesonomagrille.com,PA,15222,Pittsburgh,,947 Penn Ave,,Sonoma Grille
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86793,412-242-8281,Live Jazz,,PA,15221,Pittsburgh,,7600 Forbes Ave.,,Calli's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86650,412-931-9917,DJ Shane,,PA,15229,West View,,517 Perry Hwy.,,Highland Bar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53412,412-431-8800,The Show,http://www.dieselpgh.com/,PA,15203,Pittsburgh,,1601 East Carson Street,DJ Endless. Dance.,Diesel
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53404,412-363-8277,Interval,http://www.shadowlounge.net,PA,15206,Pittsburgh,,126 S. Highland Avenue,"DJ J. Malls, live jazz locals.",AVA Bar &#38; Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83815,412-257-9877,DJ Joe,,PA,15017,Bridgeville,,3249 Washington Pike,,Bee'z Bistro &#38; Pub
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:59581,412-434-1230,DJ Strobe & Friends,http://www.firehouse-lounge.com,PA,15222,Pittsburgh,,2216 Penn Ave.,,Embury
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80892,412-363-6012,Amazing Punk Night,,PA,15206,Pittsburgh,,6012 Penn Circle South,Rotating DJs.,Kelly's Bar & Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66608,412-697-3120,DJ Bobby D,http://www.seviche.com,PA,15222,Pittsburgh,,930 Penn Ave.,Salsa.,Seviche
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:73954,412-381-8454,Old School Hip Hop,,PA,15203,Pittsburgh,,2003 E. Carson St.,,Tiki Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76714,724-443-5211,DJ Dan Bogan,http://www.tiltspub.com,PA,15044,Gibsonia,,4109 Bakerstown Road,Top 40.,Tilt's Pub
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53432,412-431-1800,Monday...Funday,http://www.zloungepgh.com,PA,15203,Pittsburgh,,2108 E. Carson Street,90s alternative rock.,Z-Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:54411,412-431-4950,Open Stage,http://www.clubcafelive.com,PA,15203,Pittsburgh,,56 S. 12th St.,Rotating hosts.,Club Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82763,412-458-1081,Songwriter's Night,,PA,15136,McKees Rocks,,704 Thompson Ave.,Open stage for original songwriters.,Revolutionaries Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86532,412-931-9888,DJ Shane,,PA,15229,West View,,348 Center Ave.,,Drinks Bar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78865,412-363-8277,Ya Dig!,http://www.shadowlounge.net,PA,15206,Pittsburgh,,126 S. Highland Avenue,Funk & soul.,AVA Bar &#38; Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:65256,412-682-8611,Calliope Songwriter Open Stage,,PA,15224,Pittsburgh,,4412 Liberty Ave.,,Bloomfield Bridge Tavern
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82580,412-586-7794,Kurt Giamatte,http://www.cassispittsburgh.com,PA,15233,Pittsburgh,,900 Western Ave.,,Cassis
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87170,412-646-9527,Open Stage,,PA,15035,East McKeesport,,825 Fifth Ave.,,Domlysella's Sports Bar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83130,412-489-5631,The Lou Ross Band feat. Bubs McKeg,,PA,15136,Robinson,,6080 Steubenville Pike,,Downey's House
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86660,412-681-4318,Acoustic Open Mic,http://www.hambonespub.com/,PA,15201,Pittsburgh,,4207 Butler St.,Hosted By Mike Hammill.,Hambone's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:72285,724-722-4450,Randall & Gil,,PA,15698,Yukon,,132 March St.,,HQ 132
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80158,412-431-5095,Open Stage,,PA,15203,Pittsburgh,,1707 E. Carson St.,,Jimmy D's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:60167,412-392-2217,Tuesday Night Jazz Series w/ Benny Benack III,,PA,15222,Pittsburgh,,949 Liberty Ave.,,Little E's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:77783,724-864-0444,Open Stage,http://www.mrmikesirwin.com,PA,15642,Irwin,,7 Irwin Plaza,Hosted by Mark Cyler.,Mr. Mike's Pub and Pizza
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55067,412-687-3330,DJ FunkNJunk,http://www.pittsburghcafe.com,PA,15213,Pittsburgh,,226 Meyran Ave.,'80s-'90s dance.,Pittsburgh Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74425,412-363-8277,Release: Live Open Mic,http://www.shadowlounge.net,PA,15206,Pittsburgh,,5972 Baum Blvd.,Music by Hambone Jenkins. Hosted by Yah Lioness.,Shadow Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62505,412-362-7746,Bensen & Pangikas,,PA,15232,Pittsburgh,,5744 Ellsworth Ave.,,Spin Bartini and Ultralounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81869,412-364-1066,Dog & Butterfly,,PA,15237,Ross,,3385 Babcock Boulevard,Laurel Hewston & Tom Lagi.,Sunseri's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66609,412-488-9000,DJ Bobby D,http://www.tuscatapas.com/,PA,15203,Pittsburgh,,2773 Sidney St.,Salsa.,Tusca Global Tapas
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78678,412-279-7900,Open Stage,,PA,15106,Heidelberg,,1837 Washington St.,,Wright's Seafood Inn
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21712,724-934-1177,Pete Hewlett & Scott Anderson,,PA,15090,Wexford,,10150 Old Perry Hwy.,,Billy's Roadhouse Bar &#38; Grill
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87395,724-327-3899,Kenny Blake,,PA,15632,Export,,5904 Washington Ave.,,Joeys the Edge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86469,412-821-9968,Open Stage Jam Night,,PA,15209,Millvale,,1306 Walters Ave,"Hosted by Dave Klysz w/ Craig King, Max Woodhall, John Menosky.",Good Time Bar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21526,412-321-1834,Pittsburgh Banjo Club,http://www.elks.org/LODGES/LodgePages.cfm?LodgeNumber=339&ID=2372,PA,15212,Pittsburgh,,400 Cedar Ave.,Wednesdays.,Allegheny Elks Lodge #339
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80806,412-682-8611,Fuzz!,,PA,15224,Pittsburgh,,4412 Liberty Ave.,Drum & bass weekly.,Bloomfield Bridge Tavern
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21572,724-274-9963,Open Stage,,PA,15238,Cheswick,,492 Nixon Road,Hosted by All My Monsters,The Blue Haven Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53414,412-481-1811,DJ Midas,,PA,15203,Pittsburgh,,1500 East Carson,,Elixir Ultralounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70681,412-486-9919,DJ Diane,,PA,15223,Shaler,,1021 Mt. Royal Blvd.,,Fodi Bros.
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62433,412-781-3432,Open Mic Night,,PA,15201,Pittsburgh,,5147 Butler Street,Hosted by Bill Ivins & Matt Sciotto.,Geno's Bar and Grille
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:87321,724-265-1680,Gary Prisby,,PA,15006,West Deer,,445 Bairdford Rd.,,The Halfway House
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74986,412-325-2227,Latin DJ Night,http://www.ibizatapasrestaurant.com/,PA,15203,Pittsburgh,,2224 E. Carson Street,,Ibiza
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79494,412-683-1623,Word Up,,PA,15201,Pittsburgh,,4130 Butler St.,Music/spoken word. Hosted by Gene Stovall.,Istanbul
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53419,412-277-7615,Hip Hop Nite,,PA,15222,Pittsburgh,,1400 Smallman St.,DJs from 106.7 WAMO.,Krobar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82299,412-431-5282,DJ Machinehead,http://www.myspace.com/lavaloungepgh,PA,15203,Pittsburgh,,2204 East Carson Street,'90s grunge vs. '90s hip hop.,Lava Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79430,412-246-2042,Salsa Wednesdays,,PA,15222,Pittsburgh,,411 Wood St.,,Mexico City
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81609,412-828-2040,All-Request w/ DJ Norm,http://www.moondogs.us/,PA,15238,Blawnox,,378 Freeport Road,,Moondog's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:56461,412-682-6414,Jason Deutsch,,PA,15201,Pittsburgh,,4421 Butler St.,,The New Amsterdam
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:54960,412-329-6939,Open Stage,,PA,15205,Robinson,,6504 Steubenville Pike,,Niko's Coffee House
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33894,412-922-3883,Electric/Acoustic,http://www.obeyhouse.com/,PA,15220,Crafton,,1337 Steuben Street,"Hosted by Steve and Mark of ""kick"".",Obey House
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:71295,412-381-3698,Open Mic Night,,PA,15203,Pittsburgh,,2518 E. Carson Street,Acoustic. Hosted by AE Honik.,Over the Bar Bicycle Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79849,412-331-9282,Rick Revetta,http://www.thepinerb.com,PA,15108,Coraopolis,,318 Forest Grove Rd.,,The Pine Restaurant &#38; Bar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53810,412-384-7487,Open Stage,,PA,15038,Elrama,,1473 Rte. 837,Feat. the Smokin' Hot Band. Country/blues/rock etc.,The Pit Stop
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:81352,412-458-1081,All Ages Dance Party with DJ Steve,,PA,15136,McKees Rocks,,704 Thompson Ave.,,Revolutionaries Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53428,412-431-5910,DJ Nitro,http://www.rumshakers-pgh.com,PA,15203,Pittsburgh,,1224 E. Carson St.,Hip hop & top 40.,Rumshakers
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33149,724-274-2554,Acoustic Open Stage,,PA,15024,Cheswick,,775 Freeport Rd,Hosted by Big House Pete & Barbary Wine.,Sam Morgan's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21522,412-741-9457,"Anthony Thomas, Skip Peck, Richard Everett",,PA,15143,Sewickley,,509 Beaver St.,Wednesdays.,Sewickley Hotel
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:70038,412-821-4355,DJ Xavier,http://www.shenanigansbarandgrille.com,PA,15237,Pittsburgh,,2310 Babcock Blvd.,,Shenanigans
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:55156,412-461-7426,Open Mic Nite,,PA,15120,Homestead,,171 East Bridge St.,Hosted by Josh Cochran & the Sing Sing Players.,Sing Sing
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:67571,412-653-1300,Open Stage,,PA,15123,West Mifflin,,3075 Clairton Blvd.,"The former Shootz Cafe open stage, hosted by Verity's Lie. All acts welcome.",Steel City Saloon
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:73152,412-381-8454,Todd Cheat's Punk Rock Jukebox,,PA,15203,Pittsburgh,,2003 E. Carson St.,,Tiki Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:76714,724-443-5211,DJ Dan Bogan,http://www.tiltspub.com,PA,15044,Gibsonia,,4109 Bakerstown Road,Top 40.,Tilt's Pub
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21579,412-824-8018,Open Stage,http://www.tolericos.com,PA,15146,Monroeville,,2525 Monroeville Blvd,Hosted by Ed Jenkins & Casey's Kids,Tolerico's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53434,412-431-1800,Z:Rewind,http://www.zloungepgh.com,PA,15203,Pittsburgh,,2108 E. Carson Street,EZ Lou & Dale Cooper. '70s-'90s.,Z-Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83667,412-422-5027,Eric Johnson,,PA,15217,Pittsburgh,,5832 Forward,,Frankie &#38; Georgie's 4 Wood Grill
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:69763,412-257-1485,Michael Todd,,PA,15017,Bridgeville,,116 Hickory Heights Dr.,,Hickory Heights Golf Club
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62963,412-665-2770,Jazz Jam Session,,PA,15206,Pittsburgh,,5929 Baum Blvd.,,Tana Ethiopian Cuisine
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86334,412-322-7380,The Sofa Kings,http://www.calicojackspitt.com,PA,15212,Pittsburgh,,353 North Shore Dr.,,Calico Jack's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:84645,724-266-2414,Acoustic Affair Songwriter Spotlight,,PA,15003,Ambridge,,1280 Breitenstein Rd.,Hosted by Leanne Regalla & Frank Piscopo.,Harmony Ridge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:72330,412-391-7272,Anthony Jardine,http://www.papajs.com/,PA,15222,Pittsburgh,,212 Blvd. of the Allies,,Papa J's Centro
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86532,412-931-9888,DJ Shane,,PA,15229,West View,,348 Center Ave.,,Drinks Bar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86886,412-781-3432,Open Mic w/ Matt Sciotto,,PA,15201,Pittsburgh,,5147 Butler Street,,Geno's Bar and Grille
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:75096,412-828-2040,Open Stage & Jam,http://www.moondogs.us/,PA,15238,Blawnox,,378 Freeport Road,W/ JJ Burner.,Moondog's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:63443,412-462-2739,Good Brother Earl,http://www.rockbottom.com,PA,15120,Homestead,,171 E. Bridge St.,,Rock Bottom
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:83803,412-362-6001,Spoon Fed,,PA,15206,Pittsburgh,,134 S. Highland Ave.,Hump day chill. House music. aDesusParty.,Spoon
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:84744,724-625-3252,Open Stage,,PA,15044,Gibsonia,,5018 Bakerstown Rd.,Hosted by Lager & Lawnchair of Dizzy Woosh.,Two Bit Tavern
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:54045,724-443-44997,Acoustic Open Stage,,PA,15044,Gibsonia,,4118 Bakerstown Culmerville Rd.,,Zacherl's Watering Hole
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:74389,412-325-6769,Ritmo Wednesdays,http://www.pgharts.org/venues/backstagebar.aspx,PA,15222,Pittsburgh,,655 Penn Ave.,"DJ Juan Diego, DJ Carla.",Backstage Bar at Theater Square
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53409,412-431-8800,Code Blue Wednesdays,http://www.dieselpgh.com/,PA,15203,Pittsburgh,,1601 East Carson Street,Bonics & DJ McFly. Hip hop & dance.,Diesel
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66501,412-682-1074,Elevated Thursdays w/ DJ Zimmie,,PA,15232,Pittsburgh,,728 Copeland St.,,Alto
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:66983,412-683-5993,'80s Night: Mockster & Swank Cat,http://www.arsenalbowl.com,PA,15201,Pittsburgh,,212 44th Street,,Arsenal Bowling Lanes
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:48027,412-363-8277,Champion Sound,http://www.shadowlounge.net,PA,15206,Pittsburgh,,126 S. Highland Avenue,"Dan Dabber, Vybz Machine, Phinesse & Gangsta Shack. Roots/reggae/dancehall.",AVA Bar &#38; Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53406,412-687-2555,Neon,,PA,15201,Pittsburgh,,4016 Butler Street,DJ Hatesyou. 80s.,Belvedere's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:54410,724-327-3535,Drew Bentley,,PA,15668,Murrysville,,4917 William Penn Hwy.,,Bruschetta's Bar & Grille
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:78755,412-642-2377,Roger Humphries & RH Factor Jazz Jam Session,,PA,15201,Pittsburgh,,2901 Penn Avenue,,CJ's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:88067,724-934-7880,Jack Knight,,PA,15090,Wexford,,100 Village Club Dr.,,Grazie Restaurant & Events Center
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:86648,412-931-9917,DJ Shane,,PA,15229,West View,,517 Perry Hwy.,,Highland Bar
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:59999,724-258-4212,Open stage w/ Rick Ashcroft,,PA,15063,Monongahela,,807 Dry Run Rd.,,Hot House Tap & Grille
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:75464,724-327-1660,Open Stage,,PA,15626,Delmont,,785 Rt. 22,Hosted by Mark Cyler.,Hot Rod Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:33887,412-638-5263,Open Stage,,PA,15644,Jeannette,,416 Clay Ave,All genres of music welcome.,Keynote Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80880,412-392-2217,Jessica Lee & Friends,,PA,15222,Pittsburgh,,949 Liberty Ave.,Entrepreneurial Thursdays.,Little E's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:89198,412-828-2040,Acoustic Open Stage,http://www.moondogs.us/,PA,15238,Blawnox,,378 Freeport Road,,Moondog's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21375,724-224-2124,"Nicole Belli, Jeff Pogas, Derrick Edwards",,PA,15014,Brackenridge,,907 1st Avenue,Acoustic. Thursdays.,Parkview Bar & Grill
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:57966,412-687-3330,Noetik 5000,http://www.pittsburghcafe.com,PA,15213,Pittsburgh,,226 Meyran Ave.,"Hip hop, club & R&B.",Pittsburgh Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82485,412-458-1081,Open Stage,,PA,15136,McKees Rocks,,704 Thompson Ave.,Hosted by The Scott Albert Project.,Revolutionaries Cafe
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:53428,412-431-5910,DJ Nitro,http://www.rumshakers-pgh.com,PA,15203,Pittsburgh,,1224 E. Carson St.,Hip hop & top 40.,Rumshakers
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79212,412-697-3120,Salsamba,http://www.seviche.com,PA,15222,Pittsburgh,,930 Penn Ave.,Latin jazz trio.,Seviche
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:37934,724-863-7918,Gil's Blues Power Open Stage,,PA,15642,Irwin,,681 Jackson St.,Hosted by Gil Snyder. Weekly special guests.,Shafton Fire Hall
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21000,412-381-4300,Wil E Tri and the Bluescasters,,PA,15211,Pittsburgh,,217 Shiloh St.,Thursdays,Sloppy Joe's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82098,724-772-7000,DJ Brandon,,PA,16066,Cranberry,,1708 Route 228,,Smokey Bones BBQ
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82099,412-683-5844,"DJ Hank D, DJ Spaed",http://groups.myspace.com/sonnystaverninpittsburgh.com,PA,15224,Pittsburgh,,630 S. Millvale Ave.,,Sonny's Tavern
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:62426,412-364-1066,The Contenders,,PA,15237,Ross,,3385 Babcock Boulevard,,Sunseri's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:80080,412-381-8454,College Night: Top 40/Hip Hop,,PA,15203,Pittsburgh,,2003 E. Carson St.,,Tiki Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21551,724-852-2022,Acoustic,,PA,15301,Washington,,595 W. High Street,Hosted by Larry the Kidman,Trinity's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:21552,724-274-9500,Open Stage,,PA,15144,Springdale,,1101 Pittsburgh Street,Hosted by Bighouse Pete & Doc,Valentine's
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:79211,412-664-0297,Tube City Dukes,,PA,15132,McKeesport,,3413 Versailles Ave,With special guests.,The Viking Lounge
http://www.pittsburghcitypaper.ws/gyrobase/Event?event=oid:82684,724-934-1177,Mark Pipas,,PA,15090,Wexford,,10150 Old Perry Hwy.,,Billy's Roadhouse Bar &#38; Grill
