image,time,description,price,venueName,startDate,name,moreInfoLink,fullLocation
,9:00pm,,$12 ($6 before 11 p.m.),Bench & Bar,Ongoing,"""Club Rimshot""",http://www.sfweekly.com/events/club-rimshot-1719134/,"510 17th St. (at Telegraph), Oakland CA"
,9:00pm,,free,Q Bar,Ongoing,DJ Key&Kite (Danny Ruxspin),http://www.sfweekly.com/events/dj-keyandkite-danny-ruxspin-1652024/,"456 Castro (at Market), San Francisco CA"
,9:00pm,"Gay Latino cowboy theme night, with Norte&ntilde;a, banda, cumbia, & more.",,Club 21,Ongoing,"""La Bota Loca""",http://www.sfweekly.com/events/la-bota-loca-55928/,"2111 Franklin (at 21st St.), Oakland CA"
http://vvoice.vo.llnwd.net/e15/2945799.1.jpg,9:00pm,w/ DJ Drewbad,,White Horse Inn,Ongoing,"""Massive""",http://www.sfweekly.com/events/massive-1245554/,"6551 Telegraph (at 66th St.), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4399741.1.jpg,9:00pm,,,The Bar on Church,Ongoing,"""Vice""",http://www.sfweekly.com/events/vice-1858557/,"198 Church (at Market), San Francisco CA"
,,"w/ DJ Bud Chism, house",,Powerhouse,Ongoing,"""Boot Lickin&#146;""",http://www.sfweekly.com/events/boot-lickinand-146--263329/,"1347 Folsom (at Ninth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4219804.1.jpg,10:00pm,,,Trigger,Ongoing,DJ Claksaarb,http://www.sfweekly.com/events/dj-claksaarb-1610271/,"2344 Market (at Castro), San Francisco CA"
,10:00pm,,free,Marlena's,Ongoing,"""Hayes Valley Follies""",http://www.sfweekly.com/events/hayes-valley-follies-743699/,"488 Hayes (at Octavia), San Francisco CA"
,10:00pm,,,Harvey's,Ongoing,Video Bar,http://www.sfweekly.com/events/video-bar-1007820/,"500 Castro (at 18th St.), San Francisco CA"
,12:00am,w/ Alexis Miranda,,Divas,Ongoing,"""Midnight Show""",http://www.sfweekly.com/events/midnight-show-775129/,"1081 Post (at Polk), San Francisco CA"
,,"Freestyle dancing in a scent-, alcohol-, and smoke-free environment.",$4-$7,City Dance Studios,Ongoing,San Francisco Barefoot Boogie,http://www.sfweekly.com/events/san-francisco-barefoot-boogie-134540/,"10 Colton (at Colusa), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4503441.1.jpg,6:00am-8:00pm,"w/ rotating resident DJs Adrian, Vince, Nikola Baytala, Nikita, Cuervo, Hawthorne,  & more",$10,Endup,Ongoing,"""Sunday T-Dance""",http://www.sfweekly.com/events/sunday-t-dance-55975/,"401 Sixth St. (at Harrison), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4064547.1.jpg,,Brunch & drag revue with Donna Sachet.,$39.95,Harry Denton's Starlight Room,Ongoing,"""Sunday&#146;s a Drag""",http://www.sfweekly.com/events/sundayand-146-s-a-drag-713401/,"450 Powell (at Sutter), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4701706.1.jpg,3:00pm-8:00pm,,$2,Lookout,Ongoing,"""Jock""",http://www.sfweekly.com/events/jock-1903158/,"3600 16th St. (at Noe), San Francisco CA"
,4:00pm,Monthly lesbian T-dance.,$8-$10,Harlot,Ongoing,"""FemBar""",http://www.sfweekly.com/events/fembar-937219/,"46 Minna (at First St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4219804.1.jpg,4:00pm-10:00pm,w/ DJ Carlitos,$5,Trigger,Ongoing,"""Leche: Latin T-Dance""",http://www.sfweekly.com/events/leche-latin-t-dance-1894076/,"2344 Market (at Castro), San Francisco CA"
,4:00pm-8:00pm,Beer bust with DJ Keith.,free,Powerhouse,Ongoing,"""PoHo Sundays""",http://www.sfweekly.com/events/poho-sundays-578856/,"1347 Folsom (at Ninth St.), San Francisco CA"
,11:00am-6:00pm,"Annual event honoring Asian and Pacific Islander cultures, with crafts, food, music, and more.",,Civic Center Plaza,Ongoing,Asian Heritage Street Celebration,http://www.sfweekly.com/events/asian-heritage-street-celebration-1956901/,"Larkin (at Fulton), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2228221.47.jpg,5:00pm,"What with Indiana Pacer Tim Hardaway's declaration that he hates gay people (and recently out former NBA player John Amaechi's level-headed and articulate response), gay basketball has been on everyone's mind. No doubt you've been wondering where you could get some of that gay basketball, because now that they mention it, it sounds good, doesn't it? San Francisco Gay Basketball's Open Court Play is for players of all levels; bring a white and a dark shirt and remind Hardaway he lives in your world.",$5,Eureka Valley Recreation Center,Ongoing,San Francisco Gay Basketball Association's Open Court Play,http://www.sfweekly.com/events/san-francisco-gay-basketball-associations-open-court-play-478611/,"100 Collingwood (at 18th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4219803.1.jpg,5:00pm-10:30pm,Gay-friendly country dancing.,$5,Space 550,Ongoing,"""Sundance Saloon""",http://www.sfweekly.com/events/sundance-saloon-747820/,"550 Barneveld (at Industrial), San Francisco CA"
,6:30pm,Card game played in German.,$10 donation,Goethe-Institut,Ongoing,Doppelkopf,http://www.sfweekly.com/events/doppelkopf-1883879/,"530 Bush (at Grant), San Francisco CA"
,5:00pm,"Monthly lesbian dance party with resident DJs Ms. Jackson, Olga T, & Ivette Fuentes.",$8-$10,Bench & Bar,Ongoing,"""Wet Bar""",http://www.sfweekly.com/events/wet-bar-1794919/,"510 17th St. (at Telegraph), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4701707.1.jpg,6:00pm,,free,The Cafe,Ongoing,"""Palace""",http://www.sfweekly.com/events/palace-1731334/,"2369 Market (at Castro), San Francisco CA"
,7:00pm,,,Live Arts Gallery,Ongoing,"""After Seben""",http://www.sfweekly.com/events/after-seben-1829948/,"151 Potrero (at Alameda), San Francisco CA"
,7:00pm,With DJ Jacatac.,,Club 21,Ongoing,"""Coochielicious: The Explosion""",http://www.sfweekly.com/events/coochielicious-the-explosion-1534195/,"2111 Franklin (at 21st St.), Oakland CA"
http://vvoice.vo.llnwd.net/e15/2694422.47.jpg,8:00pm,"All 12 acts on the bill at the K&#146;vetsh 12-Year Anniversary Show are great: Sister Spit superstar and author Sara Seinberg is kind of a big deal, for example. And the lineup at the queer-friendly open mike and multi-genre reading/screening series goes on and on: John Waters torch-bearer Devon Devine and his pal Jenna Riot introduce us to BrownDownCrownTV, a new homemade TV show. Naturally, your hosts, Tara Jepsen and Kirk Read, have their own rabid fans as well. (Full disclosure: You&#146;ll find Jepsen in these pages as one of our contributors. We keep her in the stable with all the others.). Lo these many years, the duo remains easy on the eyes and challenging to the brain &#151; yet they will not say anything mean about you, even if you make an ass out of yourself in the open mike portion of the evening (ask us how we know). However, we&#146;re most excited about the inclusion of local filmmaker Veronica Majano, a history-mad political film archivist and manipulator. She shows clips of Mission Street circa the 1960s and &#146;70s, focusing on people&#146;s awesome hair and lowriders but ultimately communicating a subtle sense of cultural loss and emphasizing the glory of knowing the history of your space.",$5,Eros,Ongoing,"""K'vetsh""",http://www.sfweekly.com/events/kvetsh-9751/,"2051 Market (at Church), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4251101.47.jpg,3:00pm,"Politicians and news outlets have started using the term ""WPA"" again &#151; have you noticed? The Works Progress Administration, of course, put people to work during and after the Great Depression. Even artists were paid to work; the WPA encompassed projects that employed actors, painters, and writers. We are totally not making this up! One of California's largest architectural projects resulted in Aquatic Park: the pier, the beach structures, the bleachers, and the white, boatlike Streamline Moderne building you've no doubt admired from outside. But take the Aquatic Park Bathhouse Building Tour, and find out the truth: It's actually a national treasure. The interior hides world-class art, including soaring, semi-abstract sea-themed murals by Hilaire Hiler, and the exterior holds gorgeous carved slate panels by Sargent Johnson, one of only two African-American artists to work for the WPA. The building has been under renovation for years &#151; build in sand, accept the consequences &#151; so some of the structure is still off limits, but visitors can see much of the artwork on the veranda and in the lobby.",free,Aquatic Park Bathhouse Building,Ongoing,Aquatic Park Bathhouse Building Tour,http://www.sfweekly.com/events/aquatic-park-bathhouse-building-tour-1784860/,"900 Beach (at Polk), San Francisco CA"
,9:00pm,,free,Q Bar,Ongoing,DJ Jorge Terez,http://www.sfweekly.com/events/dj-jorge-terez-1761893/,"456 Castro (at Market), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971168.1.jpg,9:00pm,,free,Martuni's,Ongoing,Katy Stephan,http://www.sfweekly.com/events/katy-stephan-1786705/,"4 Valencia (at Market), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455362.1.jpg,9:30pm,w/ Suppositori Spelling,free,Truck,Ongoing,"""Cocktailgate""",http://www.sfweekly.com/events/cocktailgate-1869010/,"1900 Folsom (at 15th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455355.1.jpg,10:00pm,Juanita Fajita invites hot boys with hot bods to let it all hang out.,,Deco Lounge,Ongoing,Amateur Strip Show,http://www.sfweekly.com/events/amateur-strip-show-648256/,"510 Larkin (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4219804.1.jpg,10:00pm,w/ DJ Drewbad,,Trigger,Ongoing,"""Hi Top""",http://www.sfweekly.com/events/hi-top-1859676/,"2344 Market (at Castro), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455355.1.jpg,,"Hosted by Tony Koester, with open mike comedian signups starting at 7 p.m.",free,Deco Lounge,Ongoing,Funny Mondays,http://www.sfweekly.com/events/funny-mondays-1755248/,"510 Larkin (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4399741.1.jpg,9:00pm,With DJ Purple.,,The Bar on Church,Ongoing,Karaoke Mondays,http://www.sfweekly.com/events/karaoke-mondays-1858553/,"198 Church (at Market), San Francisco CA"
,9:00pm,,,Club 21,Ongoing,"""Latino Lunes""",http://www.sfweekly.com/events/latino-lunes-1912470/,"2111 Franklin (at 21st St.), Oakland CA"
http://vvoice.vo.llnwd.net/e15/3971168.1.jpg,9:00pm,"With Joe Collins Wicht, Trauma Flintstone&#146;s piano-playing alter ego.",free,Martuni's,Ongoing,"""Piano Bar 101""",http://www.sfweekly.com/events/piano-bar-101-820433/,"4 Valencia (at Market), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2013602.47.jpg,9:00pm,"No other sexually ambiguous club night wears its Kierkegaardian handle quite as well as Gay/Not Gay. Guests walking into El Rio on a Monday evening immediately succumb to a meltdown of libidinal uncertainty and psychological ambiguity. Fortunately, DJs Mrs. Robinson and Jenny Hoyston spin a fastidious selection of recherch&eacute; oldies, punk, and a veritable boodle of sonic bibelots. All of which is to say that the DJs play music that, like the clientele, may or may not be gay. Gay/Not Gay takes place Monday, March 31 (and every Monday), at El Rio at 9 p.m. Visit www.elriosf.com for more info. &#151; Evan James",free,El Rio,Ongoing,"""Radical Vinyl: Gay/Not Gay""",http://www.sfweekly.com/events/radical-vinyl-gay-not-gay-55987/,"3158 Mission (at Precita), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4219804.1.jpg,9:00pm,w/ resident VJ Mark Andrus,,Trigger,Ongoing,"""Testarossa""",http://www.sfweekly.com/events/testarossa-1859673/,"2344 Market (at Castro), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4115486.1.jpg,9:00pm,w/ DJ Stanley Frank,free,Underground SF,Ongoing,"""Viennetta""",http://www.sfweekly.com/events/viennetta-1903026/,"424 Haight (at Webster), San Francisco CA"
,9:00pm,w/ DJs Key&Kite and Richie Panic,free,Q Bar,Ongoing,"""Wanted""",http://www.sfweekly.com/events/wanted-1387611/,"456 Castro (at Market), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4232499.47.jpg,,"In the beginning it was, of course, Ohlone Indian. Then it was Spanish-Ohlone. Were there Russians? It was Italian. Then it was Irish and German. As far as we can tell, the Mission District was never Chinese, but this is San Francisco, so why shouldn't it have been? It was Mexican, and then it was Salvadoran-Guatemalan-Honduran-Peruvian. All of the above contributed lesbians to the Valencia microclimate. Now, some would say, it's restaurant-hipster. So the San Francisco City Guides walking tour of the beloved, embattled, contradictory, and grimily beautiful area, Murals and the Multi-Ethnic Mission, is well-titled. It tromps through alleys, admires Victorian (is that an ethnicity?) homes, and traces the visual traditions of all these groups and more in the famous and numerous wall paintings &#151; perfect for visiting family and friends, no matter where they're from.",free; donations accepted,Women's Building,Ongoing,Murals and the Multi-Ethnic Mission,http://www.sfweekly.com/events/murals-and-the-multi-ethnic-mission-1790367/,"3543 18th St. (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455355.1.jpg,10:00pm,With Holly DeVille.,,Deco Lounge,Ongoing,Queer Cinema 101,http://www.sfweekly.com/events/queer-cinema-101-1967132/,"510 Larkin (at Turk), San Francisco CA"
,10:00pm,"w/ DJ Scoobie, Mike Vega, Chico, Ray",$2,Powerhouse,Ongoing,"""Dirty Dicks""",http://www.sfweekly.com/events/dirty-dicks-56427/,"1347 Folsom (at Ninth St.), San Francisco CA"
,6:00pm,"Scott Balderson, LMFT, leads this weekly group. Call for required initial interview; three-month minimum commitment required.",$45/session,Multiple San Francisco locations,Ongoing,Therapy Group for Gay Men,http://www.sfweekly.com/events/therapy-group-for-gay-men-19910/,"multiple addresses, San Francisco CA"
,6:30pm,Each week a friendly group of runners meets for a 3-to-5-mile jog from the Embarcadero to Aquatic Park.,,Ferry Building,Ongoing,SF Frontrunners' Run,http://www.sfweekly.com/events/sf-frontrunners-run-9623/,"One Ferry Building (at Embarcadero and Market), San Francisco CA"
,7:00pm,,free,Bench & Bar,Ongoing,Kinky Karaoke,http://www.sfweekly.com/events/kinky-karaoke-55986/,"510 17th St. (at Telegraph), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4701707.1.jpg,9:00pm,,,The Cafe,Ongoing,"""&#146;80s Night""",http://www.sfweekly.com/events/and-146-80s-night-1698935/,"2369 Market (at Castro), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2621694.1.jpg,9:00pm,Open mike with Dee Spencer.,free,Midnight Sun,Ongoing,"""The Castro&#146;s Got Talent""",http://www.sfweekly.com/events/the-castroand-146-s-got-talent-1717877/,"4067 18th St. (at Castro), San Francisco CA"
,9:00pm,w/ DJ Ms. Jackson,free,Q Bar,Ongoing,"""Grrlz""",http://www.sfweekly.com/events/grrlz-1334995/,"456 Castro (at Market), San Francisco CA"
,,Historical photography exhibit and stories by Bayview/Hunters Point elders.,,Bayview/Anna E. Walden Branch Library,Ongoing,Bayview's Historical Footprints: Redux!,http://www.sfweekly.com/events/bayviews-historical-footprints-redux--1567072/,"5075 Third St. (at Revere), San Francisco CA"
,9:00pm,Castro comedy cornerstone with alternating hosts Ronn Vigh & Nick Leonard.,free (with one-drink minimum),Harvey's,Ongoing,Harvey&#146;s Funny Tuesdays,http://www.sfweekly.com/events/harveyand-146-s-funny-tuesdays-1007818/,"500 Castro (at 18th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971168.1.jpg,9:00pm,,free,Martuni's,Ongoing,Katy Stephan,http://www.sfweekly.com/events/katy-stephan-1786706/,"4 Valencia (at Market), San Francisco CA"
,,"Historical artifacts found at the library site, which was once a cemetery as well as City Hall.",,Main Library,Ongoing,"""Digging Deep: Underneath San Francisco Public Library""",http://www.sfweekly.com/events/digging-deep-underneath-san-francisco-public-library-1564978/,"100 Larkin (at Grove), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4399741.1.jpg,9:00pm,,free,The Bar on Church,Ongoing,"""Tiger by the Tail""",http://www.sfweekly.com/events/tiger-by-the-tail-1217338/,"198 Church (at Market), San Francisco CA"
,10:00pm,w/ DJ Alexis Penney & guests,,Aunt Charlie's Lounge,Ongoing,"""High Fantasy""",http://www.sfweekly.com/events/high-fantasy-2002223/,"133 Turk (at Taylor), San Francisco CA"
,10:00pm,Tattooed and pierced studs score discounts at this hardcore gay night.,,Powerhouse,Ongoing,"""Ink & Metal""",http://www.sfweekly.com/events/ink-and-metal-56496/,"1347 Folsom (at Ninth St.), San Francisco CA"
,,Monthly panel featuring up-and-coming and underground queer and queer-friendly writers.,,"Main Library, Latino/Hispanic Community Meeting Room",Ongoing,Radar Reading,http://www.sfweekly.com/events/radar-reading-30852/,"100 Larkin (at Grove), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4399741.1.jpg,10:00pm,,,The Bar on Church,Ongoing,"""Scuba""",http://www.sfweekly.com/events/scuba-1849585/,"198 Church (at Market), San Francisco CA"
,,Open mike with emphasis on spoken word and performance art. All welcome.,,Luv a Java Coffee House,Ongoing,"""Luv a Java Cafe Open Mike""",http://www.sfweekly.com/events/luv-a-java-cafe-open-mike-598778/,"1300 Dolores (at 26th St.), San Francisco CA"
,8:00pm,Sexy stories told by a lineup of writers as well as some contributions from the audience.,$7,Jellyfish Gallery,Ongoing,Bawdy Storytelling,http://www.sfweekly.com/events/bawdy-storytelling-1390592/,"1286 Folsom (at Ninth St.), San Francisco CA"
,8:30pm,,,Bollyhood Cafe,Ongoing,Qumbia Qrew,http://www.sfweekly.com/events/qumbia-qrew-1961330/,"3372 19th St. (at Mission), San Francisco CA"
,,"""The BDSM workshop and discussion space for trans, genderfucks, intersex, gender deviants, queers, genderqueers and their play pals.""",,Multiple San Francisco locations,Ongoing,Screwup,http://www.sfweekly.com/events/screwup-605040/,"multiple addresses, San Francisco CA"
