moreInfo,latitude,hours,phone,venueLink,longitude,state,endDate,image,name,address,city,startDate,price,description,time,venue
http://www.thestranger.com/seattle/Event?event=6419312,47.66569,Daily 8 pm-2 am,(206) 789-3599,http://www.thestranger.com/seattle/tractor-tavern/Location?oid=23904,-122.38258,WA,02/24/2011,,"JJ Grey, Sunny War",5213 Ballard Ave NW &nbsp;&nbsp;,Seattle,02/24/2011,$16/$18,,8 pm.,Tractor Tavern
http://www.thestranger.com/seattle/Event?event=5527755,47.60633,11 am-2 am daily.,(206) 328-6493,http://www.thestranger.com/seattle/waids/Location?oid=117769,-122.31648,WA,02/24/2011,,Killerbees,1212 E Jefferson St &nbsp;&nbsp;,Seattle,02/24/2011,$5,,8 pm.,Waid's
http://www.thestranger.com/seattle/Event?event=1215089,47.66733,,(206) 369-3248,http://www.thestranger.com/seattle/lucid/Location?oid=801239,-122.31325,WA,02/24/2011,,The Hang:                                       The Teaching,5241 University Way NE &nbsp;&nbsp;,Seattle,02/24/2011,Free,,9:30 pm.,Lucid
http://www.thestranger.com/seattle/Event?event=5858285,47.61349,,info@thecrocodile.com,http://www.thestranger.com/seattle/crocodile/Location?oid=23881,-122.34443,WA,02/25/2011,http://www.thestranger.com/binary/f34d/BrentAmaker_copy.jpg1294266941-original.jpg,"Brent Amaker and the Rodeo, Special Guests",2200 Second Ave &nbsp;&nbsp;,2200 Second Ave,02/25/2011,,,8 pm.,Crocodile
http://www.thestranger.com/seattle/Event?event=6419316,47.66569,Daily 8 pm-2 am,(206) 789-3599,http://www.thestranger.com/seattle/tractor-tavern/Location?oid=23904,-122.38258,WA,02/25/2011,,"Scott H. Biram, Ralph White, The Brothers Comatose",5213 Ballard Ave NW &nbsp;&nbsp;,Seattle,02/25/2011,$12,,9:30 pm.,Tractor Tavern
http://www.thestranger.com/seattle/Event?event=3897532,47.66153,,(206) 633-1824,http://www.thestranger.com/seattle/seamonster/Location?oid=44726,-122.33227,WA,02/25/2011,,Funky 2 Death,2202 N 45th St &nbsp;&nbsp;,Seattle,02/25/2011,Free,,10 pm.,SeaMonster
http://www.thestranger.com/seattle/Event?event=3418122,47.51636,,,http://www.thestranger.com/seattle/snoqualmie-casino/Location?oid=1461081,-121.843,WA,02/25/2011,,Old School,37500 SE North Bend Way &nbsp;&nbsp;,Snoqualmie,02/25/2011,,,,Snoqualmie Casino
http://www.thestranger.com/seattle/Event?event=6416567,47.62445,,(206) 624-4516,http://www.thestranger.com/seattle/cafe-venusmars-bar/Location?oid=24055,-122.3293,WA,02/26/2011,,Low Land High,609 Eastlake Ave &nbsp;&nbsp;,Seattle,02/26/2011,,,,Cafe Venus/Mars Bar
http://www.thestranger.com/seattle/Event?event=6419525,47.60873,,(206) 652-4255,http://www.thestranger.com/seattle/town-hall/Location?oid=24047,-122.32947,WA,02/26/2011,,Family Concerts:                                       Okee Dokee Brothers,1119 Eighth Ave &nbsp;&nbsp;,Seattle,02/26/2011,$5/$25,,,Town Hall
http://www.thestranger.com/seattle/Event?event=5445059,47.61472,,(206) 728-1337,http://www.thestranger.com/seattle/el-gaucho/Location?oid=24312,-122.34911,WA,02/26/2011,,Daniel Davison,2505 First Ave &nbsp;&nbsp;,Seattle,02/26/2011,Free,,7 pm.,El Gaucho
http://www.thestranger.com/seattle/Event?event=6455256,47.62194,,684-7200,http://www.thestranger.com/seattle/keyarena/Location?oid=73500,-122.34817,WA,02/26/2011,,"Eric Clapton, Los Lobos","305 Harrison St, Seattle Center &nbsp;&nbsp;",Seattle,02/26/2011,$20-$95,,7:30 pm.,KeyArena
http://www.thestranger.com/seattle/Event?event=5698579,47.61349,,info@thecrocodile.com,http://www.thestranger.com/seattle/crocodile/Location?oid=23881,-122.34443,WA,02/26/2011,http://www.thestranger.com/binary/a25d/BiffyClyro.jpg1291668524-original.jpg,"AP and The Showbox Presents:                                       Biffy Clyro, Moving Mountains, And Special Guests",2200 Second Ave &nbsp;&nbsp;,2200 Second Ave,02/26/2011,$12 adv,,8 pm.,Crocodile
http://www.thestranger.com/seattle/Event?event=6210714,47.62129,,262-3245,http://www.thestranger.com/seattle/emp/Location?oid=2012036,-122.3448,WA,02/26/2011,,"Sound Off Semifinals #3:                                       Kids and Animals, Land of Pines, Micah B., the Oh Wells",330 Sixth Ave N &nbsp;&nbsp;,Seattle,02/26/2011,$7/$10,,8 pm.,EMP
http://www.thestranger.com/seattle/Event?event=2461019,47.64145,,(206) 325-0081,http://www.thestranger.com/seattle/louisas-cafe-and-bakery/Location?oid=31471,-122.3261,WA,02/26/2011,,Slim Pickins,2379 Eastlake Ave E &nbsp;&nbsp;,Seattle,02/26/2011,,,8 pm.,Louisa's Cafe & Bakery
http://www.thestranger.com/seattle/Event?event=5050609,47.60786,4 pm-2 am every day (kitchen closes at 10 pm),(206) 397-4053,http://www.thestranger.com/seattle/vitos-restaurant-and-lounge/Location?oid=24798,-122.32711,WA,02/26/2011,,Ruby Bishop,927 9th Ave &nbsp;&nbsp;,Seattle,02/26/2011,Free,,,Vito's Restaurant & Lounge
http://www.thestranger.com/seattle/Event?event=6416580,47.62417,,453-4077,http://www.thestranger.com/seattle/cairo/Location?oid=1119279,-122.3251,WA,02/27/2011,,"Wild Nothing, Abe Vigoda, M Womyn",507 E Mercer St &nbsp;&nbsp;,Seattle,02/27/2011,$12,,8 pm.,Cairo
http://www.thestranger.com/seattle/Event?event=2636510,47.66533,,(206) 784-3640,http://www.thestranger.com/seattle/conor-byrne/Location?oid=23880,-122.38168,WA,02/27/2011,,Open Mic w/ Josiah:                                       Guests,5140 Ballard Ave NW &nbsp;&nbsp;,Seattle,02/27/2011,,,9 pm.,Conor Byrne
http://www.thestranger.com/seattle/Event?event=3550920,47.62237,,(206) 254-2824,http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,-122.3293,WA,11/12/2011,,"Emerald City Soul Club:                                       Kenny Mac, Gene Balk, Marc Muller, Alvin Mangosing, Mike Chrietzberg, Brian Everett, George Gell, Mike ""MP3s Forever"" Nipper",429 Eastlake Ave E &nbsp;&nbsp;,Seattle,11/12/2011,$10,,,Lo-Fi Performance Gallery
http://www.thestranger.com/seattle/Event?event=5315309,47.61533,,(206) 325-2149,http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,-122.32654,WA,03/02/2011,,"Roll Bounce: Bass Sessions:                                       Dash EXP, Surpass, Aqueous",414 E Pine St &nbsp;&nbsp;,Seattle,03/02/2011,Free,,10 pm.,Capitol Club
http://www.thestranger.com/seattle/Event?event=4587031,47.60337,,(206) 447-7704,http://www.thestranger.com/seattle/contour/Location?oid=23990,-122.33521,WA,03/04/2011,,Boom Blap!:                                       Nit Grit,807 First Ave &nbsp;&nbsp;,Seattle,03/04/2011,,,,Contour
http://www.thestranger.com/seattle/Event?event=55820,47.61423,,(206) 323-CUBA,http://www.thestranger.com/seattle/havana/Location?oid=55817,-122.31919,WA,03/04/2011,,"Curtis, Sean Cee, Guests",1010 E Pike St &nbsp;&nbsp;,1010 E Pike St,03/04/2011,$5,,,Havana
http://www.thestranger.com/seattle/Event?event=3816682,47.61359,,(206) 728-4053,http://www.thestranger.com/seattle/juju/Location?oid=568021,-122.34463,WA,03/04/2011,,Vudu:                                       DJ Swervewon,2224 Second Ave &nbsp;&nbsp;,Seattle,03/04/2011,Free,,,Juju
http://www.thestranger.com/seattle/Event?event=6454982,47.61264,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,-122.34565,WA,03/04/2011,,Back to the Day:                                       DJ Estylz,2207 1st Ave &nbsp;&nbsp;,Seattle,03/04/2011,,,,'Ohana Restaurant & Sushi Bar
http://www.thestranger.com/seattle/Event?event=4410876,47.63757,,(206) 283-4548,http://www.thestranger.com/seattle/paragon/Location?oid=24629,-122.35717,WA,03/04/2011,,Fridays with Frank,2125 Queen Anne Ave N &nbsp;&nbsp;,Seattle,03/04/2011,,,,Paragon
http://www.thestranger.com/seattle/Event?event=6246685,47.67174,,(206) 420-3723,http://www.thestranger.com/seattle/the-stepping-stone/Location?oid=1025025,-122.38769,WA,03/04/2011,,Steppin' Out:                                       DJ Glenn,5903 24th Ave NW &nbsp;&nbsp;,Seattle,03/04/2011,Free,,,The Stepping Stone
http://www.thestranger.com/seattle/Event?event=1158866,47.59843,,(206) 382-8454,http://www.thestranger.com/seattle/tiki-bobs/Location?oid=24133,-122.3324,WA,03/04/2011,,Oasis:                                       Tamm,166 S King St &nbsp;&nbsp;,Seattle,03/04/2011,,,,Tiki Bob's
http://www.thestranger.com/seattle/Event?event=2694165,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,03/04/2011,,"Main Room: Club KISS:                                       Phase, Tyler",111 Yesler Way &nbsp;&nbsp;,Seattle,03/04/2011,Free,,,Trinity
http://www.thestranger.com/seattle/Event?event=2517995,47.61454,Daily 2 pm-2 am,(206) 323-1525,http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,-122.3157,WA,03/04/2011,,C&W Dancing:                                       Rotating DJs,1533 13th Ave &nbsp;&nbsp;,Seattle,03/04/2011,,,7 pm.,Cuff Complex
http://www.thestranger.com/seattle/Event?event=1461085,47.51636,,,http://www.thestranger.com/seattle/snoqualmie-casino/Location?oid=1461081,-121.843,WA,03/04/2011,,Friday Night Live,37500 SE North Bend Way &nbsp;&nbsp;,Snoqualmie,03/04/2011,,,8 pm.,Snoqualmie Casino
http://www.thestranger.com/seattle/Event?event=1025194,47.61396,,(206) 324-7263,http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,-122.32044,WA,03/04/2011,,Century All Ages Salsa:                                       Guest DJs,"915 E Pine St, second floor &nbsp;&nbsp;",Seattle,03/04/2011,$10,,9 pm.,Century Ballroom
http://www.thestranger.com/seattle/Event?event=96789,47.61637,,233-9873,http://www.thestranger.com/seattle/re-bar/Location?oid=1216384,-122.33131,WA,03/05/2011,,Bacon Strip,1114 Howell St &nbsp;&nbsp;,Seattle,03/05/2011,$5/$7,,,Re-bar
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,03/04/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,03/04/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=1799797,47.61533,,(206) 325-2149,http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,-122.32654,WA,03/04/2011,,"Blackout!:                                       DJ Potatoes O'Brien, DJ Homonegro",414 E Pine St &nbsp;&nbsp;,Seattle,03/04/2011,Free,,10 pm.,Capitol Club
http://www.thestranger.com/seattle/Event?event=3030453,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,03/05/2011,,Card Room:                                       Topspin,111 Yesler Way &nbsp;&nbsp;,Seattle,03/05/2011,$15/Free before 10 pm,,,Trinity
http://www.thestranger.com/seattle/Event?event=1626432,47.62237,,(206) 254-2824,http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,-122.3293,WA,03/04/2011,,"Dug:                                       Greasy, David James",429 Eastlake Ave E &nbsp;&nbsp;,Seattle,03/04/2011,$5,,10 pm.,Lo-Fi Performance Gallery
http://www.thestranger.com/seattle/Event?event=4552227,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,03/05/2011,,Main Room:                                       Guy & VSOP,111 Yesler Way &nbsp;&nbsp;,Seattle,03/05/2011,,,,Trinity
http://www.thestranger.com/seattle/Event?event=3030452,47.60156,,(206) 447-4140,http://www.thestranger.com/seattle/trinity/Location?oid=25171,-122.33349,WA,03/05/2011,,Blue Room:                                       Jason Lemaitre,111 Yesler Way &nbsp;&nbsp;,Seattle,03/05/2011,$15,,,Trinity
http://www.thestranger.com/seattle/Event?event=4124324,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,03/04/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,03/04/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=2899847,47.51636,,,http://www.thestranger.com/seattle/snoqualmie-casino/Location?oid=1461081,-121.843,WA,03/05/2011,,Club Sno,37500 SE North Bend Way &nbsp;&nbsp;,Snoqualmie,03/05/2011,,,8 pm.,Snoqualmie Casino
http://www.thestranger.com/seattle/Event?event=1158867,47.59843,,(206) 382-8454,http://www.thestranger.com/seattle/tiki-bobs/Location?oid=24133,-122.3324,WA,03/05/2011,,Slide:                                       Guest DJ,166 S King St &nbsp;&nbsp;,Seattle,03/05/2011,,,8 pm.,Tiki Bob's
http://www.thestranger.com/seattle/Event?event=2108949,47.61396,,(206) 324-7263,http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,-122.32044,WA,03/05/2011,,Century Salsa:                                       Guest DJs,"915 E Pine St, second floor &nbsp;&nbsp;",Seattle,03/05/2011,$10-$20,,8:30 pm.,Century Ballroom
http://www.thestranger.com/seattle/Event?event=4060337,47.61533,,(206) 447-4180,http://www.thestranger.com/seattle/chapel/Location?oid=24268,-122.32769,WA,03/05/2011,,"Saturdays at Chapel:                                       Darwin, Filejerks",1600 Melrose Ave &nbsp;&nbsp;,Seattle,03/05/2011,$3,,9 pm.,Chapel
http://www.thestranger.com/seattle/Event?event=1027163,47.6141,,(206) 324-7263,http://www.thestranger.com/seattle/halo/Location?oid=99842,-122.3255,WA,03/05/2011,,All Ages Swing Dance:                                       Guests,"500 E Pike St, Second Floor &nbsp;&nbsp;",Seattle,03/05/2011,$7,,9 pm.,HaLo
http://www.thestranger.com/seattle/Event?event=1169214,47.61644,"Mon-Sat 11 am-2 am, Sun 11 am-midnight",(425) 289-7000,http://www.thestranger.com/seattle/parlor-ultra-lounge/Location?oid=603593,-122.2015,WA,03/05/2011,,Ultradance:                                       Kemal,"700 Bellevue Way NE, Ste 300 &nbsp;&nbsp;",Bellevue,03/05/2011,Free,,,Parlor Ultra Lounge
http://www.thestranger.com/seattle/Event?event=3832751,47.61439,,(206) 388-4818,http://www.thestranger.com/seattle/steamworks/Location?oid=3832741,-122.32531,WA,03/05/2011,,DJ Chavez,1520 Summit Ave &nbsp;&nbsp;,Seattle,03/05/2011,,,11:30 pm.,Steamworks
http://www.thestranger.com/seattle/Event?event=5943113,47.60103,,(206) 748-9975,http://www.thestranger.com/seattle/last-supper-club/Location?oid=23920,-122.33355,WA,03/03/2011,,"Breaks My Heart:                                       Pressia, Dot",124 S Washington St &nbsp;&nbsp;,Seattle,03/03/2011,Free,Most Thursdays,,Last Supper Club
http://www.thestranger.com/seattle/Event?event=4200887,47.70051,,(206) 706-7798,http://www.thestranger.com/seattle/the-ould-triangle/Location?oid=24227,-122.35519,WA,03/02/2011,,Karaoke:                                       Guests,9736 Greenwood Ave &nbsp;&nbsp;,Seattle,03/02/2011,Free,,9 pm.,The Ould Triangle
http://www.thestranger.com/seattle/Event?event=1625514,47.69105,,(206) 783-5164,http://www.thestranger.com/seattle/goofys-sports-bar/Location?oid=178043,-122.377,WA,03/02/2011,,Karaoke With Joe:                                       Guests,8519 15th Ave NW &nbsp;&nbsp;,Seattle,03/02/2011,Free,,9:30 pm.,Goofy's Sports Bar
http://www.thestranger.com/seattle/Event?event=3523542,47.6188,4 pm-close daily,(206) 284-5003,http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,-122.35521,WA,03/02/2011,,Hula Hula Karaoke:                                       Guests,106 First Ave N &nbsp;&nbsp;,Seattle,03/02/2011,Free,,9:30 pm.,Hula Hula
http://www.thestranger.com/seattle/Event?event=5051861,47.69249,,(206) 527-5480,http://www.thestranger.com/seattle/the-jones/Location?oid=32200,-122.31739,WA,03/03/2011,,Karaoke Thursdays!:                                       Guests,8824 Roosevelt Way NE &nbsp;&nbsp;,Seattle,03/03/2011,Free,,9 pm.,The Jones
http://www.thestranger.com/seattle/Event?event=3523542,47.6188,4 pm-close daily,(206) 284-5003,http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,-122.35521,WA,03/03/2011,,Hula Hula Karaoke:                                       Guests,106 First Ave N &nbsp;&nbsp;,Seattle,03/03/2011,Free,,9:30 pm.,Hula Hula
http://www.thestranger.com/seattle/Event?event=96800,47.63757,,(206) 283-4548,http://www.thestranger.com/seattle/paragon/Location?oid=24629,-122.35717,WA,03/05/2011,,Lady A & the Baby Blues Funk Band,2125 Queen Anne Ave N &nbsp;&nbsp;,Seattle,03/05/2011,,,,Paragon
http://www.thestranger.com/seattle/Event?event=6504571,47.61349,,info@thecrocodile.com,http://www.thestranger.com/seattle/crocodile/Location?oid=23881,-122.34443,WA,04/27/2011,,Onitsuka Tiger & The Crocodile Present: The Boxer Rebellion with We Are Augustines and Special Guests,2200 Second Ave &nbsp;&nbsp;,2200 Second Ave,04/27/2011,,,8 pm.,Crocodile
http://www.thestranger.com/seattle/Event?event=6312092,47.61349,,info@thecrocodile.com,http://www.thestranger.com/seattle/crocodile/Location?oid=23881,-122.34443,WA,04/14/2011,,"The Crocodile Presents: Feral Children, The Absolute Monarchs, Lozen",2200 Second Ave &nbsp;&nbsp;,2200 Second Ave,04/14/2011,,,8 pm.,Crocodile
http://www.thestranger.com/seattle/Event?event=4459647,47.54902,"Tues-Thurs 6-10 pm, Fri-Sat 6 pm-2 am",(206) 767-0280,http://www.thestranger.com/seattle/the-mix/Location?oid=24790,-122.31709,WA,04/14/2011,,"Jazz Night:                                       Don Mock, Steve Kim, Jacques Willis",6004 12th Ave S &nbsp;&nbsp;,Seattle,04/14/2011,,,8 pm.,The Mix
http://www.thestranger.com/seattle/Event?event=5738647,47.61349,,info@thecrocodile.com,http://www.thestranger.com/seattle/crocodile/Location?oid=23881,-122.34443,WA,04/11/2011,http://www.thestranger.com/binary/7266/Cults_copy.jpg1296153440-original.jpg,"Cults, Special Guests",2200 Second Ave &nbsp;&nbsp;,2200 Second Ave,04/11/2011,,,8 pm.,Crocodile
http://www.thestranger.com/seattle/Event?event=635461,47.61028,Daily 11:30 am-2 am,(206) 728-1916,http://www.thestranger.com/seattle/kells/Location?oid=24229,-122.34199,WA,04/11/2011,,Liam Gallagher,1916 Post Alley &nbsp;&nbsp;,Seattle,04/11/2011,,,9 pm.,Kell's
http://www.thestranger.com/seattle/Event?event=5606049,47.66533,,(206) 784-3640,http://www.thestranger.com/seattle/conor-byrne/Location?oid=23880,-122.38168,WA,03/02/2011,,Broomdust Blues Jam,5140 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/02/2011,Free,,,Conor Byrne
http://www.thestranger.com/seattle/Event?event=1185408,47.60157,,(206) 622-2563,http://www.thestranger.com/seattle/new-orleans/Location?oid=37125,-122.33399,WA,03/02/2011,,"Legacy Band, Clarence Acox",114 First Ave S &nbsp;&nbsp;,Seattle,03/02/2011,,,,New Orleans
http://www.thestranger.com/seattle/Event?event=1159311,47.61264,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,-122.34565,WA,03/02/2011,,Live Island Music:                                       Guests,2207 1st Ave &nbsp;&nbsp;,Seattle,03/02/2011,,,,'Ohana Restaurant & Sushi Bar
http://www.thestranger.com/seattle/Event?event=3870845,47.60323,,(206) 621-7777,http://www.thestranger.com/seattle/owl-n-thistle-irish-pub/Location?oid=23896,-122.33548,WA,03/02/2011,,Open Jam Night:                                       Guests,808 Post Ave &nbsp;&nbsp;,Seattle,03/02/2011,,,,Owl N' Thistle Irish Pub
http://www.thestranger.com/seattle/Event?event=52026,47.63757,,(206) 283-4548,http://www.thestranger.com/seattle/paragon/Location?oid=24629,-122.35717,WA,03/02/2011,,Two Buck Chuck,2125 Queen Anne Ave N &nbsp;&nbsp;,Seattle,03/02/2011,,,,Paragon
