moreInfoLink,phone,title,address,venueName,description
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232469&amp;max=10,704-338-9380,Sam Robinson Band,510 Briar Creek Rd.,Smokey Joe's Cafe,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A195261&amp;max=10,,Steve Engler Band,5th %26 College,Blue Restaurant,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232458&amp;max=10,,Sweatin' Bullets,,"Johnny's Pub, Indian Land",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232340&amp;max=10,,Thom Crumpton & Friends,,Lucky Lou's Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232261&amp;max=10,,"Those Darlins, Shovels & Rope (Cary Ann Hearst & Michael Trent), Lamb Handler",1228 Gordon St.,Snug Harbor,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A82284&amp;max=10,704-370-6776,TPS Report,,LaVecchia's,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232468&amp;max=10,704-822-1450,2wice Shy,128 S. Main St,"City Caf&eacute;, Mt Holly",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A157869&amp;max=10,,African Drum Circle,Corner of Main St. and Maxwell St.,Red Caboose,"Join Ahmed Gbeku of Ghana, West Africa for drumming. All ages welcomed. Donations accepted. For more information, call 704-655-1253."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84291&amp;max=10,704-369-5060,Bayou Butch Lucas,14825 John J. Delaney Dr,"Villa Antonio, Ballantyne",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56978&amp;max=10,704-343-2727,Billy Mulligan,1933 S. Blvd.,Tyber Creek Pub,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232490&amp;max=10,,The Blind Lemon Blues Revue,1958 East Seventh Street,The Philosopher's Stone Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232136&amp;max=10,704-372-1000,Charlotte Symphony Pops: Fascinatin' Rhythm,130 N. Tryon St.,Belk Theater,Christopher Warren-Green leads the orchestra in this special program of hits by composer George Gershwin.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A81993&amp;max=10,704-541-3111,DJ Wojo,The Arboretum,Phil & Tony's,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232366&amp;max=10,704-371-4300,Donna Duncan,2224 Park Rd.,Comet Grill,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232341&amp;max=10,,Gary Morris,P.O. Box 105,"Don Gibson Theatre, Shelby",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232355&amp;max=10,,Gene Gene and the Blues Machine,5416 Mount Holly-Huntersville Rd.,The Fat Parrot,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232463&amp;max=10,,Gene Gene and the Blues Machine,5416 Mount Holly-Huntersville Rd.,The Fat Parrot,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232265&amp;max=10,704-398-4072,"Jucifer, Machete, The Gloominous Doom",3400 Tuckaseegee Rd.,Milestone,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198686&amp;max=10,704-377-9017,Live Jazz,1800 E. 7th St.,Cajun Queen,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232384&amp;max=10,,"Lost In The Trees, Butterflies, Jon Lindsay",1228 Gordon St.,Snug Harbor,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232332&amp;max=10,704-376-3737,"Lucy Kaplansky; Crooked Fingers, Eric-Scott Guthrie",3227 N. Davidson St.,The Evening Muse,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232466&amp;max=10,,Matt Woods,,"McHale's, Rock Hill",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232470&amp;max=10,704-338-9380,Mike Burton,510 Briar Creek Rd.,Smokey Joe's Cafe,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232464&amp;max=10,,Nita B & The Swingin' Soiree,,Miciah's Speakeasy,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A228807&amp;max=10,,Open Mic Night,,"Easy Eddie's, Huntersville",Open Mic Night.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A195262&amp;max=10,,Presley Brothers,5th %26 College,Blue Restaurant,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230365&amp;max=10,704-374-1982,Retro 80's,225 N. Caldwell St.,Breakfast Club,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232365&amp;max=10,704-377-6874,Sequoyah,1423 South Tryon St,Amos' Southend,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232345&amp;max=10,,"Skeleton Kednig, Harrison Rae, Elonzo",2007 Commonwealth Ave.,Common Market,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232460&amp;max=10,,Sweatin' Bullets,,"Beantown Tavern, Matthews",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232361&amp;max=10,704-376-1446,Terry Adams (of NRBQ) and His Rock & Roll Quartet,218 E Independence Blvd,Double Door Inn,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232471&amp;max=10,,Tokyo Joe,,"Wild Wing Cafe, South Charlotte",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A223910&amp;max=10,704-549-0050,Tony Fisher,8708 J. W. Clay Blvd,Lava Bistro,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A82284&amp;max=10,704-370-6776,TPS Report,,LaVecchia's,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232368&amp;max=10,,U-Phonik,,The Saloon at the NC Music Factory,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232481&amp;max=10,704-597-8230,Wink Keziah Acoustic,2740 W. Sugar Creek Road.,Puckett's Farm Equipment,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A159083&amp;max=10,,Wizards Roadshow,,"Crossroads Pub, Steele Creek",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232478&amp;max=10,704-343-9494,"Young and In the Way, Trapper, Narratives, 20 Eyes",400 W. Tremont Ave.,Tremont Music Hall,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84291&amp;max=10,704-369-5060,Bayou Butch Lucas,14825 John J. Delaney Dr,"Villa Antonio, Ballantyne",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232476&amp;max=10,704-398-4072,"The Fishnet Stalkers, The Bators, Modern Primitives, AM/FMs",3400 Tuckaseegee Rd.,Milestone,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232385&amp;max=10,,"Good Day, Reflection; Lyra Shines, Death of Paris",1228 Gordon St.,Snug Harbor,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230914&amp;max=10,,Jazzy Sundays,4809 Wilkinson Blvd.,Tempo,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198686&amp;max=10,704-377-9017,Live Jazz,1800 E. 7th St.,Cajun Queen,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A228755&amp;max=10,704-333-5554,The Merrows,208 N. Tryon St.,Ri Ra,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232474&amp;max=10,704-607-3062,Ronnie Burrage w/ Branford Marsalis,19191 Commonwealth Ave.,Petra's Piano Bar and Cabaret,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231684&amp;max=10,704-343-2727,"Sense of Purpose featuing Paul Agee, Chris Allen, Joe Lindsay, Mandyl Evans",1933 S. Blvd.,Tyber Creek Pub,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A85109&amp;max=10,,Will & Shanna,3120 The Plaza,Charleston House,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A156795&amp;max=10,704-347-2511,Bar Wars Mondays with DJ Tommy Dee,105 East Fifth St.,Phil's Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231141&amp;max=10,704-376-1622,Boss Jones and Friends,1218 Thomas Ave.,Thomas Street Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A59089&amp;max=10,704-343-2727,Dead Night,1933 S. Blvd.,Tyber Creek Pub,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A80760&amp;max=10,,Deebs & Dabbs,1958 East Seventh Street,The Philosopher's Stone Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A229923&amp;max=10,704-376-3737,Find Your Muse Open Mic,3227 N. Davidson St.,The Evening Muse,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198686&amp;max=10,704-377-9017,Live Jazz,1800 E. 7th St.,Cajun Queen,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230454&amp;max=10,704-376-1446,Monday Night Allstars,218 E Independence Blvd,Double Door Inn,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230828&amp;max=10,704-371-4300,The Noises 10,2224 Park Rd.,Comet Grill,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A200834&amp;max=10,,Open Mic Night,343 W. John St.,Badfish Bar & Billiards,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A218113&amp;max=10,,Open Mic Night,,Jackalope Jack's,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231317&amp;max=10,,Acoustic Open Mic,,"Hideaway Sports Bar and Grill, Mooresville",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A211454&amp;max=10,704-376-1446,Bill Hanna Jazz Jam,218 E Independence Blvd,Double Door Inn,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A106267&amp;max=10,,Bill Hanna's Jazz Quartet,Myers Park,Big Ben British Pub,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A109822&amp;max=10,,"Fairplay w/ Bobby Donaldson, Donnie Marshall, Tuff Blanton & Cary Sims",,Lucky Lou's Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A158091&amp;max=10,704-335-0033,Full Band Open Mic,2200 Park Rd,Ed's Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196437&amp;max=10,704-525-0425,George Terry,1601 Montford Dr,Jeff's Bucket Shop,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231700&amp;max=10,,Girl Talk,1000 Seaboard St.,The Fillmore Charlotte,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198686&amp;max=10,704-377-9017,Live Jazz,1800 E. 7th St.,Cajun Queen,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232392&amp;max=10,704-338-9380,Open Jam,510 Briar Creek Rd.,Smokey Joe's Cafe,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A159165&amp;max=10,,Open Mic,12744 Lancaster Hwy,"Sammy's, Pineville",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A155239&amp;max=10,704-372-2633,Open Mic Poetry w/ guest DJ,NoDa,Wine Up,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A108514&amp;max=10,,Quincy on the Patio,1958 East Seventh Street,The Philosopher's Stone Tavern,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231380&amp;max=10,704-371-4300,Red Rockin Chair,2224 Park Rd.,Comet Grill,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A85235&amp;max=10,704-371-4300,Red Rockin' Chair,2224 Park Rd.,Comet Grill,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231391&amp;max=10,704-373-0782,Acoustic Whiskey Wednesdays,1411 S. Tryon St.,The Gin Mill,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84913&amp;max=10,704-347-4870,After Work Wednesdays w/ DJ LP,127 E. Trade St,TILT,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232333&amp;max=10,704-376-3737,"The Design, Delta Rae",3227 N. Davidson St.,The Evening Muse,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198686&amp;max=10,704-377-9017,Live Jazz,1800 E. 7th St.,Cajun Queen,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231239&amp;max=10,,Open Mic,,Thurston's Bar,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230144&amp;max=10,,Open Mic w/ Mike Dalton,2007 Central Ave,Tommy's Pub,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A200940&amp;max=10,,Open Mic w/Bill Miller,12744 Lancaster Hwy,"Sammy's, Pineville",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231539&amp;max=10,,Rockstar Live Band Karaoke,,The Saloon at the NC Music Factory,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A195261&amp;max=10,,Steve Engler Band,5th %26 College,Blue Restaurant,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232542&amp;max=10,,Sun-Dried Vibes,,"Steve's Bar & Grille, Fort Mill",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A223910&amp;max=10,704-549-0050,Tony Fisher,8708 J. W. Clay Blvd,Lava Bistro,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232061&amp;max=10,,Wizards Roadshow,,"Skinnyz, Matthews",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230330&amp;max=10,,Open to the Public Dance Lessons,2520 N. Sharon Amity Rd.,Fred Astaire Dance Studio,"Ballroom, Latin and Swing. For more information, call 704-536-6070."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A57146&amp;max=10,704-373-0782,Wizards Roadshow,1411 S. Tryon St.,The Gin Mill,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84937&amp;max=10,704-523-1594,Bayou Butch Lucas,4707 South Blvd.,Villa Antonio,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196241&amp;max=10,,Beats and Keys,,Encore Bistro,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230330&amp;max=10,,Open to the Public Dance Lessons,2520 N. Sharon Amity Rd.,Fred Astaire Dance Studio,"Ballroom, Latin and Swing. For more information, call 704-536-6070."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232362&amp;max=10,704-376-1446,Chasing Edison,218 E Independence Blvd,Double Door Inn,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230330&amp;max=10,,Open to the Public Dance Lessons,2520 N. Sharon Amity Rd.,Fred Astaire Dance Studio,"Ballroom, Latin and Swing. For more information, call 704-536-6070."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A81992&amp;max=10,704-343-2727,DJ Wojo,1933 S. Blvd.,Tyber Creek Pub,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230330&amp;max=10,,Open to the Public Dance Lessons,2520 N. Sharon Amity Rd.,Fred Astaire Dance Studio,"Ballroom, Latin and Swing. For more information, call 704-536-6070."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232526&amp;max=10,,Evelynn Rose,,Whisky River,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232123&amp;max=10,,Totem,5555 Concord Pkwy. South,Charlotte Motor Speedway,"Presented by Cirque du Soleil. For more information, visit www.cirquedusoleil.com/totem."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A153015&amp;max=10,704-374-1982,Hip Hop w/ DJ Magic,225 N. Caldwell St.,Breakfast Club,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56902&amp;max=10,,Joe Blythe,Speedway Blvd.,"Iron Thunder, Concord",
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232123&amp;max=10,,Totem,5555 Concord Pkwy. South,Charlotte Motor Speedway,"Presented by Cirque du Soleil. For more information, visit www.cirquedusoleil.com/totem."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232123&amp;max=10,,Totem,5555 Concord Pkwy. South,Charlotte Motor Speedway,"Presented by Cirque du Soleil. For more information, visit www.cirquedusoleil.com/totem."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196244&amp;max=10,,John Alexander,5th %26 College,Blue Restaurant,
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232123&amp;max=10,,Totem,5555 Concord Pkwy. South,Charlotte Motor Speedway,"Presented by Cirque du Soleil. For more information, visit www.cirquedusoleil.com/totem."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231985&amp;max=10,704-371-4300,Johnny Wicker,2224 Park Rd.,Comet Grill,
