moreInfoLink,title,venueAddress,endDate,description,venue,startDate,venuePhone
http://gonewport.com/ViewPage.aspx?id=175,Rogues & Scoundrels History Walking Tour,"127 Thames Street, Newport, RI 02840",07/11/2011,"See where scoundrels lived, where pirates profited and where criminals were put on trial and punished. Find out why this colony was known as ""Rogue's Island."" Reservations requested. $12 per person.",Museum & Shop at Brick Market,07/11/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Blithewold's Music at Sunset Series,"101 Ferry Road, Bristol, RI 02809",07/13/2011,"The Gnomes - World Folk Fusion Band. BYO Picnic. Feel free to enjoy your own wine or other alcoholic beverages and be sure to pack a picnic basket! $10 Member, $15 Non-member.","Blithewold Mansion, Gardens and Arboretum",07/13/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,Concert by Mark Quinn & Friends,"Hazard Road, Newport, RI 02840",07/13/2011,"6:30pm-8:00pm.  Kid friendly.  Berklee College of Music grad, poet and Newporter Mark Quinn will play originals plus covers ranging from Beatles to Led Zeplin with other Newport musicians.  Seating is on the grass — bring a blanket or lawn chair and arrive 15 minutes prior to the performance to ensure a place to park and time to make your way down to the quarry meadow. Free.",Ballard Park Quarry Meadow,07/13/2011,401-619-3377
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",07/13/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,07/13/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,Black Ships Festival,"28 Pelham Street, Newport, RI 02840",07/17/2011,A Festival of friendship between Newport and Japan that offers a variety of events emphasizing both Japanese and art and culture.,Marketing & Events,07/14/2011,401-847-7666
http://gonewport.com/ViewPage.aspx?id=175,The Working Waterfront History Walking Tour,"415 Thames Street, Newport, RI 02840",07/14/2011,"Walk in the footsteps of the women and men -- sailors, merchants, immigrants -- who once lived and worked in the Lower Thames neighborhood on a tour that engages the senses. $12 per person. Departs at 11am.",NRF Museum Store,07/14/2011,401-324-6111
http://gonewport.com/ViewPage.aspx?id=175,Green Animals Children's Party,"380 Cory's Lane, Portsmouth, RI 02871",07/14/2011,Come and frolic among the green animals at one of the nation's oldest topiary gardens.,Green Animals Topiary Garden,07/14/2011,401-847-1000
http://gonewport.com/ViewPage.aspx?id=175,Road to Independence History Walking Tour,"127 Thames Street, Newport, RI 02840",07/15/2011,"Riots and rebellion, enemies and allies! Learn about Newport in the years surrounding the American Revolution on this 11am walking tour. $12 per person. Reservations suggested.",Museum & Shop at Brick Market,07/15/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Greenvale Vineyards Live Jazz Saturdays,"582 Wapping Road, Portsmouth, RI 02871",07/16/2011,"1pm-4pm. Greenvale will host live jazz musicians in their restored Stable turned Tasting Room. Event includes wine tasting, tours, and wine by the glass. Picnics and friendly dogs are welcomed!",Greenvale Vineyards,07/16/2011,401-847-3777
http://gonewport.com/ViewPage.aspx?id=175,Newport's Buried History Walking Tour,"127 Thames Street, Newport, RI 02840",07/16/2011,"11am. Discover the early history of Newport's people of color, enslaved and free. Visit the Wanton-Lyman-Hazard House and the colonial African buring ground. Reservations suggested. $12 per person",Museum & Shop at Brick Market,07/16/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Warren Quahog Festival,"South Water Street, Warren, RI 02885",07/17/2011,"Variety of fresh cooked seafood, chowders, stuffed quahogs, clam cakes. Arts and crafts vendors, live musical entertainment.",,07/16/2011,401-410-0045
http://gonewport.com/ViewPage.aspx?id=175,Rogues & Scoundrels History Walking Tour,"127 Thames Street, Newport, RI 02840",07/18/2011,"See where scoundrels lived, where pirates profited and where criminals were put on trial and punished. Find out why this colony was known as ""Rogue's Island."" Reservations requested. $12 per person.",Museum & Shop at Brick Market,07/18/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Newport Film Festival,"P.O. Box 88, Newport, RI 02840",07/23/2011,A five-day film festival.,newportFILM,07/19/2011,401-649-2784
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",07/20/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,07/20/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,Concert by Toe Jam Puppet Band,"Hazard Road, Newport, RI 02840",07/20/2011,"10am-11:00am.  Offering a special brand of hands-on children's entertainment, the Toe Jam Puppet Band encourages kids and parents to sing and dance along with the band as they entertain with an unique combination of original songs, shadow puppetry and story telling. Quarry Meadow. Seating is on the grass — bring a blanket or lawn chair and arrive 15 minutes prior to the performance to ensure a place to park and time to make your way down to the quarry meadow. Free..",Ballard Park Quarry Meadow,07/20/2011,401-619-3377
http://gonewport.com/ViewPage.aspx?id=175,The Working Waterfront History Walking Tour,"415 Thames Street, Newport, RI 02840",07/21/2011,"Walk in the footsteps of the women and men -- sailors, merchants, immigrants -- who once lived and worked in the Lower Thames neighborhood on a tour that engages the senses. $12 per person. Departs at 11am.",NRF Museum Store,07/21/2011,401-324-6111
http://gonewport.com/ViewPage.aspx?id=175,Road to Independence History Walking Tour,"127 Thames Street, Newport, RI 02840",07/22/2011,"Riots and rebellion, enemies and allies! Learn about Newport in the years surrounding the American Revolution on this 11am walking tour. $12 per person. Reservations suggested.",Museum & Shop at Brick Market,07/22/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Nantucket Nectars Sunset Music Series - The Robert Cray Band,"4 Commercial Wharf, Newport, RI 02840",07/22/2011,"The Robert Cray Band w/ Special Guest Shemekia Copeland. A signature blend of rhythm and blues, pop, rock, soul and traditional blues helping introduce old and new fans to a more contemporary blues sound. Never content with interpreting his music the same way twice, Cray's daring innovations have placed him at the top of the business. $55 preferred and $35 standard seating. Courtyard acts start at 6pm and Main Stage acts start at 7pm.",Newport Yachting Center,07/22/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,Greenvale Vineyards Live Jazz Saturdays,"582 Wapping Road, Portsmouth, RI 02871",07/23/2011,"1pm-4pm. Greenvale will host live jazz musicians in their restored Stable turned Tasting Room. Event includes wine tasting, tours, and wine by the glass. Picnics and friendly dogs are welcomed!",Greenvale Vineyards,07/23/2011,401-847-3777
http://gonewport.com/ViewPage.aspx?id=175,Rum & Revolution History Walking Tour,"127 Thames Street, Newport, RI 02840",07/23/2011,"11am. Explore the changing role of alcohol in Newport through stories of taverns, distillers, rum runners and more.",Museum & Shop at Brick Market,07/23/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,Rum & Revolution History Walking Tour,"127 Thames Street, Newport, RI 02840",07/23/2011,"Explore the changing role of alcohol in Newport through stories of taverns, distillers, rum runners and more.",Museum & Shop at Brick Market,07/23/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,35th Annual Save The Bay Swim,"War College, Newport, RI 02840",07/23/2011,"Each year, approximately 750 participants (swimmers and kayakers) complete the 1.7 mile route from the Newport Naval Station to Potter’s Cove in Jamestown and then join us for our Completion Party held on the lawn of the Rhode Island Bridge Authority in Jamestown. Register to swim or volunteer at www.savebay.org/swim.",Newport Naval Station,07/23/2011,401-272-3540
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series Double Header,"4 Commercial Wharf, Newport, RI 02840",07/23/2011,"6pm & 9:15pm - Mega-sensation ventriloquist/comedian Jeff Dunham returns to the Newport Yachting Center with an all new show! This incredible show will feature his outrageous friends Achmed the Dead Terrorist, Peanut, Jose Jalapeno, Walter the grumpy retiree and many more hysterical characters at the Newport waterfront. This is a family-friendly show for all ages! $65.",Newport Yachting Center,07/23/2011,
http://gonewport.com/ViewPage.aspx?id=175,Rogues & Scoundrels History Walking Tour,"127 Thames Street, Newport, RI 02840",07/25/2011,"See where scoundrels lived, where pirates profited and where criminals were put on trial and punished. Find out why this colony was known as ""Rogue's Island."" Reservations requested. $12 per person.",Museum & Shop at Brick Market,07/25/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,"""Spirits and Stogies Wednesday""","1 Bellevue Avenue, Newport, RI 02840",07/27/2011,"Superior cigars matched with high quality spirits. A spirit expert passionately familiar with the featured cognac, brandy, port wine, single malt scotch, vodka or rum will be on-hand to spread the word about the unique nuances of each tasting selection. Small bites prepared by Rhode Island Chef of the Year, Executive Chef Kevin Thiele will be passed to complement each cigar and spirit. $35 per person. Limited seating. Advance ticket purchase requied. 6pm-8pm.",Top of Newport,07/27/2011,401-848-4824
http://gonewport.com/ViewPage.aspx?id=175,The Working Waterfront History Walking Tour,"415 Thames Street, Newport, RI 02840",07/28/2011,"Walk in the footsteps of the women and men -- sailors, merchants, immigrants -- who once lived and worked in the Lower Thames neighborhood on a tour that engages the senses. $12 per person. Departs at 11am.",NRF Museum Store,07/28/2011,401-324-6111
http://gonewport.com/ViewPage.aspx?id=175,Changing Shoes,"9 Freebody Street, Newport, RI 02840",07/28/2011,"Actress/playwright/author Tina Sloan (nurse Lillian Raines on CBS soap opera Guiding Light) performs her off-Broadway hit, Changing Shoes at 7 pm. Changing Shoes is a one-woman show about our beautiful, life-changing and sometimes difficult self-discoveries, as we get older and how to age with style, humor and grace. 25 years of Guiding Light clips and various movies and commercials accentuate the many pairs of shoes Ms. Sloan uses as a metaphor of life’s roles. Tickets on sale  May 2011.",Stanford White Theatre,07/28/2011,401849210
http://gonewport.com/ViewPage.aspx?id=175,Road to Independence History Walking Tour,"127 Thames Street, Newport, RI 02840",07/29/2011,"Riots and rebellion, enemies and allies! Learn about Newport in the years surrounding the American Revolution on this 11am walking tour. $12 per person. Reservations suggested.",Museum & Shop at Brick Market,07/29/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,George Wein's Newport Folk Festival,"P.O. Box 3865, Newport, RI 02840",07/31/2011,<strong><u></u></strong>,,07/29/2011,401-848-5055
http://gonewport.com/ViewPage.aspx?id=175,Cultural Survival Bazaar,"3852 Main Road, Tiverton Four Courners, RI 02878",07/31/2011,"10am-5pm.Free Admission. Rain or Shine! Multi-Cultural Fair Brings together Public Support For World's 370 Million Indigenous Peoples. Shop a variety of fairly traded products handmade by indigenous artisans in Africa, Asia, and the Americas. Enjoy live ""world"" music, live presentations & ethnic foods.",Tiverton Four Corners Art Center,07/30/2011,617-441-5417
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series,"4 Commercial Wharf, Newport, RI 02840",07/30/2011,The one and only “Queen of Mean” Lisa Lampanelli is returning to the Newport waterfront this summer for one show only at 7:30 pm.  Lampanelli has never been more popular or outrageous.  Her appearances on Howard Stern and Comedy Central Roasts are legendary.  Her 2010 HBO Special was a major hit.  Don’t miss this show!  Must be 16 years of age or older.,Newport Yachting Center,07/30/2011,800-745-3000
http://gonewport.com/ViewPage.aspx?id=175,Greenvale Vineyards Live Jazz Saturdays,"582 Wapping Road, Portsmouth, RI 02871",07/30/2011,"1pm-4pm. Greenvale will host live jazz musicians in their restored Stable turned Tasting Room. Event includes wine tasting, tours, and wine by the glass. Picnics and friendly dogs are welcomed!",Greenvale Vineyards,07/30/2011,401-847-3777
http://gonewport.com/ViewPage.aspx?id=175,Rogues & Scoundrels History Walking Tour,"127 Thames Street, Newport, RI 02840",07/30/2011,"See where scoundrels lived, where pirates profited and where criminals were put on trial and punished. Find out why this colony was known as ""Rogue's Island."" Reservations requested. $12 per person.",Museum & Shop at Brick Market,07/30/2011,401-841-8770
http://gonewport.com/ViewPage.aspx?id=175,"""Spring Fling: Our Salute to Broadway""","99 Narragansett Avenue, Jamestown, RI 02835",05/08/2011,"The Jamestown Community Chorus will present two performances of ""Spring Fling: Our Salute to Broadway"". The concert will feature music from Broadway musicals West Side Story, South Pacific, Fiddler on the Roof, Rent, Wicked, Phantom of the Opera, Sweet Charity, Man of La Mancha, and more, as well as singalongs from The Sound of Music, Peter Pan, and The Fantasticks. Saturday at 7:30pm and on Sunday at 3:00pm",Central Baptist Church,05/07/2011,401-423-1574
http://gonewport.com/ViewPage.aspx?id=175,Count Us In,"55 Bellvue Avenue, Newport, RI 02840",05/31/2011,"Features artists Margot Grosvenor, Holly Grosvenor and Terry Grosvenor will be exhibiting this May at Spring Bull Gallery. These women painters of the Grosvenor family bring another facet to an illustrious artistic family.  The three stand strong as painters in their own right and are not to be intimidated by anyone.",Spring Bull Gallery,05/07/2011,401-849-9166
http://gonewport.com/ViewPage.aspx?id=175,Mother's Day Brunch at Hyatt Regency Newport,"One Goat Island, Newport, RI 02840",05/08/2011,"Join Hyatt Regency Newport for a spectacular Mother's Day Brunch on Sunday, May 8, 2011 in our Grand Ballroom, complete with live music from Dick Lupino and Friends.",Hyatt Regency Newport Hotel & Spa,05/08/2011,401-851-3325
http://gonewport.com/ViewPage.aspx?id=175,30th Annual Knorr Great Chowder Cook-Off,"4 Commercial Wharf, Newport, RI 02840",06/04/2011,"Celebrating its 30th year, the legendary international chowder championship is the official kick off to summer! Enjoy all-you-can-eat samples of exotic and traditional chowders from across the country and beyond, and vote for the best in three categories - Clam, Seafood, and Creative. New this year - The Chowdahead Club! Gain access to a one-hour preview event before the crowds plus custom cocktails, and a Chowder Swag Bag full of goodies, With kids’ activities and three stages of entertainment, this is one clam-tastic event not to be missed. 12-6pm.",Newport Yachting Center,06/04/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: USA vs. Egypt","715 East Main Road, Portsmouth, RI 02871",06/04/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm.",Glen Farm Polo Grounds,06/04/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: New England Challenge","715 East Main Road, Portsmouth, RI 02871",06/11/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm.",Glen Farm Polo Grounds,06/11/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: USA vs. Scotland","715 East Main Road, Portsmouth, RI 02871",06/18/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm.",Glen Farm Polo Grounds,06/18/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,Guided Arboretum Tours: A Walk in the Woods with Dan Christina,"101 Ferry Road, Bristol, RI 02809",06/19/2011,"Bring Dad for a tour and discussion about some of the oldest and most significant trees at Blithewold. Join Assistant Grounds Manager and Certified Horticulturist Dan Christina for a “walk in the woods” as he reveals and discusses some of Blithewold’s horticultural treasures. $5 Member, $7 Non-member <br><br>Rain or Shine, please dress for the weather.","Blithewold Mansion, Gardens and Arboretum",06/19/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,The Newport Summer Comedy Series - Aziz Ansari,"4 Commercial Wharf, Newport, RI 02840",06/24/2011,"One of the most popular comedians in the business, Aziz Ansari makes his Newport Comedy Series debut this summer. Ansari is a co star, as Tom Haverford, in the NBC hit show Parks and Recreation. He hosted the 2010 MTV Movie Awards. Aziz created and starred in the critically acclaimed MTV sketch comedy show Human Giant. While his standup show is rated PG-13, it does contain some adult language. He is hysterical! 7:30pm. $43.",Newport Yachting Center,06/24/2011,800-745-3000
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: Newport vs. Boston","715 East Main Road, Portsmouth, RI 02871",06/25/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm.",Glen Farm Polo Grounds,06/25/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,Nantucket Nectars Sunset Music Series - Indigo Girls,"4 Commercial Wharf, Newport, RI 02840",06/25/2011,"It’s been two decades since the Indigo Girls launched their career with their independently released debut album, 1987’s Strange Fire.  Indigo Girls continue to celebrate their long-standing passion for live performance on their upcoming release, Staring Down the Brilliant Dream. Opening act: The Shadowboxers. $55 preferred and $35 standard seating. Courtyard acts start at 6pm and Main Stage acts start at 7pm.",Newport Yachting Center,06/25/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series - John Pinette,"4 Commercial Wharf, Newport, RI RI",07/02/2011,John Pinette is arguably the funniest standup comedian in the country. He returns to the Newport waterfront for the first time in 10 years. It promises to be a most memorable show. 7:30pm. $35.,Newport Yachting Center,07/02/2011,800-745-3000
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: USA vs. Kenya","715 East Main Road, Portsmouth, RI 02871",07/02/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm. 5pm",Glen Farm Polo Grounds,07/02/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,Feathered Friends Series at Blithewold: Bird Feeder Workshop,"101 Ferry Road, Bristol, RI 02809",07/02/2011,"Join Blithewold’s Director of Horticulture Fred Perry at this simple, hands-on bird feeder building workshop, suitable for children 5 and up if accompanied by a parent or chaperone. All materials are provided in class. Please bring hammers if you have them and be prepared to use them! Pre-registration is preferred. Space is limited so reserve early.  <br><br>Per feeder: $15 Members, $20 Non-members. More than one person may work on each project.","Blithewold Mansion, Gardens and Arboretum",07/02/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series - Bob Saget,"4 Commercial Wharf, Newport, RI 02840",07/07/2011,"Yes, Bob Saget has starred in many popular TV show, including two of the most family-friendly shows network TV has ever produced, “Full House” and “America’s Funniest Home Videos”, but he’s also been an out of his mind, standup comedian for the past 30 years. From his HBO Special, “That Ain’t Right” to his scene-stealing cameos in “Entourage” and “The Aristocrats,” it’s always effective as Saget embraces his dark side. 7:30pm. $35.",Newport Yachting Center,07/07/2011,800-745-3000
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: Newport vs. Dallas","715 East Main Road, Portsmouth, RI 02871",07/09/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm. 5pm",Glen Farm Polo Grounds,07/09/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,Nantucket Nectars Sunset Music Series - Bela Fleck & The Flecktones,"4 Commercial Wharf, Newport, RI 02840",07/09/2011,"Groundbreaking banjoist/composer/bandleader Béla Fleck has reconvened the original Béla Fleck & The Flecktones', the extraordinary initial line-up of his incredible combo. Rocket Science marks the first recording by the first fab four Flecktones in almost two decades. Special guest: Abigail Wasburn. $48 preferred and $35 standard seating. Courtyard acts start at 6pm and Main Stage acts start at 7pm.",Newport Yachting Center,07/09/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,Nantucket Nectars Sunset Music Series - An Evning with moe,"4 Commercial Wharf, Newport, RI RI",07/14/2011,"From modest beginnings in a Buffalo basement over two decades ago to today’s multifaceted success, the members of moe. have never lost sight of the earnest, elemental goals that they aspired to from their very first show: to deliver honest, heartfelt music and to ensure the audience has a good time. $45 preferred and $30 standard seating. Courtyard acts start at 6pm and Main Stage acts start at 7pm.",Newport Yachting Center,07/14/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: USA vs. Ireland","715 East Main Road, Portsmouth, RI 02871",07/16/2011,"Summertime polo matches are one of Newport’s most popular attractions & grandest traditions, dating back more than 130 years.  Minutes from downtown, the Newport International Polo Series, Presented by 41° North, features teams from around the world competing against USA.  Great entertainment for all ages; every Saturday at 5pm, June thru Sept.  An Asado lamb roast dinner will follow the Irish match; dinner reservations required in advance, online only. Match tickets sold online or upon entry.",Glen Farm Polo Grounds,07/16/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,24th Annual Tiverton Four Corners Arts & Artisan Festival,"3948 Main Road, Tiverton, RI 02878",07/16/2011,"Tiverton Four Corners is once again proud to present their Annual Arts & Artisan Festival from 10am-4pm. Now in its 24th year, this festival has seen some of the best local and regional artists display their works and this year will be no exception! A boutique Arts & Artisan festival set in the beautiful Mill Pond Area of the Historic Tiverton Four Corners Village. Tthis festival should not be missed! Rain date: July 17.",Tiverton Four Corners,07/16/2011,401-533-3211
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series - Steven Wright,"4 Commercial Wharf, Newport, RI 02840",07/21/2011,"Steven Wright has been an audience favorite since he impressed Johnny Carson on the Tonight Show nearly 30 years ago. This Oscar-winning actor and comedian is known for his sensational wit and wisdom with a distinctly lethargic voice and slow, deadpan delivery of ironic, full of soft goal and sometimes nonsensical jokes. Steven appears regularly on The Late Late Show with Craig Ferguson. His Newport debut should be a memorable one! 7:30pm.",Newport Yachting Center,07/21/2011,800-745-3000
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: Newport Cup","715 East Main Road, Portsmouth, RI 02871",07/23/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm. 5pm",Glen Farm Polo Grounds,07/23/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series - Jeff Dunham,"4 Commercial Wharf, Newport, RI 02840",07/23/2011,"Jeff Dunham‘s television specials and series have been the highest rated programming in Comedy Central history, his DVD sales have reached six million units, his videos have received a half a billion views on YouTube, and his live concerts have become mega-events played in front of sold-out arenas worldwide. No wonder Time Magazine wrote that he is “the most popular comedian in the United States” and Forbes named him to its celebrity 100 list of most powerful entertainers two years running. 6pm & 9:15pm. $65.",Newport Yachting Center,07/23/2011,
http://gonewport.com/ViewPage.aspx?id=175,Wine Tasting at Blithewold Mansion: Rosés in the Rose Garden,"101 Ferry Road, Bristol, RI 02809",07/28/2011,"What better wine for a lovely sun-filled summer evening then a light, crisp, refreshing, dry rosé? These wines have been enjoying increasing popularity, as they tease the palate with the subtle notes of berries and the scent of roses. Join us in Blithewold’s Rose Garden for a rosé wine tasting, and enjoy them paired with appropriate cheeses. Maria, owner of Newport Wine Cellar, will be on hand to talk about these delightful wines.","Blithewold Mansion, Gardens and Arboretum",07/28/2011,401-253-2707
http://gonewport.com/ViewPage.aspx?id=175,Nantucket Nectars Sunset Music Series - Doobie Brothers,"4 Commercial Wharf, Newport, RI RI",07/29/2011,"There’s no separating the unparalleled legacy of the Doobie Brothers from their upcoming HOR Records release World Gone Crazy – not that anyone would want to. Nevertheless, the new album may be most remarkable for the extent to which it stands completely on its own. Yes, World Gone Crazy is another chapter in one of the great American music stories, but it’s neither comeback nor nostalgia.  $75 preferred and $55 standard seating. Courtyard acts start at 6pm and Main Stage acts start at 7pm.",Newport Yachting Center,07/29/2011,401-846-1600
http://gonewport.com/ViewPage.aspx?id=175,"Newport International Polo Series, Presented by 41°North: Newport vs. New York","715 East Main Road, Portsmouth, RI 02871",07/30/2011,"Summertime polo matches are one of Newport’s most popular attractions & greatest traditions, dating back more than 130 years to the Gilded Age.  This legacy continues today with the Newport International Polo Series, Presented by 41° North.  Only minutes from downtown Newport, these exciting public exhibition polo matches feature teams from around the world competing against USA.  Great entertainment for all ages; every Saturday from June through September at the polo grounds of Glen Farm. 5pm",Glen Farm Polo Grounds,07/30/2011,401-846-0200
http://gonewport.com/ViewPage.aspx?id=175,Newport Summer Comedy Series - Lisa Lampanelli,"4 Commercial Wharf, Newport, RI 02840",07/30/2011,"Lisa Lampanelli is Comedy’s Lovable Queen of Mean. Heralded as “more than a standup — a standout,” by comedy legend Jim Carrey, Lampanelli is a cross between Don Rickles, Archie Bunker, and a vial of estrogen. She even won accolades from The King of All Media Howard Stern, who called her “a true original and a brilliant comedy mind who’ll steal the show every time.” 7:30pm. $45.50",Newport Yachting Center,07/30/2011,800-745-3000
