venueLink,hours,phone,latitude,moreInfo,venue,time,price,description,address,name,startDate,city,image,endDate,state,longitude
http://www.thestranger.com/seattle/studio-seven/Location?oid=24196,,(206) 286-1312,47.57453,http://www.thestranger.com/seattle/Event?event=7581015,Studio Seven,7 pm.,,,110 S Horton &nbsp;&nbsp;,"Blackfield, Guests",05/31/2011,Seattle,,05/31/2011,WA,-122.33388
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=4266899,Contour,,,,807 First Ave &nbsp;&nbsp;,Underground Heat:                                       Guests,05/23/2011,Seattle,,05/23/2011,WA,-122.33521
http://www.thestranger.com/seattle/hard-rock-cafe/Location?oid=3495210,"Sun-Thurs  11 am-11 pm, Fri-Sat  11 am-2 am",(206) 204-2233,47.60893,http://www.thestranger.com/seattle/Event?event=7418174,Hard Rock Cafe,,Free,,116 Pike Street &nbsp;&nbsp;,Open Mic:                                       Guests,05/23/2011,Seattle,,05/23/2011,WA,-122.33986
http://www.thestranger.com/seattle/lo-fi-performance-gallery/Location?oid=24231,,(206) 254-2824,47.62237,http://www.thestranger.com/seattle/Event?event=1786070,Lo-Fi Performance Gallery,,,,429 Eastlake Ave E &nbsp;&nbsp;,Shitty Mondays: Beatmaker Open Mic:                                       Guests,05/23/2011,Seattle,,05/23/2011,WA,-122.3293
http://www.thestranger.com/seattle/macs-triangle-pub/Location?oid=5710692,,(206) 763-0714,47.5181,http://www.thestranger.com/seattle/Event?event=6856070,Mac's Triangle Pub,,Free,,9454 Delridge Way SW &nbsp;&nbsp;,Jazz and Blues Night:                                       Guests,05/23/2011,Seattle,,05/23/2011,WA,-122.3556
http://www.thestranger.com/seattle/crocodile/Location?oid=23881,,info@thecrocodile.com,47.61349,http://www.thestranger.com/seattle/Event?event=7345209,Crocodile,8 pm.,$15,,2200 Second Ave &nbsp;&nbsp;,"Cunninlynguists, Homeboy Sandman, TonDeff, Blue Sky Black Death",05/15/2011,2200 Second Ave,http://www.thestranger.com/binary/16bc/CUNNIN_110515_TN.jpg1300925966-original.jpg,05/15/2011,WA,-122.34443
http://www.thestranger.com/seattle/bilbao-tapas-bar/Location?oid=255928,,(206) 547-5034,47.66153,http://www.thestranger.com/seattle/Event?event=5315532,Bilbao Tapas Bar,8 pm.,Free,,4500 Ninth Ave NE &nbsp;&nbsp;,Flamenco:                                       Esther Marion,05/06/2011,Seattle,,05/06/2011,WA,-122.31818
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924571,2 Bit Saloon,,$5,,4818 17th Ave NW &nbsp;&nbsp;,Metal Monday:                                       Guests,06/06/2011,Seattle,,06/06/2011,WA,-122.3788
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=4266899,Contour,,,,807 First Ave &nbsp;&nbsp;,Underground Heat:                                       Guests,06/06/2011,Seattle,,06/06/2011,WA,-122.33521
http://www.thestranger.com/seattle/qwest-field-seahawks-stadium/Location?oid=24987,,381-7555,47.59506,http://www.thestranger.com/seattle/Event?event=5051920,Qwest Field / Seahawks Stadium,,$33.50-$253.50 (plus fees),,800 Occidental Ave S &nbsp;&nbsp;,"U2, Lenny Kravitz",06/04/2011,Seattle,,06/04/2011,WA,-122.33299
http://www.thestranger.com/seattle/neighbours-underground/Location?oid=24964,,324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=7139883,Neighbours Underground,,,,1509 Broadway &nbsp;&nbsp;,"Club Vogue:                                       DJ Chance, DJ Eternal Darkness",05/07/2011,Seattle,,05/07/2011,WA,-122.321
http://www.thestranger.com/seattle/amore-infused/Location?oid=7243148,"Mon-Thurs 11 am-1 am, Fri 11 am-2 am, Sat 9 am-2 am, Sun 9 am-1 am",(206) 770-0606,47.61767,http://www.thestranger.com/seattle/Event?event=7958926,Amore Infused,,,,522 Wall Street &nbsp;&nbsp;,Rotating DJs,05/14/2011,Seattle,,05/14/2011,WA,-122.34519
