phone,website,moreInfo,location,startDate,name,venue,description,image,endDate
,http://www.sandiego.org/eventurl/9430,http://www.sandiego.org/event/Visitors/9430,Downtown,10/30/2010,Counter Cultures: The Secret Lives of Games,San Diego Museum of Man,"See over a hundred different board, card, and tile games from all over the world. Learn about the history of games and why we love to play them so much. Step onto a floor-sized game board and travel along spaces that take you through the exhibit! Or rest your feet in our players lounge and play some of your favorite boardgames.",,04/11/2011
,http://www.sandiego.org/eventurl/2725,http://www.sandiego.org/event/Visitors/2725,Downtown,10/30/2010,18th Annual Sea Chantey Festival  - Dates TBD,Maritime Museum of San Diego,"For centuries, sailor's have honed their shipboard skills to the cadence of songs recounting the adventure, tragedy and romance of life at sea. These ""sea chanteys"" come to life in a dramatic way on board the majestic sailing ship Star of India. <br />  The Maritime Museum of San Diego, along with San Diego Folk Heritage, presents the 18th Annual Sea Chantey Fest. This year's lineup TBD",http://www.sandiego.org/images/display.php?id=4318,06/17/2011
,http://www.sandiego.org/eventurl/9492,http://www.sandiego.org/event/Visitors/9492,Downtown,10/30/2010,Strange Bones: Curiosities of the Human Skeleton,San Diego Museum of Man,"This exhibition will focus on the many different strange, odd, and curious things that happen to our skeletons.  In addition to information on bone remodeling and adaptation, examples of skeletal congenital anomalies, diseases that disfigure the skeleton, strange healing patterns of traumatic injuries, and cultural modification of the skeleton and teeth will be highlighted.  This exhibition will scientifically focus on how the human skeleton is extremely interesting and adaptable, and will teach our visitors about the biological forces behind certain skeletal diseases and disfiguration.",,09/06/2011
,http://www.sandiego.org/eventurl/9570,http://www.sandiego.org/event/Visitors/9570,,11/10/2010,Art of Elan Season 4: One Voice,Art of Elan,"For the past 3 years, Art of Élan has been filling the San Diego Museum of Art’s Hibben Gallery with adventurous music lovers in search of an innovative approach to classical music.  Led by San Diego Symphony musicians Kate Hatmaker and Demarre McGill, Art of Élan has not disappointed. Their creative one-hour programming has helped break down barriers that surround classical music. The five concert 2010-11 Season promises to continue to engage and energize audiences under the heading of “One Voice."" <br />  <br />  See website for more info. Concert dates are: Oct 19, Nov 30, Jan 18, March 8 and May 3. All at 7 pm at San Diego Museum of Art",http://www.sandiego.org/images/display.php?id=8633,05/04/2011
619-232-6203,http://www.sandiego.org/eventurl/5876,http://www.sandiego.org/event/Visitors/5876,,11/10/2010,Creating an Artistic Basis:  Local Artists Groups from the Early 20th Century,Museum of San Diego History and Research Library,"Entering the 20th century, the City of San Diego experienced tremendous growth and development.   In a time of population increase and economic diversification, local artists groups began to shine.  Join us for a look at the work of four unique groups of local artists that helped shape San Diego's artistic identity during the first half of the 20th century.  All artworks on view are from the vast holdings of the San Diego Fine Art Collection.",,04/06/2011
(619) 232-6203,http://www.sandiego.org/eventurl/5809,http://www.sandiego.org/event/Visitors/5809,,11/10/2010,Dressing the Part:  Costume Design at the Old Globe Theatre,Museum of San Diego History and Research Library,"San Diego History Center teams up with the Old Globe Theatre for a dynamic and engaging exhibition that highlights the entire costume design process for main stage productions.  Guests will see first-hand through video footage, sketch books, fabric swatches, dress forms, etc. how the vision of costume designers comes to fruition in final costume pieces on stage.  Hands-on activities invite guests to try on real costumes made by the Old Globe Costume Shop, as well as to bring those costumes to life by acting out their own created scenes on our interactive stage.  This exhibition commemorates the 75th anniversary of the Old Globe Theatre.",,04/11/2011
619-232-6203,http://www.sandiego.org/eventurl/5985,http://www.sandiego.org/event/Visitors/5985,,11/10/2010,History for Half Pints,Museum of San Diego History and Research Library,"Children, ages 3 to 6, and a favorite adult of their choosing are invited to share some fun-filled, hands-on adventures, which will connect them to the important people, places, and events that have shaped San Diego’s history. Each ""History for Half Pints"" program includes a story time, an outdoor experience (weather permitting), interactive play and a craft project which can be taken home.  Children must be accompanied by an adult during each program.",,12/30/2011
,,http://www.sandiego.org/event/Visitors/9685,Downtown,11/10/2010,Zandra Rhodes -- A Lifelong Love Affair with Textiles,Mingei International Museum,"Since the 1960s, this internationally renowned British designer, who lives and works half the year in the San Diego area, has been creating imaginative, colorful fabrics and clothing. This retrospective will present her textiles as well as high fashion garments she has created. Rhodes will also select textiles or objects from a number of the cultures represented in Mingei International’s collection to display alongside her work, initiating a lively conversation about influences and inspirations. The exhibition has previously been seen in London, Italy, Australia, and Mexico City.",,04/03/2011
,http://www.sandiego.org/eventurl/9430,http://www.sandiego.org/event/Visitors/9430,Downtown,11/10/2010,Counter Cultures: The Secret Lives of Games,San Diego Museum of Man,"See over a hundred different board, card, and tile games from all over the world. Learn about the history of games and why we love to play them so much. Step onto a floor-sized game board and travel along spaces that take you through the exhibit! Or rest your feet in our players lounge and play some of your favorite boardgames.",,04/11/2011
,http://www.sandiego.org/eventurl/2725,http://www.sandiego.org/event/Visitors/2725,Downtown,11/10/2010,18th Annual Sea Chantey Festival  - Dates TBD,Maritime Museum of San Diego,"For centuries, sailor's have honed their shipboard skills to the cadence of songs recounting the adventure, tragedy and romance of life at sea. These ""sea chanteys"" come to life in a dramatic way on board the majestic sailing ship Star of India. <br />  The Maritime Museum of San Diego, along with San Diego Folk Heritage, presents the 18th Annual Sea Chantey Fest. This year's lineup TBD",http://www.sandiego.org/images/display.php?id=4318,06/17/2011
,http://www.sandiego.org/eventurl/9492,http://www.sandiego.org/event/Visitors/9492,Downtown,11/10/2010,Strange Bones: Curiosities of the Human Skeleton,San Diego Museum of Man,"This exhibition will focus on the many different strange, odd, and curious things that happen to our skeletons.  In addition to information on bone remodeling and adaptation, examples of skeletal congenital anomalies, diseases that disfigure the skeleton, strange healing patterns of traumatic injuries, and cultural modification of the skeleton and teeth will be highlighted.  This exhibition will scientifically focus on how the human skeleton is extremely interesting and adaptable, and will teach our visitors about the biological forces behind certain skeletal diseases and disfiguration.",,09/06/2011
,http://www.sandiego.org/eventurl/10064,http://www.sandiego.org/event/Visitors/10064,,12/08/2010,From Page to Stage: Portraits of Jewish Literary Figures in Film,Gotthelf Art Gallery,"The Gotthelf Art Gallery, part of the San Diego Center for Jewish Culture at the Lawrence Family Jewish Community Center, Jacobs Family Campus, is pleased to announce the solo exhibition John David Ratajkowski – From Page to Stage: Portraits of Jewish Literary Figures in Film, running December 8, 2010 – February 23, 2011.  Art is for sale, with all proceeds benefiting the artist and the Gotthelf Art Gallery.<br />  <br />  An opening night reception with the artist will be held on Wednesday, December 8th at 7:30 p.m.  The reception is free and open to the public .  <br />  <br />  The history of the Jewish figure in American cinema is rich and evocative. Particularly outstanding have been films based on Jewish characters from literature. It is these literary characters translated to film that artist John David Ratajkowski takes as the subject for his series of portraits.<br />  <br />  John David Ratajkowski  Growing up in the 1950’s in the seaside town of Coronado, California, painter John David Ratajkowski remembers “being able to draw anything I could see.”  Fascinated as a boy by all variety of materials, Ratajkowski was early on adept at painting, sculpture, ceramics, printmaking, lithography.  He recalls that the key attraction for him in every case was the compelling desire “to make”—whatever the media.<br />  Ratajkowski’s experiments in abstract work have powerfully impacted his portraiture.  The current series of portraits of Jewish literary figures depicted in film brings together Ratajkowski’s abstract painting techniques with his long-time work in the portrait.  Ratajkowski’s work appears in private and corporate collections; he is represented by the Blue Leaf Gallery in Dublin, Ireland, and the CJ Gallery in San Diego, California.",http://www.sandiego.org/images/display.php?id=9003,02/23/2011
