allDates,moreInfoLink,name,address,city,price,description,venueName,state,image
03/20/2011,http://www.villagevoice.com/events/dm3-the-insomniacs-the-chevelles-2439980/,DM3+the Insomniacs+the Chevelles,1039 Washington St.,Hoboken,$10,,Maxwell's,NJ,
03/20/2011,http://www.villagevoice.com/events/las-robertas-german-measles-mainland-fever-2445043/,Las Robertas+German Measles+Mainland Fever,289 Kent Ave.,Brooklyn,$8-$10,,Glasslands Gallery,NY,
03/20/2011,http://www.villagevoice.com/events/april-smith-and-the-great-picture-show-2434596/,April Smith & the Great Picture Show,61 Wythe Ave.,Brooklyn,free,,Brooklyn Bowl,NY,
03/20/2011,http://www.villagevoice.com/events/juan-wauters-b-shropshire-teardrops-2445064/,Juan Wauters+B. Shropshire+Teardrops,245 Grand Street,Brooklyn,$6,,Bruar Falls,NY,
03/20/2011,http://www.villagevoice.com/events/johanna-samuels-john-witherow-the-go-round-2444858/,Johanna Samuels+John Witherow+the Go Round,709 Lorimer St.,Brooklyn,free,,Pete's Candy Store,NY,
03/20/2011,http://www.villagevoice.com/events/skeletons-nautical-almanac-bereangere-maximin-and-chuck-bettis-2445005/,Skeletons+Nautical Almanac+Bereangere Maximin & Chuck Bettis,49 S. 2nd St.,Brooklyn,$7,,Death By Audio,NY,
03/20/2011,http://www.villagevoice.com/events/mikey-jarrett-peter-ranks-rob-symeonn-2444921/,Mikey Jarrett+Peter Ranks+Rob Symeonn,214 Sullivan St.,New York,$10,,Sullivan Hall,NY,
03/21/2011,http://www.villagevoice.com/events/frankie-and-the-heartstrings-2439999/,Frankie & the Heartstrings,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/21/2011,http://www.villagevoice.com/events/majorleans-dust-office-old-monk-2444877/,Majorleans+Dust Office+Old Monk,158 Ludlow St.,New York,$8,,Pianos,NY,
03/21/2011,http://www.villagevoice.com/events/the-river-james-reni-lane-2434533/,The River James+Reni Lane,327 Bowery,New York,,,Bowery Electric,NY,
03/21/2011,http://www.villagevoice.com/events/street-chant-2434620/,Street Chant,152 Ludlow St.,New York,$6,,Cake Shop,NY,
03/21/2011,http://www.villagevoice.com/events/cut-your-teeth-2439291/,Cut Your Teeth,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/21/2011,http://www.villagevoice.com/events/the-london-souls-jump-into-the-gospel-zongo-junction-2434598/,The London Souls+Jump Into the Gospel+Zongo Junction,61 Wythe Ave.,Brooklyn,$5,,Brooklyn Bowl,NY,
03/21/2011,http://www.villagevoice.com/events/praha-depart-the-taste-2445070/,Praha Depart+the Taste,105 Eldridge St.,New York,$5,,Fontana's,NY,
03/22/2011,http://www.villagevoice.com/events/aunt-martha-jason-crosby-the-lumineers-2439306/,Aunt Martha+Jason Crosby+the Lumineers,154 Ludlow St.,New York,,,Living Room,NY,
03/22/2011,http://www.villagevoice.com/events/cold-2445083/,Cold,127 E. 23rd St.,New York,$18,,Gramercy Theater,NY,
03/22/2011,http://www.villagevoice.com/events/return-to-mono-the-assembly-line-makeshift-lullaby-2434534/,Return to Mono+the Assembly Line+Makeshift Lullaby,327 Bowery,New York,,,Bowery Electric,NY,
03/22/2011,http://www.villagevoice.com/events/atlantic-pacific-marc-pinansky-2445104/,Atlantic+Pacific+Marc Pinansky,249 4th Avenue,Brooklyn,$10,,The Rock Shop,NY,
03/22/2011,http://www.villagevoice.com/events/cheval-sombre-jump-into-the-gospel-polock-2444878/,Cheval Sombre+Jump into the Gospel+Polock,158 Ludlow St.,New York,$8,,Pianos,NY,
03/22/2011,http://www.villagevoice.com/events/johanna-and-the-dusty-floor-visualizations-2444860/,Johanna & the Dusty Floor+Visualizations,709 Lorimer St.,Brooklyn,free,,Pete's Candy Store,NY,
03/22/2011,http://www.villagevoice.com/events/starscream-fiasco-george-and-jonathan-2444991/,Starscream+Fiasco+George & Jonathan,125 E. 11th St.,New York,$7-$10,,Webster Hall,NY,
03/22/2011,http://www.villagevoice.com/events/william-tyler-d-charles-speer-2445065/,William Tyler+D. Charles Speer,245 Grand Street,Brooklyn,$8,,Bruar Falls,NY,
03/22/2011,http://www.villagevoice.com/events/british-sea-power-a-classic-education-eamon-hamilton-2444628/,British Sea Power+A Classic Education+Eamon Hamilton,66 N. 6th St.,Brooklyn,$15,,Music Hall of Williamsburg,NY,
03/22/2011,http://www.villagevoice.com/events/c-spencer-yeh-and-ben-hall-wally-shoup-goblin-war-trio-2445100/,C.Spencer Yeh & Ben Hall+Wally Shoup+Goblin War Trio,484 Union Ave.,Brooklyn,,,Union Pool,NY,
03/22/2011,http://www.villagevoice.com/events/dead-north-baby-erection-ritz-riot-2445006/,Dead North+Baby Erection+Ritz Riot,49 S. 2nd St.,Brooklyn,$7,,Death By Audio,NY,
03/22/2011,http://www.villagevoice.com/events/nick-johnson-project-2439296/,Nick Johnson Project,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/22/2011,http://www.villagevoice.com/events/soft-city-my-little-pony-2434621/,Soft City+My Little Pony,152 Ludlow St.,New York,$7,,Cake Shop,NY,
03/22/2011,http://www.villagevoice.com/events/the-hours-the-sheepdogs-2440000/,The Hours+the Sheepdogs,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/23/2011,http://www.villagevoice.com/events/travie-mccoy-2445084/,Travie McCoy,127 E. 23rd St.,New York,$19,,Gramercy Theater,NY,
03/23/2011,http://www.villagevoice.com/events/brother-devin-therriault-2453554/,Brother+Devin Therriault,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/23/2011,http://www.villagevoice.com/events/commander-cody-chaz-depaolo-mcmule-2434473/,Commander Cody+Chaz Depaolo+McMule,237 W. 42nd St.,New York,$20-$25,,B.B. King Blues Club & Grill,NY,
03/23/2011,http://www.villagevoice.com/events/zemaria-sweet-jane-vampillia-2453785/,Zemaria+Sweet Jane+Vampillia,158 Ludlow St.,New York,$8,,Pianos,NY,
03/23/2011,http://www.villagevoice.com/events/ian-overa-and-the-sleepwalkers-mcgowan-and-sugarwolf-gladshot-2434535/,Ian Overa & the Sleepwalkers+McGowan & Sugarwolf+Gladshot,327 Bowery,New York,,,Bowery Electric,NY,
03/23/2011,http://www.villagevoice.com/events/richard-ashcroft-2434587/,Richard Ashcroft,6 Delancey St.,New York,$25,,Bowery Ballroom,NY,
03/23/2011,http://www.villagevoice.com/events/elephant-6-holiday-surprise-tour-2453211/,'Elephant 6 Holiday Surprise Tour',158 Bleecker St.,New York,sold out,,(le) Poisson Rouge,NY,
03/23/2011,http://www.villagevoice.com/events/lucy-and-the-popsonics-amber-landing-2445071/,Lucy & the Popsonics+Amber Landing,105 Eldridge St.,New York,$7,,Fontana's,NY,
03/23/2011,http://www.villagevoice.com/events/silje-nes-mira-cook-2434622/,Silje Nes+Mira Cook,152 Ludlow St.,New York,$8,,Cake Shop,NY,
03/23/2011,http://www.villagevoice.com/events/surprise-me-mr-davis-washington-2434501/,Surprise Me Mr. Davis+Washington,149 7th St.,Brooklyn,$15,,Bell House,NY,
03/23/2011,http://www.villagevoice.com/events/the-ludlow-thieves-great-dog-almighty-2453537/,The Ludlow Thieves+Great Dog Almighty,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/23/2011,http://www.villagevoice.com/events/rumblers-kid-nichols-ebonie-smith-2453306/,Rumblers+Kid Nichols+Ebonie Smith,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/23/2011,http://www.villagevoice.com/events/pterodactyl-plains-good-rester-2453735/,Pterodactyl Plains+Good Rester,709 Lorimer St.,Brooklyn,,,Pete's Candy Store,NY,
03/24/2011,http://www.villagevoice.com/events/the-dirty-heads-2445226/,The Dirty Heads,17 Irving Pl.,New York,$20,,Irving Plaza,NY,
03/24/2011,http://www.villagevoice.com/events/jarboe-vampillia-mans-gin-2434683/,Jarboe+Vampillia+Man's Gin,98-104 Meserole Ave.,Brooklyn,$12,,Europa Night Club,NY,
03/24/2011,http://www.villagevoice.com/events/sick-puppies-2445085/,Sick Puppies,127 E. 23rd St.,New York,$23,,Gramercy Theater,NY,
03/24/2011,http://www.villagevoice.com/events/j-mascis-kurt-vile-and-the-violators-call-of-the-wild-2453563/,J Mascis+Kurt Vile & the Violators+Call of the Wild,217 E. Houston St.,New York,sold out,,Mercury Lounge,NY,
03/24/2011,http://www.villagevoice.com/events/the-beauties-the-winter-sounds-the-sheepdogs-2453790/,The Beauties+the Winter Sounds+the Sheepdogs,158 Ludlow St.,New York,$8,,Pianos,NY,
03/24/2011,http://www.villagevoice.com/events/big-troubles-twerps-guy-blackman-2434623/,Big Troubles+Twerps+Guy Blackman,152 Ludlow St.,New York,$8,,Cake Shop,NY,
03/24/2011,http://www.villagevoice.com/events/the-damnwells-harper-blynn-2434588/,The Damnwells+Harper Blynn,6 Delancey St.,New York,$15,,Bowery Ballroom,NY,
03/24/2011,http://www.villagevoice.com/events/jason-myles-goss-dietrich-strauss-jason-anderson-2453740/,Jason Myles Goss+Dietrich Strauss+Jason Anderson,709 Lorimer St.,Brooklyn,,,Pete's Candy Store,NY,
03/24/2011,http://www.villagevoice.com/events/andy-stack-frankenpine-mark-and-lola-2453714/,Andy Stack+Frankenpine+Mark & Lola,159 E. Houston St.,New York,,,National Underground,NY,
03/24/2011,http://www.villagevoice.com/events/stryper-zo2-2434474/,Stryper+ZO2,237 W. 42nd St.,New York,$30-$35,,B.B. King Blues Club & Grill,NY,
03/24/2011,http://www.villagevoice.com/events/the-one-and-nines-fairmont-the-shake-2453465/,The One & Nines+Fairmont+the Shake,1039 Washington St.,Hoboken,$8,,Maxwell's,NJ,
03/24/2011,http://www.villagevoice.com/events/radar-fiction-los-petardos-ledo-la-vaina-2453319/,Radar Fiction+Los Petardos+Ledo La Vaina,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/25/2011,http://www.villagevoice.com/events/helmet-saint-vitus-2445236/,Helmet+Saint Vitus,17 Irving Pl.,New York,$32,,Irving Plaza,NY,
03/25/2011,http://www.villagevoice.com/events/tear-it-up-last-in-line-the-cell-mates-2434684/,Tear It Up+Last in Line+the Cell Mates,98-104 Meserole Ave.,Brooklyn,$10,,Europa Night Club,NY,
03/25/2011,http://www.villagevoice.com/events/benny-landa-and-friends-the-audible-dark-sarah-colb-2453715/,Benny Landa & Friends+the Audible Dark+Sarah Colb,159 E. Houston St.,New York,,,National Underground,NY,
03/25/2011,http://www.villagevoice.com/events/mancie-latvian-radio-the-grand-2434437/,Mancie+Latvian Radio+the Grand,95 Stanton St.,New York,,,Arlene's Grocery,NY,
03/25/2011,http://www.villagevoice.com/events/matt-wertz-2445087/,Matt Wertz,127 E. 23rd St.,New York,$15,,Gramercy Theater,NY,
03/25/2011,http://www.villagevoice.com/events/the-gypsy-west-peck-pillow-theory-2434536/,The Gypsy West+Peck+Pillow Theory,327 Bowery,New York,,,Bowery Electric,NY,
03/25/2011,http://www.villagevoice.com/events/if-by-yes-summer-fiction-2453605/,If By Yes+Summer Fiction,217 E. Houston St.,New York,$12-$15,,Mercury Lounge,NY,
03/25/2011,http://www.villagevoice.com/events/denny-love-matt-beilis-2434632/,Denny Love+Matt Beilis,285 W. Broadway,New York,$10-$12,,Canal Room,NY,
03/25/2011,http://www.villagevoice.com/events/electric-bubblebath-brilliant-coroners-2445073/,Electric Bubblebath+Brilliant Coroners,105 Eldridge St.,New York,$7,,Fontana's,NY,
03/25/2011,http://www.villagevoice.com/events/ghost-ghost-wojcik-steel-phantoms-2453791/,Ghost Ghost+Wojcik+Steel Phantoms,158 Ludlow St.,New York,$8,,Pianos,NY,
03/25/2011,http://www.villagevoice.com/events/madame-trashy-aj-phillips-medicine-woman-roots-ensemble-2453741/,Madame Trashy+AJ Phillips+Medicine Woman Roots Ensemble,709 Lorimer St.,Brooklyn,,,Pete's Candy Store,NY,
03/25/2011,http://www.villagevoice.com/events/perpetual-groove-zoogma-2434600/,Perpetual Groove+Zoogma,61 Wythe Ave.,Brooklyn,$10,,Brooklyn Bowl,NY,
03/25/2011,http://www.villagevoice.com/events/tog-religious-to-damn-happy-new-year-2434624/,Tog+Religious To Damn+Happy New Year,152 Ludlow St.,New York,$10,,Cake Shop,NY,
03/25/2011,http://www.villagevoice.com/events/venus-vegas-the-unb-life-without-warning-2434649/,Venus Vegas+the UNB+Life Without Warning,121 W. 45th St.,New York,,,Connolly's Pub,NY,
03/25/2011,http://www.villagevoice.com/events/j-mascis-kurt-vile-and-the-violators-2453679/,J Mascis+Kurt Vile & the Violators,66 N. 6th St.,Brooklyn,$20,,Music Hall of Williamsburg,NY,
03/25/2011,http://www.villagevoice.com/events/trophy-wives-life-size-maps-whoarfrost-2453332/,Trophy Wives+Life Size Maps+Whoarfrost,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/25/2011,http://www.villagevoice.com/events/brother-2453474/,Brother,1039 Washington St.,Hoboken,$10,,Maxwell's,NJ,
03/25/2011,http://www.villagevoice.com/events/the-wellington-papers-spirit-animal-2453588/,The Wellington Papers+Spirit Animal,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/25/2011,http://www.villagevoice.com/events/travis-barker-mix-master-mike-2445088/,Travis Barker+Mix Master Mike,127 E. 23rd St.,New York,$25,,Gramercy Theater,NY,
03/26/2011,http://www.villagevoice.com/events/urban-waste-ultra-violence-step-2-far-2434689/,Urban Waste+Ultra Violence+Step 2 Far,98-104 Meserole Ave.,Brooklyn,$10,,Europa Night Club,NY,
03/26/2011,http://www.villagevoice.com/events/sister-sparrow-and-the-dirty-birds-liz-and-band-a-locomotive-2453750/,Sister Sparrow & the Dirty Birds+Liz & Band+A Locomotive,709 Lorimer St.,Brooklyn,,,Pete's Candy Store,NY,
03/26/2011,http://www.villagevoice.com/events/tres-mts--2445132/,Tres Mts.,127 E. 23rd St.,New York,$29,,Gramercy Theater,NY,
03/26/2011,http://www.villagevoice.com/events/the-kitchen-party-the-kid-henry-the-night-shift-2434444/,The Kitchen Party+the Kid Henry+the Night Shift,95 Stanton St.,New York,,,Arlene's Grocery,NY,
03/26/2011,http://www.villagevoice.com/events/tyrone-shoelaces-baker-street-freak-owls-2453720/,Tyrone Shoelaces+Baker Street+Freak Owls,159 E. Houston St.,New York,,,National Underground,NY,
03/26/2011,http://www.villagevoice.com/events/apex-manor-maam-2453627/,Apex Manor+Ma'am,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/26/2011,http://www.villagevoice.com/events/here-come-the-mummies-2445237/,Here Come the Mummies,17 Irving Pl.,New York,$22,,Irving Plaza,NY,
03/26/2011,http://www.villagevoice.com/events/moon-duo-jacuzzi-boys-2434625/,Moon Duo+Jacuzzi Boys,152 Ludlow St.,New York,$10,,Cake Shop,NY,
03/26/2011,http://www.villagevoice.com/events/otto-ali-shearer-erosian-evile-2434650/,Otto+Ali Shearer+Erosian Evile,121 W. 45th St.,New York,,,Connolly's Pub,NY,
03/26/2011,http://www.villagevoice.com/events/over-the-rhine-2445165/,Over the Rhine,431 W. 16th St.,New York,$25-$28,,Highline Ballroom,NY,
03/26/2011,http://www.villagevoice.com/events/the-death-set-spank-rock-ninjasonik-2453688/,The Death Set+Spank Rock+Ninjasonik,66 N. 6th St.,Brooklyn,$10,,Music Hall of Williamsburg,NY,
03/26/2011,http://www.villagevoice.com/events/folly-communication-redlight-eyeswan-2453491/,Folly+Communication Redlight+Eyeswan,1039 Washington St.,Hoboken,sold out,,Maxwell's,NJ,
03/26/2011,http://www.villagevoice.com/events/neon-dynamite-durions-praha-depart-2453345/,Neon Dynamite+Durions+Praha Depart,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/26/2011,http://www.villagevoice.com/events/matt-sucich-2453115/,Matt Sucich,425 Lafayette St.,New York,$10,,Joe's Pub,NY,
03/26/2011,http://www.villagevoice.com/events/database-2434602/,Database,61 Wythe Ave.,Brooklyn,$5,,Brooklyn Bowl,NY,
03/27/2011,http://www.villagevoice.com/events/dance-gavin-dance-2445238/,Dance Gavin Dance,17 Irving Pl.,New York,$17,,Irving Plaza,NY,
03/27/2011,http://www.villagevoice.com/events/rose-noire-2434690/,Rose Noire,98-104 Meserole Ave.,Brooklyn,$12,,Europa Night Club,NY,
03/27/2011,http://www.villagevoice.com/events/selebrities-plastic-flowers-2434630/,Selebrities+Plastic Flowers,152 Ludlow St.,New York,,,Cake Shop,NY,
03/27/2011,http://www.villagevoice.com/events/roy-orbit-the-sub-parade-the-go-round-2453759/,Roy Orbit+the Sub Parade+the Go Round,709 Lorimer St.,Brooklyn,free,,Pete's Candy Store,NY,
03/28/2011,http://www.villagevoice.com/events/tyler-bryant-the-crisis-team-2453634/,Tyler Bryant+the Crisis Team,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/28/2011,http://www.villagevoice.com/events/kids-of-88-k-flay-cassette-kids-2453792/,Kids of 88+K Flay+Cassette Kids,158 Ludlow St.,New York,$8-$10,,Pianos,NY,
03/28/2011,http://www.villagevoice.com/events/stephen-bishop-2434478/,Stephen Bishop,237 W. 42nd St.,New York,$28-$32,,B.B. King Blues Club & Grill,NY,
03/28/2011,http://www.villagevoice.com/events/bryan-fenkart-paul-coelho-2453721/,Bryan Fenkart+Paul Coelho,159 E. Houston St.,New York,,,National Underground,NY,
03/28/2011,http://www.villagevoice.com/events/jeff-becks-rock-and-roll-party-with-imelda-may-and-her-band-2434497/,'Jeff Beck's Rock & Roll Party with Imelda May & Her Band',2124 Broadway,New York,$50-$100,,Beacon Theater,NY,
03/28/2011,http://www.villagevoice.com/events/the-london-souls-lily-and-the-parlour-tricks-the-tales-2434603/,The London Souls+Lily & the Parlour Tricks+the Tales,61 Wythe Ave.,Brooklyn,$5,,Brooklyn Bowl,NY,
03/28/2011,http://www.villagevoice.com/events/dead-by-wednesday-gloominous-doom-mutilation-rites-2453370/,Dead By Wednesday+Gloominous Doom+Mutilation Rites,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/29/2011,http://www.villagevoice.com/events/sallie-ford-and-the-sound-outside-2453636/,Sallie Ford & the Sound Outside,217 E. Houston St.,New York,$10,,Mercury Lounge,NY,
03/29/2011,http://www.villagevoice.com/events/andy-clayburn-the-driftwood-singers-the-newton-gang-2453722/,Andy Clayburn+the Driftwood Singers+the Newton Gang,159 E. Houston St.,New York,,,National Underground,NY,
03/29/2011,http://www.villagevoice.com/events/hook-moon-elliot-rayman-johanna-and-the-dusty-floor-2453768/,Hook Moon+Elliot Rayman+Johanna & the Dusty Floor,709 Lorimer St.,Brooklyn,,,Pete's Candy Store,NY,
03/29/2011,http://www.villagevoice.com/events/may-we-all-find-home-2445076/,'May We All Find Home',105 Eldridge St.,New York,$8,,Fontana's,NY,
03/29/2011,http://www.villagevoice.com/events/omar-rodriguez-lopez-group-2445173/,Omar Rodriguez+Lopez Group,431 W. 16th St.,New York,$20-$23,,Highline Ballroom,NY,
03/29/2011,http://www.villagevoice.com/events/mostly-coats-dress-to-impress-2453391/,Mostly Coats+Dress To Impress,93 Second Ave.,New York,$6,,Lit Lounge,NY,
03/29/2011,http://www.villagevoice.com/events/boombox-horizon-wireless-2434604/,Boombox+Horizon Wireless,61 Wythe Ave.,Brooklyn,$5,,Brooklyn Bowl,NY,
03/29/2011,http://www.villagevoice.com/events/the-dears-2453695/,The Dears,66 N. 6th St.,Brooklyn,$15-$17,,Music Hall of Williamsburg,NY,
03/29/2011,http://www.villagevoice.com/events/miami-horror-class-actress-2453635/,Miami Horror+Class Actress,217 E. Houston St.,New York,$12,,Mercury Lounge,NY,
"03/18/2011, 03/17/2011, 03/20/2011, 03/19/2011",http://www.villagevoice.com/events/duduka-da-fonseca-60th-birthday-celebration-2445012/,'Duduka Da Fonseca 60th Birthday Celebration',116 E. 27th St.,New York,$25-$30,,Jazz Standard,NY,
03/17/2011,http://www.villagevoice.com/events/boyce-avenue-alex-goot-juliet-weybret-2444584/,Boyce Avenue+Alex Goot+Juliet Weybret,66 N. 6th St.,Brooklyn,$15-$17,,Music Hall of Williamsburg,NY,
"04/28/2011, 03/17/2011, 03/24/2011, 03/31/2011, 04/07/2011, 04/14/2011, 04/21/2011, 05/05/2011, 05/12/2011, 05/19/2011, 05/26/2011, 06/02/2011, 06/09/2011, 06/16/2011",http://www.villagevoice.com/events/ashford-and-simpsons-legendary-open-mic-night-477208/,'Ashford & Simpson's Legendary Open Mic Night',254 W. 72nd St.,New York,,,Sugar Bar,NY,
"03/17/2011, 03/18/2011, 03/19/2011",http://www.villagevoice.com/events/philomeda-begley-2434648/,Philomeda Begley,14 E. 47th St.,New York,,,Connolly's Pub,NY,
"04/02/2011, 03/26/2011, 03/19/2011, 06/11/2011, 06/04/2011, 05/28/2011, 05/21/2011, 05/14/2011, 05/07/2011, 04/30/2011, 04/23/2011, 04/16/2011, 04/09/2011",http://www.villagevoice.com/events/strawberry-fields-a-tribute-to-the-beatles-477793/,'Strawberry Fields: A Tribute to the Beatles',237 W. 42nd St.,New York,$25-$43,,B.B. King Blues Club & Grill,NY,
"03/28/2011, 06/13/2011, 03/21/2011, 05/30/2011, 06/06/2011, 05/16/2011, 05/09/2011, 05/02/2011, 04/25/2011, 04/18/2011, 04/11/2011, 04/04/2011, 05/23/2011",http://www.villagevoice.com/events/michael-powers-419665/,Michael Powers,149 Bleecker St.,New York,,,Terra Blues,NY,
"05/02/2011, 05/30/2011, 06/06/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/18/2011, 04/25/2011, 05/23/2011, 05/16/2011, 05/09/2011, 06/13/2011",http://www.villagevoice.com/events/jim-campilongo-electric-trio-2326618/,Jim Campilongo Electric Trio,154 Ludlow St.,New York,$8,With Stephan Crump and Tony Mason.</p>,Living Room,NY,
"05/16/2011, 03/21/2011, 03/28/2011, 04/04/2011, 04/11/2011, 04/18/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011",http://www.villagevoice.com/events/monday-night-open-jam-425715/,'Monday Night Open Jam',18 W. 24th St.,New York,,,Cutting Room,NY,
03/22/2011,http://www.villagevoice.com/events/world-party-2439144/,World Party,425 Lafayette St.,New York,$25,,Joe's Pub,NY,
03/22/2011,http://www.villagevoice.com/events/noah-and-the-whale-2434586/,Noah & the Whale,6 Delancey St.,New York,$18-$20,,Bowery Ballroom,NY,
03/22/2011,http://www.villagevoice.com/events/the-elephant-6-holiday-surprise-tour-2445079/,'The Elephant 6 Holiday Surprise Tour',361 Metropolitan Ave.,Brooklyn,$12-$14,,Knitting Factory,NY,
03/25/2011,http://www.villagevoice.com/events/jennifer-sheehan-2453660/,Jennifer Sheehan,34 W. 22nd St.,New York,$20,,Metropolitan Room,NY,
"04/22/2011, 03/18/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 03/25/2011, 04/01/2011, 04/08/2011, 04/15/2011",http://www.villagevoice.com/events/grand-masters-of-gypsy-music-651501/,Grand Masters of Gypsy Music,113 Ludlow,New York,$10,,Mehanata Bulgarian Bar,NY,
"04/22/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/15/2011, 06/17/2011, 06/10/2011, 06/03/2011, 03/18/2011, 03/25/2011, 04/01/2011, 04/08/2011, 05/27/2011, 05/20/2011",http://www.villagevoice.com/events/michael-powers-frequency-419669/,Michael Powers Frequency,149 Bleecker St.,New York,,,Terra Blues,NY,
03/26/2011,http://www.villagevoice.com/events/black-joe-lewis-and-the-honeybears-those-darlins-2434589/,Black Joe Lewis & the Honeybears+Those Darlins,6 Delancey St.,New York,$16-$18,,Bowery Ballroom,NY,
03/27/2011,http://www.villagevoice.com/events/the-felice-brothers-diamond-doves-2453500/,The Felice Brothers+Diamond Doves,1039 Washington St.,Hoboken,$20,,Maxwell's,NJ,
"03/20/2011, 03/27/2011, 04/03/2011, 04/10/2011, 04/17/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011",http://www.villagevoice.com/events/drinkland-drumnbass-sundays-155140/,Drinkland Drum'n'Bass Sundays,339 E. 10th St.,New York,,"With resident DJs I-Cue, Amadeus, and Paul C.</p>",Plan B,NY,
03/30/2011,http://www.villagevoice.com/events/the-mountain-goats-megafaun-2434590/,The Mountain Goats+Megafaun,6 Delancey St.,New York,sold out,,Bowery Ballroom,NY,
"03/17/2011, 06/16/2011, 06/09/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/12/2011, 05/05/2011, 04/28/2011, 04/21/2011, 04/14/2011, 04/07/2011, 03/31/2011, 03/24/2011",http://www.villagevoice.com/events/small-beast-music-salon-795480/,'Small Beast Music Salon',168 Delancey,New York,free,,The Delancey,NY,
"05/26/2011, 04/14/2011, 04/07/2011, 03/31/2011, 06/02/2011, 06/09/2011, 06/16/2011, 03/24/2011, 03/17/2011, 04/21/2011, 04/28/2011, 05/05/2011, 05/12/2011, 05/19/2011",http://www.villagevoice.com/events/hits-983948/,Hits,100 Lafayette St.,New York,$5,,Santos' Party House,NY,
"03/25/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011, 04/15/2011, 04/08/2011, 04/01/2011, 03/18/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011",http://www.villagevoice.com/events/baby-johnson-532124/,Baby Johnson,151 Bleecker St.,New York,,,The Red Lion,NY,
"05/06/2011, 04/29/2011, 05/13/2011, 04/01/2011, 04/08/2011, 05/27/2011, 06/10/2011, 06/17/2011, 03/18/2011, 06/03/2011, 04/15/2011, 03/25/2011, 05/20/2011, 04/22/2011",http://www.villagevoice.com/events/razor-boy-music-presents-864154/,'Razor Boy Music Presents',147 Bleecker St.,New York,$5,,The Bitter End,NY,
"04/08/2011, 04/22/2011, 04/29/2011, 05/06/2011, 05/13/2011, 04/01/2011, 03/25/2011, 03/18/2011, 05/20/2011, 04/15/2011, 06/17/2011, 06/10/2011, 05/27/2011, 06/03/2011",http://www.villagevoice.com/events/between-a-rock-and-a-hard-place-559736/,'Between a Rock & a Hard Place',199 Bowery,New York,,,Crash Mansion,NY,
"03/18/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011, 04/15/2011, 04/08/2011, 04/01/2011, 03/25/2011",http://www.villagevoice.com/events/tatler-155144/,Tatler,409 W. 14th St.,New York,$20,"A saucy soiree hosted by the Queen Mum of Motherfucker himself, Michael T.</p>",Lotus,NY,
"03/25/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011, 04/15/2011, 04/08/2011, 04/01/2011, 03/18/2011, 06/17/2011, 06/10/2011",http://www.villagevoice.com/events/manhattan-haitian-dance-party-310265/,'Manhattan Haitian Dance Party',204 Varick St.,New York,$18-$20,,S.O.B.'s,NY,
"04/09/2011, 04/16/2011, 04/23/2011, 04/30/2011, 05/07/2011, 04/02/2011, 05/21/2011, 06/11/2011, 03/19/2011, 06/04/2011, 05/14/2011, 05/28/2011, 03/26/2011",http://www.villagevoice.com/events/saturdays-at-the-annex-970789/,'Saturdays at the Annex',152 Orchard St.,New York,,,The Annex,NY,
"06/11/2011, 04/02/2011, 03/26/2011, 03/19/2011, 06/04/2011, 05/28/2011, 05/21/2011, 05/14/2011, 05/07/2011, 04/30/2011, 04/23/2011, 04/16/2011, 04/09/2011",http://www.villagevoice.com/events/beatles-brunch-800394/,'Beatles Brunch',237 W. 42nd St.,New York,$40-$42.50,,B.B. King Blues Club & Grill,NY,
